year,county,port,port_label,is_named_port,kgs,dollars,measure_class
2019,Yarmouth,Ledge Harbour,Ledge Harbour,1,,,both_blank
2019,Yarmouth,Little River Harbour,Little River Harbour,1,1366314.00,13425622.00,both_present
2019,Yarmouth,Lower East Pubnico,Lower East Pubnico,1,8251079.00,41160058.00,both_present
2019,Yarmouth,Lower Wedgeport Tuna Wharf,Lower Wedgeport Tuna Wharf,1,4035537.00,2691480.00,both_present
2019,Yarmouth,Morris Island,Morris Island,1,561893.40,1017650.00,both_present
2019,Yarmouth,Other,Other (Yarmouth),0,7307498.00,12353097.00,both_present
2019,Yarmouth,Pinkneys Point,Pinkneys Point,1,1850743.00,12644772.00,both_present
2019,Yarmouth,Plymouth,Plymouth,1,,,both_blank
2019,Yarmouth,Port Maitland,Port Maitland,1,152277.20,2839029.00,both_present
2019,Yarmouth,Rocco Point,Rocco Point,1,461339.80,76640.00,both_present
2019,Yarmouth,Sandford,Sandford,1,392282.20,6932957.00,both_present
2019,Yarmouth,Sluice Point,Sluice Point,1,,,both_blank
2019,Yarmouth,Surettes Island,Surettes Island,1,,,both_blank
2019,Yarmouth,Wedge Point,Wedge Point,1,3588023.00,16778448.00,both_present
2019,Yarmouth,Yarmouth Bar,Yarmouth Bar,1,3373811.00,33041311.00,both_present
2020,Annapolis,Anderson Cove,Anderson Cove,1,,,both_blank
2020,Annapolis,Battery Point,Battery Point,1,,,both_blank
2020,Annapolis,Delaps Cove,Delaps Cove,1,,,both_blank
2020,Annapolis,Hampton,Hampton,1,,,both_blank
2020,Annapolis,Margaretsville,Margaretsville,1,,,both_blank
2020,Annapolis,Other,Other (Annapolis),0,12262.40,197254.69,both_present
2020,Annapolis,Parkers Cove,Parkers Cove,1,,,both_blank
2020,Annapolis,Port Lorne,Port Lorne,1,,,both_blank
2020,Antigonish,Arisaig,Arisaig,1,,,both_blank
2020,Antigonish,Aulds Cove,Aulds Cove,1,,,both_blank
2020,Antigonish,Ballantynes Cove,Ballantynes Cove,1,197058.52,1486982.93,both_present
2020,Antigonish,Barrios Beach,Barrios Beach,1,,,both_blank
2020,Antigonish,Bayfield,Bayfield,1,,,both_blank
2020,Antigonish,Cribbons Point,Cribbons Point,1,,,both_blank
2020,Antigonish,Havre Boucher,Havre Boucher,1,,,both_blank
2020,Antigonish,Livingstone,Livingstone,1,,,both_blank
2020,Antigonish,Other,Other (Antigonish),0,,,both_blank
2020,Cape Breton,Alder Point,Alder Point,1,500694.00,5051182.40,both_present
2020,Cape Breton,Crane Cove,Crane Cove,1,,,both_blank
2020,Cape Breton,Gabarus,Gabarus,1,,,both_blank
2020,Cape Breton,Glace Bay,Glace Bay,1,4736818.15,18711616.89,both_present
2020,Cape Breton,Lingan,Lingan,1,,,both_blank
2020,Cape Breton,Louisbourg,Louisbourg,1,1957429.10,14031631.27,both_present
2020,Cape Breton,Main-A-Dieu,Main-A-Dieu,1,,,both_blank
2020,Cape Breton,Marion Bridge,Marion Bridge,1,,,both_blank
2020,Cape Breton,New Waterford,New Waterford,1,,,both_blank
2020,Cape Breton,North Sydney - Ballast Grounds,North Sydney - Ballast Grounds,1,461966.12,4733282.02,both_present
2020,Cape Breton,North Sydney - Marina Breakwater,North Sydney - Marina Breakwater,1,,,both_blank
2020,Cape Breton,Other,Other (Cape Breton),0,298824.04,2858786.25,both_present
2020,Cape Breton,Oyster Creek,Oyster Creek,1,,,both_blank
2020,Cape Breton,Point Aconi,Point Aconi,1,,,both_blank
2020,Cape Breton,Port Morien,Port Morien,1,,,both_blank
2020,Cape Breton,South Bar,South Bar,1,,,both_blank
2020,Cape Breton,Three Stick Cove,Three Stick Cove,1,,,both_blank
2020,Cape Breton,Victoria Bridge,Victoria Bridge,1,,,both_blank
2020,Colchester,Barrachois,Barrachois,1,,,both_blank
2020,Colchester,Five Islands,Five Islands,1,,,both_blank
2020,Colchester,Other,Other (Colchester),0,,,both_blank
2020,Cumberland,Advocate Harbour,Advocate Harbour,1,,,both_blank
2020,Cumberland,Apple River,Apple River,1,,,both_blank
2020,Cumberland,Malagash,Malagash,1,,,both_blank
2020,Cumberland,Northport,Northport,1,,,both_blank
2020,Cumberland,Other,Other (Cumberland),0,,,both_blank
2020,Cumberland,Pugwash,Pugwash,1,275709.55,2125817.53,both_present
2020,Cumberland,Wallace,Wallace,1,283532.19,2186404.01,both_present
2020,Digby,Cape St. Marys,Cape St. Marys,1,221723.04,3559111.20,both_present
2020,Digby,Centerville,Centerville,1,50910.27,880314.81,both_present
2020,Digby,Culloden,Culloden,1,,,both_blank
2020,Digby,Digby,Digby,1,4509062.44,53040785.52,both_present
2020,Digby,East Ferry,East Ferry,1,,,both_blank
2020,Digby,Freeport,Freeport,1,133002.25,2282489.85,both_present
2020,Digby,Freeport,Freeport,1,,,both_blank
2020,Digby,Gilberts Cove,Gilberts Cove,1,,,both_blank
2020,Digby,Little River,Little River (Digby),1,797452.37,7678897.31,both_present
2020,Digby,Meteghan,Meteghan,1,3143637.88,16942236.37,both_present
2020,Digby,Meteghan River,Meteghan River,1,,,both_blank
2020,Digby,Other,Other (Digby),0,,,both_blank
2020,Digby,Rossway,Rossway,1,,,both_blank
2020,Digby,Sandy Cove East,Sandy Cove East,1,135056.56,2360603.89,both_present
2020,Digby,Saulnierville,Saulnierville,1,132999.98,2042391.07,both_present
2020,Digby,Tiverton,Tiverton,1,,,both_blank
2020,Digby,Westport,Westport,1,,,both_blank
2020,Digby,Weymputh North,Weymputh North,1,,,both_blank
2020,Digby,Whale Cove,Whale Cove,1,,,both_blank
2020,Guysborough,Canso,Canso,1,3245507.92,16785263.10,both_present
2020,Guysborough,Charlos Cove,Charlos Cove,1,,,both_blank
2020,Guysborough,Cooks Cove,Cooks Cove,1,,,both_blank
2020,Guysborough,Dover,Dover,1,,,both_blank
2020,Guysborough,Drum Head,Drum Head,1,,,both_blank
2020,Guysborough,Ecum Secum,Ecum Secum,1,,,both_blank
2020,Guysborough,Fishermans Harbour,Fishermans Harbour,1,,,both_blank
2020,Guysborough,Goldboro,Goldboro,1,,,both_blank
2020,Guysborough,Half Island Cove,Half Island Cove,1,,,both_blank
2020,Guysborough,Larrys River,Larrys River,1,,,both_blank
2020,Guysborough,Little Harbour,Little Harbour (Guysborough),1,,,both_blank
2020,Guysborough,Little Liscomb,Little Liscomb,1,,,both_blank
2020,Guysborough,Marie Joseph,Marie Joseph,1,,,both_blank
2020,Guysborough,New Harbour,New Harbour,1,,,both_blank
2020,Guysborough,Other,Other (Guysborough),0,91430.79,1000835.80,both_present
2020,Guysborough,Pirate Harbour,Pirate Harbour,1,,,both_blank
2020,Guysborough,Port Brickerton East,Port Brickerton East,1,,,both_blank
2020,Guysborough,Port Brickerton West,Port Brickerton West,1,,,both_blank
2020,Guysborough,Port Felix,Port Felix,1,,,both_blank
2020,Guysborough,Queensport,Queensport,1,,,both_blank
2020,Guysborough,Sonora,Sonora,1,,,both_blank
2020,Guysborough,Upper Whitehead,Upper Whitehead,1,,,both_blank
2020,Guysborough,Wine Harbour,Wine Harbour,1,,,both_blank
2020,Halifax,Boutiliers Point,Boutiliers Point,1,,,both_blank
2020,Halifax,Carters Point,Carters Point,1,,,both_blank
2020,Halifax,Coopers Point,Coopers Point,1,,,both_blank
2020,Halifax,East Chezzetcook,East Chezzetcook,1,,,both_blank
2020,Halifax,East Dover,East Dover,1,,,both_blank
2020,Halifax,East Jeddor,East Jeddor,1,,,both_blank
2020,Halifax,East Petpeswick,East Petpeswick,1,,,both_blank
2020,Halifax,Eastern Passage,Eastern Passage,1,692891.56,4307750.09,both_present
2020,Halifax,Ecum Secum West,Ecum Secum West,1,,,both_blank
2020,Halifax,Factory Cove,Factory Cove,1,,,both_blank
2020,Halifax,Gammons Creek,Gammons Creek,1,,,both_blank
2020,Halifax,Halifax,Halifax,1,,,both_blank
2020,Halifax,Indian Harbour,Indian Harbour,1,,,both_blank
2020,Halifax,Ketch Harbour,Ketch Harbour,1,,,both_blank
2020,Halifax,Little Harbour,Little Harbour (Halifax),1,,,both_blank
2020,Halifax,Ostrea Lake,Ostrea Lake,1,,,both_blank
2020,Halifax,Other,Other (Halifax),0,3544639.07,7262296.17,both_present
2020,Halifax,Owls Head,Owls Head,1,,,both_blank
2020,Halifax,Peggys Cove,Peggys Cove,1,,,both_blank
2020,Halifax,Pleasant Point,Pleasant Point,1,,,both_blank
2020,Halifax,Prospect,Prospect,1,,,both_blank
2020,Halifax,Sambro,Sambro,1,3400625.99,25197084.45,both_present
2020,Halifax,Shad Bay,Shad Bay,1,,,both_blank
2020,Halifax,Sober Island,Sober Island,1,,,both_blank
2020,Halifax,Terence Bay,Terence Bay,1,,,both_blank
2020,Halifax,Three Fathom Harbour,Three Fathom Harbour,1,,,both_blank
2020,Halifax,West Chezzetcook,West Chezzetcook,1,,,both_blank
2020,Halifax,West Dover,West Dover,1,,,both_blank
2020,Hants,Other,Other (Hants),0,,,both_blank
2020,Inverness,Cheticamp,Cheticamp,1,,,both_blank
2020,Inverness,Cheticamp - Town Wharf,Cheticamp - Town Wharf,1,,,both_blank
2020,Inverness,Cheticamp Point,Cheticamp Point,1,,,both_blank
2020,Inverness,Finlay Point,Finlay Point,1,,,both_blank
2020,Inverness,Grand Etang,Grand Etang,1,,,both_blank
2020,Inverness,Inverness,Inverness,1,277606.01,2554857.73,both_present
2020,Inverness,Judique,Judique,1,,,both_blank
2020,Inverness,Little Judique Harbour,Little Judique Harbour,1,,,both_blank
2020,Inverness,Little Judique Ponds,Little Judique Ponds,1,,,both_blank
2020,Inverness,Mabou Harbour,Mabou Harbour,1,,,both_blank
2020,Inverness,Marble Mountain,Marble Mountain,1,,,both_blank
2020,Inverness,Margaree Harbour,Margaree Harbour,1,361073.29,3345928.24,both_present
2020,Inverness,Meat Cove,Meat Cove,1,,,both_blank
2020,Inverness,Murphys Pond,Murphys Pond,1,,,both_blank
2020,Inverness,Other,Other (Inverness),0,1870236.93,13401474.32,both_present
2020,Inverness,Pleasant Bay,Pleasant Bay,1,,,both_blank
2020,Inverness,Port Hood,Port Hood,1,,,both_blank
2020,Inverness,Port Hood Island,Port Hood Island,1,,,both_blank
2020,Kings,Halls Harbour,Halls Harbour,1,21253.10,269445.63,both_present
2020,Kings,Harbourville,Harbourville,1,79224.88,1517137.26,both_present
2020,Kings,Kingsport,Kingsport,1,,,both_blank
2020,Kings,Other,Other (Kings),0,,,both_blank
2020,Kings,Pereaux,Pereaux,1,,,both_blank
2020,Kings,Scots Bay,Scots Bay,1,,,both_blank
2020,Lunenburg,Aspotogan,Aspotogan,1,,,both_blank
2020,Lunenburg,Bayport,Bayport,1,,,both_blank
2020,Lunenburg,Big Tancook Island,Big Tancook Island,1,,,both_blank
2020,Lunenburg,Black Harbour,Black Harbour,1,,,both_blank
2020,Lunenburg,Blandford,Blandford,1,179923.61,3082827.85,both_present
2020,Lunenburg,Bush Island,Bush Island,1,127397.66,2232630.96,both_present
2020,Lunenburg,Chester Basin,Chester Basin,1,,,both_blank
2020,Lunenburg,Feltzen South,Feltzen South,1,,,both_blank
2020,Lunenburg,Fox Point,Fox Point,1,,,both_blank
2020,Lunenburg,Kings Bay,Kings Bay,1,,,both_blank
2020,Lunenburg,Kraut Point,Kraut Point,1,,,both_blank
2020,Lunenburg,Little Harbour,Little Harbour (Lunenburg),1,,,both_blank
2020,Lunenburg,Lunenburg,Lunenburg,1,40692.66,735631.48,both_present
2020,Lunenburg,Lunenburg,Lunenburg,1,,,both_blank
2020,Lunenburg,Lunenburg,Lunenburg,1,,,both_blank
2020,Lunenburg,Mahone Bay,Mahone Bay,1,,,both_blank
2020,Lunenburg,Mill Cove,Mill Cove,1,,,both_blank
2020,Lunenburg,Northwest Cove,Northwest Cove,1,,,both_blank
2020,Lunenburg,Other,Other (Lunenburg),0,602825.87,10337206.53,both_present
2020,Lunenburg,Riverport,Riverport,1,,,both_blank
2020,Lunenburg,Saw Pit,Saw Pit,1,,,both_blank
2020,Lunenburg,Voglers Cove West,Voglers Cove West,1,,,both_blank
2020,Lunenburg,Western Shore,Western Shore,1,,,both_blank
2020,Pictou,Baileys Brook,Baileys Brook,1,,,both_blank
2020,Pictou,Big Island,Big Island,1,,,both_blank
2020,Pictou,Cape John,Cape John,1,,,both_blank
2020,Pictou,Caribou,Caribou,1,1952510.80,8260997.35,both_present
2020,Pictou,Caribou Ferry,Caribou Ferry,1,1152570.75,1473483.53,both_present
2020,Pictou,Chance Harbour,Chance Harbour,1,,,both_blank
2020,Pictou,Little Harbour,Little Harbour (Pictou),1,62650.95,557084.90,both_present
2020,Pictou,Merigomish,Merigomish,1,,,both_blank
2020,Pictou,Other,Other (Pictou),0,,,both_blank
2020,Pictou,Pictou Island,Pictou Island,1,,,both_blank
2020,Pictou,Pictou Landing,Pictou Landing,1,,,both_blank
2020,Pictou,Skinners Cove,Skinners Cove,1,,,both_blank
2020,Pictou,Toney River,Toney River,1,,,both_blank
2020,Queens,Brooklyn Fisherman's Wharf,Brooklyn Fisherman's Wharf,1,,,both_blank
2020,Queens,East Side Port L'Hebert,East Side Port L'Hebert,1,,,both_blank
2020,Queens,Hunts Point,Hunts Point,1,,,both_blank
2020,Queens,Moose Harbour,Moose Harbour,1,,,both_blank
2020,Queens,Other,Other (Queens),0,860112.16,5118716.00,both_present
2020,Queens,Port Medway,Port Medway,1,1155921.15,1531321.90,both_present
2020,Queens,Port Mouton,Port Mouton,1,9168776.72,18646819.90,both_present
2020,Queens,South West Port Mouton,South West Port Mouton,1,,,both_blank
2020,Queens,St. Catherines River,St. Catherines River,1,,,both_blank
2020,Queens,Volgers Cove,Volgers Cove,1,,,both_blank
2020,Queens,West Berlin,West Berlin,1,,,both_blank
2020,Richmond,Arichat,Arichat,1,3303001.12,21717036.46,both_present
2020,Richmond,Arrow Point,Arrow Point,1,,,both_blank
2020,Richmond,Chapel Cove,Chapel Cove,1,,,both_blank
2020,Richmond,D'escousse,D'escousse,1,,,both_blank
2020,Richmond,Fourchu,Fourchu,1,,,both_blank
2020,Richmond,Janvrin Harbour,Janvrin Harbour,1,,,both_blank
2020,Richmond,L'Archeveque,L'Archeveque,1,,,both_blank
2020,Richmond,Little Harbour,Little Harbour (Richmond),1,,,both_blank
2020,Richmond,Other,Other (Richmond),0,,,both_blank
2020,Richmond,Poirierville,Poirierville,1,,,both_blank
2020,Richmond,River Bourgeois,River Bourgeois,1,,,both_blank
2020,Shelburne,Allendale,Allendale,1,,,both_blank
2020,Shelburne,Bear Point,Bear Point,1,784116.78,3465631.02,both_present
2020,Shelburne,Cape Negro,Cape Negro,1,,,both_blank
2020,Shelburne,Clark's Harbour,Clark's Harbour,1,2810074.79,27996332.25,both_present
2020,Shelburne,Cripple Creek,Cripple Creek,1,223459.82,3567178.82,both_present
2020,Shelburne,Forbes Point,Forbes Point,1,,,both_blank
2020,Shelburne,Gunning Cove,Gunning Cove,1,1257058.11,8946721.58,both_present
2020,Shelburne,Ingomar,Ingomar,1,999963.98,7253340.12,both_present
2020,Shelburne,Jones Harbour,Jones Harbour,1,113107.70,1996616.23,both_present
2020,Shelburne,Little Harbour,Little Harbour (Shelburne),1,94179.76,1656907.70,both_present
2020,Shelburne,Lockeport,Lockeport,1,1057037.64,9992428.09,both_present
2020,Shelburne,Lower Jordan Bay,Lower Jordan Bay,1,586077.61,2114247.91,both_present
2020,Shelburne,Lower Sandy Point,Lower Sandy Point,1,179113.97,2634604.84,both_present
2020,Shelburne,Lower Woods Harbour,Lower Woods Harbour,1,2147587.10,27451260.65,both_present
2020,Shelburne,Lower Woods Harbour,Lower Woods Harbour,1,1782202.87,109688264.57,both_present
2020,Shelburne,Lower Woods Harbour,Lower Woods Harbour,1,,,both_blank
2020,Shelburne,Newellton,Newellton,1,849963.11,12241989.39,both_present
2020,Shelburne,Other,Other (Shelburne),0,1462323.03,9086466.92,both_present
2020,Shelburne,Port La Tour,Port La Tour,1,1576758.39,8785329.84,both_present
2020,Shelburne,Seal Point,Seal Point,1,143142.30,2467635.85,both_present
2020,Shelburne,Shag Harbour,Shag Harbour,1,1717200.88,8982939.61,both_present
2020,Shelburne,Shag Harbour,Shag Harbour,1,,,both_blank
2020,Shelburne,Shelburne,Shelburne,1,180201.67,3160917.49,both_present
2020,Shelburne,South Side,South Side,1,275259.11,4117724.13,both_present
2020,Shelburne,Stoney Island,Stoney Island,1,196194.87,3329032.20,both_present
2020,Shelburne,Swims Point,Swims Point,1,125462.18,2223267.01,both_present
2020,Shelburne,Uper Port La Tour,Uper Port La Tour,1,,,both_blank
2020,Shelburne,West Green Harbour,West Green Harbour,1,83478.16,1440637.63,both_present
2020,Shelburne,West Head,West Head,1,1218919.90,16326970.14,both_present
2020,Victoria,Bay St. Lawrence,Bay St. Lawrence,1,,,both_blank
2020,Victoria,Big Bras D'or,Big Bras D'or,1,,,both_blank
2020,Victoria,Dingwall,Dingwall,1,246448.32,2505320.03,both_present
2020,Victoria,Englishtown,Englishtown,1,,,both_blank
2020,Victoria,Ingonish,Ingonish,1,,,both_blank
2020,Victoria,Ingonish Beach,Ingonish Beach,1,,,both_blank
2020,Victoria,Ingonish Ferry,Ingonish Ferry,1,,,both_blank
2020,Victoria,Iona,Iona,1,,,both_blank
2020,Victoria,Little River,Little River (Victoria),1,,,both_blank
2020,Victoria,Neils Harbour,Neils Harbour,1,,,both_blank
2020,Victoria,New Campbellton,New Campbellton,1,,,both_blank
2020,Victoria,New Haven,New Haven,1,,,both_blank
2020,Victoria,Nyanza,Nyanza,1,,,both_blank
2020,Victoria,Other,Other (Victoria),0,,,both_blank
2020,Victoria,Smelt Book,Smelt Book,1,,,both_blank
2020,Victoria,White Point,White Point,1,,,both_blank
2020,Victoria,Wreck Cove,Wreck Cove,1,,,both_blank
2020,Yarmouth,Abbotts Harbour,Abbotts Harbour,1,528917.77,35522401.03,both_present
2020,Yarmouth,Abrams River,Abrams River,1,,,both_blank
2020,Yarmouth,Camp Cove,Camp Cove,1,2472000.77,88739911.51,both_present
2020,Yarmouth,Chebogue,Chebogue,1,,,both_blank
2020,Yarmouth,Chegoggin,Chegoggin,1,,,both_blank
2020,Yarmouth,Chegoggin Point,Chegoggin Point,1,191343.25,3023542.65,both_present
2020,Yarmouth,Dennis Point,Dennis Point,1,16537756.12,23506153.29,both_present
2020,Yarmouth,Glenwood,Glenwood,1,,,both_blank
2020,Yarmouth,Hubbards Point,Hubbards Point,1,,,both_blank
2020,Yarmouth,Ledge Harbour,Ledge Harbour,1,,,both_blank
2020,Yarmouth,Little River Harbour,Little River Harbour,1,1283346.94,7793082.77,both_present
2020,Yarmouth,Lower East Pubnico,Lower East Pubnico,1,7537001.90,29753712.33,both_present
2020,Yarmouth,Lower Wedgeport Tuna Wharf,Lower Wedgeport Tuna Wharf,1,,,both_blank
2020,Yarmouth,Morris Island,Morris Island,1,,,both_blank
2020,Yarmouth,Other,Other (Yarmouth),0,8885037.00,152662072.90,both_present
2020,Yarmouth,Pinkneys Point,Pinkneys Point,1,1477694.32,8464181.63,both_present
2020,Yarmouth,Plymouth,Plymouth,1,,,both_blank
2020,Yarmouth,Port Maitland,Port Maitland,1,,,both_blank
2020,Yarmouth,Rocco Point,Rocco Point,1,,,both_blank
2020,Yarmouth,Sandford,Sandford,1,,,both_blank
2020,Yarmouth,Sluice Point,Sluice Point,1,,,both_blank
2020,Yarmouth,Surettes Island,Surettes Island,1,,,both_blank
2020,Yarmouth,Wedge Point,Wedge Point,1,3894793.54,14631098.00,both_present
2020,Yarmouth,Yarmouth Bar,Yarmouth Bar,1,2239788.59,26024021.13,both_present
2021,Annapolis,Anderson Cove,Anderson Cove,1,,,both_blank
2021,Annapolis,Battery Point,Battery Point,1,58052.67,841586.59,both_present
2021,Annapolis,Delaps Cove,Delaps Cove,1,,,both_blank
2021,Annapolis,Hampton,Hampton,1,,,both_blank
2021,Annapolis,Margaretsville,Margaretsville,1,,,both_blank
2021,Annapolis,Other,Other (Annapolis),0,6534.01,2762399.73,both_present
2021,Annapolis,Parkers Cove,Parkers Cove,1,36573.12,877729.02,both_present
2021,Annapolis,Port Lorne,Port Lorne,1,,,both_blank
2021,Antigonish,Arisaig,Arisaig,1,,,both_blank
2021,Antigonish,Aulds Cove,Aulds Cove,1,,,both_blank
2021,Antigonish,Ballantynes Cove,Ballantynes Cove,1,,,both_blank
2021,Antigonish,Barrios Beach,Barrios Beach,1,,,both_blank
2021,Antigonish,Bayfield,Bayfield,1,,,both_blank
2021,Antigonish,Cribbons Point,Cribbons Point,1,,,both_blank
2021,Antigonish,Havre Boucher,Havre Boucher,1,,,both_blank
2021,Antigonish,Livingstone,Livingstone,1,,,both_blank
2021,Antigonish,Other,Other (Antigonish),0,,,both_blank
2021,Cape Breton,Alder Point,Alder Point,1,968386.91,18209046.34,both_present
2021,Cape Breton,Crane Cove,Crane Cove,1,,,both_blank
2021,Cape Breton,Gabarus,Gabarus,1,,,both_blank
2021,Cape Breton,Glace Bay,Glace Bay,1,5929289.29,48717678.99,both_present
2021,Cape Breton,Lingan,Lingan,1,,,both_blank
2021,Cape Breton,Louisbourg,Louisbourg,1,5373970.00,71161571.79,both_present
2021,Cape Breton,Main-A-Dieu,Main-A-Dieu,1,801385.03,15072179.51,both_present
2021,Cape Breton,Marion Bridge,Marion Bridge,1,,,both_blank
2021,Cape Breton,New Waterford,New Waterford,1,,,both_blank
2021,Cape Breton,North Sydney - Ballast Grounds,North Sydney - Ballast Grounds,1,528040.43,10095417.38,both_present
2021,Cape Breton,North Sydney - Marina Breakwater,North Sydney - Marina Breakwater,1,,,both_blank
2021,Cape Breton,Other,Other (Cape Breton),0,416572.43,8033153.24,both_present
2021,Cape Breton,Oyster Creek,Oyster Creek,1,,,both_blank
2021,Cape Breton,Point Aconi,Point Aconi,1,,,both_blank
2021,Cape Breton,Port Morien,Port Morien,1,,,both_blank
2021,Cape Breton,South Bar,South Bar,1,,,both_blank
2021,Cape Breton,Three Stick Cove,Three Stick Cove,1,,,both_blank
2021,Cape Breton,Victoria Bridge,Victoria Bridge,1,,,both_blank
2021,Colchester,Barrachois,Barrachois,1,,,both_blank
2021,Colchester,Five Islands,Five Islands,1,,,both_blank
2021,Colchester,Other,Other (Colchester),0,,,both_blank
2021,Cumberland,Advocate Harbour,Advocate Harbour,1,,,both_blank
2021,Cumberland,Apple River,Apple River,1,,,both_blank
2021,Cumberland,Malagash,Malagash,1,,,both_blank
2021,Cumberland,Northport,Northport,1,,,both_blank
2021,Cumberland,Other,Other (Cumberland),0,,,both_blank
2021,Cumberland,Pugwash,Pugwash,1,,,both_blank
2021,Cumberland,Wallace,Wallace,1,256612.42,4195283.74,both_present
2021,Digby,Cape St. Marys,Cape St. Marys,1,269539.79,6069165.95,both_present
2021,Digby,Centerville,Centerville,1,,,both_blank
2021,Digby,Culloden,Culloden,1,,,both_blank
2021,Digby,Digby,Digby,1,4112673.75,65852005.80,both_present
2021,Digby,East Ferry,East Ferry,1,34682.56,608608.55,both_present
2021,Digby,Freeport,Freeport,1,194825.47,4485297.51,both_present
2021,Digby,Freeport,Freeport,1,,,both_blank
2021,Digby,Gilberts Cove,Gilberts Cove,1,,,both_blank
2021,Digby,Little River,Little River (Digby),1,1002552.61,1691248.73,both_present
2021,Digby,Meteghan,Meteghan,1,2755272.71,32269486.14,both_present
2021,Digby,Meteghan River,Meteghan River,1,,,both_blank
2021,Digby,Other,Other (Digby),0,240385.61,1858913.04,both_present
2021,Digby,Rossway,Rossway,1,,,both_blank
2021,Digby,Sandy Cove East,Sandy Cove East,1,382790.82,9028824.01,both_present
2021,Digby,Saulnierville,Saulnierville,1,261675.87,3211530.35,both_present
2021,Digby,Tiverton,Tiverton,1,,,both_blank
2021,Digby,Westport,Westport,1,490637.76,9529266.80,both_present
2021,Digby,Weymputh North,Weymputh North,1,,,both_blank
2021,Digby,Whale Cove,Whale Cove,1,,,both_blank
2021,Guysborough,Canso,Canso,1,3740770.50,36064494.30,both_present
2021,Guysborough,Charlos Cove,Charlos Cove,1,,,both_blank
2021,Guysborough,Cooks Cove,Cooks Cove,1,,,both_blank
2021,Guysborough,Dover,Dover,1,,,both_blank
2021,Guysborough,Drum Head,Drum Head,1,,,both_blank
2021,Guysborough,Ecum Secum,Ecum Secum,1,,,both_blank
2021,Guysborough,Fishermans Harbour,Fishermans Harbour,1,,,both_blank
2021,Guysborough,Goldboro,Goldboro,1,,,both_blank
2021,Guysborough,Half Island Cove,Half Island Cove,1,,,both_blank
2021,Guysborough,Larrys River,Larrys River,1,,,both_blank
2021,Guysborough,Little Harbour,Little Harbour (Guysborough),1,,,both_blank
2021,Guysborough,Little Liscomb,Little Liscomb,1,,,both_blank
2021,Guysborough,Marie Joseph,Marie Joseph,1,,,both_blank
2021,Guysborough,New Harbour,New Harbour,1,,,both_blank
2021,Guysborough,Other,Other (Guysborough),0,898624.81,4648617.27,both_present
2021,Guysborough,Pirate Harbour,Pirate Harbour,1,,,both_blank
2021,Guysborough,Port Brickerton East,Port Brickerton East,1,,,both_blank
2021,Guysborough,Port Brickerton West,Port Brickerton West,1,,,both_blank
2021,Guysborough,Port Felix,Port Felix,1,,,both_blank
2021,Guysborough,Queensport,Queensport,1,,,both_blank
2021,Guysborough,Sonora,Sonora,1,,,both_blank
2021,Guysborough,Upper Whitehead,Upper Whitehead,1,,,both_blank
2021,Guysborough,Wine Harbour,Wine Harbour,1,,,both_blank
2021,Halifax,Boutiliers Point,Boutiliers Point,1,,,both_blank
2021,Halifax,Carters Point,Carters Point,1,,,both_blank
2021,Halifax,Coopers Point,Coopers Point,1,,,both_blank
2021,Halifax,East Chezzetcook,East Chezzetcook,1,,,both_blank
2021,Halifax,East Dover,East Dover,1,,,both_blank
2021,Halifax,East Jeddor,East Jeddor,1,,,both_blank
2021,Halifax,East Petpeswick,East Petpeswick,1,,,both_blank
2021,Halifax,Eastern Passage,Eastern Passage,1,502932.06,5608980.88,both_present
2021,Halifax,Ecum Secum West,Ecum Secum West,1,,,both_blank
2021,Halifax,Factory Cove,Factory Cove,1,,,both_blank
2021,Halifax,Gammons Creek,Gammons Creek,1,,,both_blank
2021,Halifax,Halifax,Halifax,1,,,both_blank
2021,Halifax,Indian Harbour,Indian Harbour,1,,,both_blank
2021,Halifax,Ketch Harbour,Ketch Harbour,1,,,both_blank
2021,Halifax,Little Harbour,Little Harbour (Halifax),1,,,both_blank
2021,Halifax,Ostrea Lake,Ostrea Lake,1,,,both_blank
2021,Halifax,Other,Other (Halifax),0,3486983.15,19662310.13,both_present
2021,Halifax,Owls Head,Owls Head,1,,,both_blank
2021,Halifax,Peggys Cove,Peggys Cove,1,,,both_blank
2021,Halifax,Pleasant Point,Pleasant Point,1,,,both_blank
2021,Halifax,Prospect,Prospect,1,,,both_blank
2021,Halifax,Sambro,Sambro,1,2826802.15,19037733.61,both_present
2021,Halifax,Shad Bay,Shad Bay,1,,,both_blank
2021,Halifax,Sober Island,Sober Island,1,,,both_blank
2021,Halifax,Terence Bay,Terence Bay,1,,,both_blank
2021,Halifax,Three Fathom Harbour,Three Fathom Harbour,1,,,both_blank
2021,Halifax,West Chezzetcook,West Chezzetcook,1,,,both_blank
2021,Halifax,West Dover,West Dover,1,,,both_blank
2021,Hants,Other,Other (Hants),0,,,both_blank
2021,Inverness,Cheticamp,Cheticamp,1,,,both_blank
2021,Inverness,Cheticamp - Town Wharf,Cheticamp - Town Wharf,1,,,both_blank
2021,Inverness,Cheticamp Point,Cheticamp Point,1,,,both_blank
2021,Inverness,Finlay Point,Finlay Point,1,,,both_blank
2021,Inverness,Grand Etang,Grand Etang,1,,,both_blank
2021,Inverness,Inverness,Inverness,1,,,both_blank
2021,Inverness,Judique,Judique,1,,,both_blank
2021,Inverness,Little Judique Harbour,Little Judique Harbour,1,,,both_blank
