"start_date","end_date","pay_plan_type","pay_plan","pay_plan_level","biweekly_pay_rate","hourly_pay_rate"
"2018-04-01T00:00:00.000","2019-03-30T00:00:00.000","Bargaining Unit","TR 19","2",,"34.06"
"2018-04-01T00:00:00.000","2019-03-30T00:00:00.000","Bargaining Unit","TR 19","3",,"35.06"
"2018-04-01T00:00:00.000","2019-03-30T00:00:00.000","Bargaining Unit","TR 20","1",,"34.06"
"2018-04-01T00:00:00.000","2019-03-30T00:00:00.000","Bargaining Unit","TR 20","2",,"35.06"
"2018-04-01T00:00:00.000","2019-03-30T00:00:00.000","Bargaining Unit","TR 20","3",,"36.07"
"2018-04-01T00:00:00.000","2019-03-30T00:00:00.000","Bargaining Unit","TR 21","1",,"35.06"
"2018-04-01T00:00:00.000","2019-03-30T00:00:00.000","Bargaining Unit","TR 21","2",,"36.07"
"2018-04-01T00:00:00.000","2019-03-30T00:00:00.000","Bargaining Unit","TR 21","3",,"37.12"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","BASE PER","1",,"18.55"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","BASE PER","2",,"20.5"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","BRDG MTN","1",,"19.94"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","BRDG TND","1",,"20.5"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","CENTRLN","1",,"19.94"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","CHECKER","1",,"19.94"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","CHP SPR","1",,"21.95"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","CRN BOOM","1",,"22.39"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","CTL OPER","1",,"21.95"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","DIV CREW","1",,"18.55"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","DV RAKER","1",,"19.94"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","ENGR PRM","1",,"23.6"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","EQP OPER","1",,"21.3"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","FERRY OP","1",,"20.5"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","INSPECTR","1",,"19.94"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","LABOURER","1",,"13.89"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","MACHINST","1",,"25.17"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","MBS MECH","1",,"26.45"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","MECH MNT","1",,"20.5"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","MECH MNT","2",,"21.95"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","MECHANIC","1",,"21.95"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","MECHANIC","2",,"25.17"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","SB PAINT","1",,"19.94"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","SIGN TEC","1",,"20.5"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","STK CLRK","2",,"22.39"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","STL WRKR","1",,"22.39"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","STL WRKR","2",,"25.17"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","SURV AST","1",,"19.14"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","WEIGHER","1",,"19.94"
"2018-10-31T00:00:00.000","2018-10-31T00:00:00.000","Bargaining Unit","WELDER","1",,"25.17"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","BASE PER","1",,"18.83"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","BASE PER","2",,"20.81"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","BRDG MTN","1",,"20.24"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","BRDG TND","1",,"20.81"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","CENTRLN","1",,"20.24"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","CHECKER","1",,"20.24"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","CHP SPR","1",,"22.28"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","CRN BOOM","1",,"22.73"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","CTL OPER","1",,"22.28"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","DIV CREW","1",,"18.83"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","DV RAKER","1",,"20.24"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","ENGR PRM","1",,"23.95"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","EQP OPER","1",,"21.62"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","FERRY OP","1",,"20.81"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","INSPECTR","1",,"20.24"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","LABOURER","1",,"14.1"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","MACHINST","1",,"25.55"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","MBS MECH","1",,"28.35"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","MECH MNT","1",,"20.81"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","MECH MNT","2",,"22.28"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","MECHANIC","1",,"22.28"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","MECHANIC","2",,"27.05"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","SB PAINT","1",,"20.24"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","SIGN TEC","1",,"20.81"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","STK CLRK","2",,"22.73"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","STL WRKR","1",,"22.73"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","STL WRKR","2",,"25.55"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","SURV AST","1",,"19.43"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","WEIGHER","1",,"20.24"
"2018-11-01T00:00:00.000","2019-10-30T00:00:00.000","Bargaining Unit","WELDER","1",,"25.55"
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 01","1","1494.05",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 01","2","1527.46",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 01","3","1560.90",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 02","1","1679.98",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 02","2","1745.07",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 02","3","1821.08",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 02","4","1896.97",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 02","5","1972.93",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 03","1","1785.51",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 03","2","1859.90",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 03","3","1934.37",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 03","4","2008.93",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 03","5","2093.98",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 04","1","1962.48",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 04","2","2046.08",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 04","3","2129.79",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 04","4","2221.79",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 04","5","2313.80",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 04","6","2405.90",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 05","1","2273.44",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 05","2","2339.36",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 05","3","2408.33",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 06","1","2046.11",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 06","2","2129.79",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 06","3","2221.79",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 06","4","2313.80",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 06","5","2405.90",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 06","6","2497.98",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 07","1","2230.74",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 07","2","2321.37",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 07","3","2423.45",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 07","4","2525.35",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","ACC 07","5","2627.39",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","CA 01","1","2512.68",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","CA 02","1","2708.99",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","CA 02","2","2807.14",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","CA 02","3","2895.49",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","CA 03","1","2905.29",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","CA 03","2","3003.43",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","CA 03","3","3091.77",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","CA 04","1","3101.59",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","CA 04","2","3199.74",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","CA 04","3","3288.06",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","CA 05","1","3297.89",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","CA 05","2","3396.07",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","CA 05","3","3484.41",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","CA 06","1","3494.19",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","CA 06","2","3592.37",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","CA 06","3","3680.69",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 02","1","1097.55",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 02","2","1123.00",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 02","3","1148.57",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 02","4","1174.00",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 03","1","1097.55",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 03","2","1123.00",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 03","3","1148.57",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 03","4","1174.00",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 03","5","1199.59",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 04","1","1123.00",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 04","2","1148.57",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 04","3","1174.00",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 04","4","1199.59",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 04","5","1225.18",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 05","1","1148.57",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 05","2","1174.00",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 05","3","1199.59",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 05","4","1225.18",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 05","5","1250.59",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 06","1","1174.00",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 06","2","1199.59",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 06","3","1225.18",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 06","4","1250.59",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 06","5","1276.20",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 07","1","1199.59",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 07","2","1225.18",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 07","3","1250.59",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 07","4","1276.20",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 07","5","1301.64",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 08","1","1225.18",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 08","2","1250.59",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 08","3","1276.20",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 08","4","1301.64",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 08","5","1327.24",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 09","1","1250.59",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 09","2","1276.20",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 09","3","1301.64",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 09","4","1327.24",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 09","5","1352.74",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 10","1","1276.20",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 10","2","1301.64",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 10","3","1327.24",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 10","4","1352.74",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 10","5","1378.24",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 11","1","1301.64",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 11","2","1327.24",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 11","3","1352.74",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 11","4","1378.24",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 11","5","1403.81",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 12","1","1327.24",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 12","2","1352.74",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 12","3","1378.24",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 12","4","1403.81",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 12","5","1437.92",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 13","1","1352.74",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 13","2","1378.24",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 13","3","1403.81",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 13","4","1437.92",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 13","5","1472.45",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 14","1","1378.24",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 14","2","1403.81",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 14","3","1437.92",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 14","4","1472.45",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 14","5","1517.55",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 15","1","1403.81",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 15","2","1437.92",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 15","3","1472.45",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 15","4","1517.55",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 15","5","1562.61",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 16","1","1437.92",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 16","2","1472.45",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 16","3","1517.55",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 16","4","1562.61",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 16","5","1607.75",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 17","1","1472.45",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 17","2","1517.55",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 17","3","1562.61",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 17","4","1607.75",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 17","5","1652.80",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 18","1","1517.55",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 18","2","1562.61",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 18","3","1607.75",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 18","4","1652.80",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 18","5","1697.93",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 19","1","1562.61",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 19","2","1607.75",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 19","3","1652.80",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 19","4","1697.93",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 19","5","1743.02",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 20","1","1607.75",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 20","2","1652.80",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 20","3","1697.93",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 20","4","1743.02",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 20","5","1788.12",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 21","1","1652.80",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 21","2","1697.93",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 21","3","1743.02",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 21","4","1788.12",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 21","5","1842.36",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 22","1","1743.02",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 22","2","1788.12",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 22","3","1842.36",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 22","4","1882.76",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 22","5","1927.89",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 23","1","1842.36",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 23","2","1882.76",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 23","3","1927.89",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 23","4","1964.65",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 23","5","2009.85",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 24","1","1927.89",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 24","2","1964.65",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 24","3","2009.85",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 24","4","2054.87",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 24","5","2100.02",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 25","1","1964.65",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 25","2","2009.85",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 25","3","2054.87",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 25","4","2100.02",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Bargaining Unit","CL 25","5","2204.94",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","0","1458.22",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","1","1472.83",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","2","1487.40",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","3","1501.98",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","4","1516.57",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","5","1531.15",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","6","1545.73",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","7","1560.29",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","8","1574.90",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","9","1589.48",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","10","1604.05",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","80","1166.57",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","81","1181.17",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","82","1195.75",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","83","1210.33",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","84","1224.91",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","85","1239.50",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","86","1254.08",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","87","1268.66",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","88","1283.24",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","89","1297.83",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","90","1312.42",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","91","1326.98",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","92","1341.57",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","93","1356.16",
"2019-03-31T00:00:00.000","2019-03-31T00:00:00.000","Excluded","EC 01","94","1370.74",
