object_id,fiscal_year,fiscal_year_start,nsbi_sector,nsbi_county,county_is_geographic,deal_type,account_name,place_name,postalcode,nsbi_financial_contribution,has_contribution,latitude,longitude,is_mappable,in_ns_bounds
3249,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Red Meat Games Inc.,Halifax,B3J 2G3,9750.00,1,44.64649648,-63.57647374,1,1
3250,2022-2023,2022,Business Services,Halifax,1,EDP1,Trinav Fisheries Consultants Inc.,Dartmouth,B3B 1N3,1375.00,1,44.7079425,-63.5949912,1,1
3251,2022-2023,2022,Clothing & Textiles,Halifax,1,EDP1,Vanity Fashions Limited,Dartmouth,B3B 1Z6,2840.00,1,44.71558809,-63.58313877,1,1
3252,2022-2023,2022,Business Services,Halifax,1,EDP1,WeUsThem Inc.,Halifax,B3J 3K9,4049.83,1,44.64853102,-63.57454648,1,1
3253,2022-2023,2022,CleanTech,Halifax,1,EDP1,Clean Valley Bio-Filtration Technologies CIC,Dartmouth,B2Y 1N8,1200.00,1,44.680985,-63.54576781,1,1
3254,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,Senda Technologies Fisheries,Dartmouth,B2Y 4T5,4300.00,1,44.66075972,-63.5564813,1,1
3255,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,3RDI Laboratory Incorporated,New Minas,B4N 3R5,6300.00,1,45.06652798,-64.46873102,1,1
3256,2022-2023,2022,Oceans Technology,Lunenburg,1,PIVP,Pro-Oceanus Systems Incorporated,Bridgewater,B4V 1N1,25000.00,1,44.37764799,-64.52006003,1,1
3257,2022-2023,2022,Energy,Halifax,1,PIVP,Iformit Solutions Inc.,Middle Sackville,B4E1S4,25000.00,1,44.7810891,-63.70079513,1,1
3258,2022-2023,2022,Agri-food,Shelburne,1,PIVP,Boxing Rock Brewing Company Limited,Shelburne,B0T1W0,15000.00,1,43.778098,-65.33616102,1,1
3259,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Greenii Inc.,Halifax,B3M 3M9,1800.00,1,44.66055231,-63.65502851,1,1
3260,2022-2023,2022,Advanced Manufacturing,Halifax,1,EDP1,Reftek Systems Inc.,Dartmouth,B3B 1T8,3000.00,1,44.69449851,-63.58665683,1,1
3261,2022-2023,2022,Other,Halifax,1,EDP1,Fumes Rolling Papers Inc.,Dartmouth,B2V 1B9,2880.00,1,44.6530697,-63.48487387,1,1
3262,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,Xeos Technologies Inc.,Dartmouth,B3B 1L6,3150.00,1,44.71448181,-63.60500112,1,1
3263,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,Reeldata Inc.,Halifax,B3K 2Z8,2050.00,1,44.65184011,-63.58154563,1,1
3264,2022-2023,2022,Business Services,Halifax,1,EDP1,Big Leap Leadership Inc.,Bedford,B4B 0T2,2195.00,1,44.70741662,-63.70460982,1,1
3265,2022-2023,2022,Other,Lunenburg,1,EDP1,Nanotech Eco Solutions Cdn Inc.,Chester,B0J 1J0,5600.00,1,44.58819201,-64.26937801,1,1
3266,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Talkatoo Inc.,Halifax,B3J 3K5,935.00,1,44.6443969,-63.57215152,1,1
3267,2022-2023,2022,Advanced Manufacturing,Lunenburg,1,IRP,Vale Packaging Limited,Hubbards,B0J 1T0,458500.00,1,44.58884001,-64.06880904,1,1
3268,2022-2023,2022,CleanTech,Halifax,1,EDP1,Sustainable Marine Energy (Canada) Ltd.,Dartmouth,B3B 1N7,4800.00,1,44.71693678,-63.60052527,1,1
3269,2022-2023,2022,Fish & Seafood Processing,Halifax,1,EDP1,Atlantic Sea Cucumber Ltd.,Hackets Cove,B3Z 3K7,7500.00,1,44.57069038,-63.93146653,1,1
3270,2022-2023,2022,Advanced Manufacturing,Hants,1,EDP1,Scotia Plastics Inc.,Shubenacadie,B0N 2H0,3000.00,1,45.09335799,-63.41097004,1,1
3271,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Erebor Management Ltd.,Hubley,B3Z 1A7,1970.22,1,44.6640709,-63.79258854,1,1
3272,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP2,B-Line Transportation Analytics Inc.,Halifax,B3H 4P8,10000.00,1,44.64079209,-63.56614748,1,1
3273,2022-2023,2022,Advanced Manufacturing,Colchester,1,EDP2,Ditch Doctor Atlantic Limited,Glenholme,B0M 1G0,15675.00,1,45.49447879,-63.55460678,1,1
3274,2022-2023,2022,Life Sciences,Halifax,1,IRP,AGADA Biosciences Inc.,Halifax,B3H 0A8,1334699.00,1,44.63964231,-63.58306912,1,1
3275,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Sonapay Inc.,Bedford,B4B 0S9,2600.00,1,44.71048302,-63.71057915,1,1
3276,2022-2023,2022,Advanced Manufacturing,Lunenburg,1,EDP1,Vale Packaging Limited,Hubbards,B0J 1T0,2200.00,1,44.58884001,-64.06880904,1,1
3277,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,Senda Technologies Fisheries,Dartmouth,B2Y 4T5,2600.00,1,44.66075972,-63.5564813,1,1
3278,2022-2023,2022,Advanced Manufacturing,Halifax,1,EDP2,Snap Innovations Inc.,Halifax,B3P 1M1,9817.18,1,44.61831518,-63.61448139,1,1
3279,2022-2023,2022,Ocean Technology,Halifax,1,PRP,HydroSurv Unmanned Survey (Nova Scotia) Inc.,Halifax,B3J 0E8,419050.00,1,44.64640851,-63.57513808,1,1
3280,2022-2023,2022,Life Sciences,Halifax,1,EDP1,FIVAmed Inc.,Halifax,B3P 1M1,1500.00,1,44.61831518,-63.61448139,1,1
3281,2022-2023,2022,Other,Halifax,1,EDP1,Blue Nile Massage & Wellness Inc.,Halifax,B3J 3M7,1619.65,1,44.64258519,-63.5780409,1,1
3282,2022-2023,2022,Energy,Lunenburg,1,EDP1,Neothermal Energy Storage Inc.,Bridgewater,B4V 2M8,1125.00,1,44.37531798,-64.53024396,1,1
3283,2022-2023,2022,ICT (includes Digital Media),Yarmouth,1,PIVP,Blackwatch.Tech Inc.,Yarmouth,B5A 4K4,8867.25,1,43.852672,-66.10465296,1,1
3284,2022-2023,2022,Business Services,Halifax,1,EDP2,Venture 2 Impact Inc.,Halifax,B3K 1Y8,5000.00,1,44.66046392,-63.60286391,1,1
3285,2022-2023,2022,Clothing & Textiles,Halifax,1,EDP1,Vanity Fashions Limited,Dartmouth,B3B 1Z6,1065.50,1,44.71558809,-63.58313877,1,1
3286,2022-2023,2022,ICT (includes Digital Media),Hants,1,EDP2,En Point Inc.,Enfield,B2T 1J9,10000.00,1,44.95661399,-63.53269397,1,1
3287,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP3,Luminous Labs Inc.,Dartmouth,B3A 2R7,5000.00,1,44.6700998,-63.56845242,1,1
3288,2022-2023,2022,Clothing & Textiles,Colchester,1,EDP1,Sisterhood Fibres Inc.,Tatamagouche,B0K 1V0,1775.00,1,45.72649201,-63.28938299,1,1
3289,2022-2023,2022,Advanced Manufacturing,Halifax,1,EDP1,Maritime Paper Products GP Limited,Dartmouth,B3B 1C7,5300.00,1,44.70284249,-63.60225152,1,1
3290,2022-2023,2022,ICT,Colchester,1,Project Management,eWandzDigital Services Pvt Ltd,Truro,B2N 3Z6,0.00,1,45.36532502,-63.27640202,1,1
3291,2022-2023,2022,Fish & Seafood Processing,Halifax,1,EDP2,Right Source Group Limited,Bedford,B4B 1J7,19600.00,1,44.7124945,-63.7181393,1,1
3292,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,3RDI Laboratory Incorporated,New Minas,B4N 3R5,5350.00,1,45.06652798,-64.46873102,1,1
3293,2022-2023,2022,Fish & Seafood Processing,Cape Breton,1,EDP1,Louisbourg Seafoods Limited,Sydney,B1S 1A2,9900.00,1,46.13125202,-60.19437798,1,1
3294,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,3310959 Nova Scotia Limited,Bedford,B4A 0H4,1150.00,1,44.70105379,-63.68605287,1,1
3295,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Greenii Inc.,Halifax,B3M 3M9,1900.00,1,44.66055231,-63.65502851,1,1
3296,2022-2023,2022,Advanced Manufacturing,Lunenburg,1,EDP1,"Dagley's Boat Services, Incorporated",East LaHave,B4V 0V6,10918.46,1,44.31490902,-64.387445,1,1
3297,2022-2023,2022,Business Services,Halifax,1,EDP2,Alison K Consulting,Halifax,B3K 4H4,2500.00,1,44.66318988,-63.60457977,1,1
3298,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,MetOcean Telematics Limited,Dartmouth,B3B 1R9,4064.06,1,44.69999109,-63.59548792,1,1
3299,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,OceanSync Data Solutions Inc.,Halifax,B3H 1A5,6100.00,1,44.62205699,-63.57476433,1,1
3300,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Dugo Systems Inc.,Halifax,B3J 3K5,3067.50,1,44.6443969,-63.57215152,1,1
3301,2022-2023,2022,Aerospace & Defence,Halifax,1,EDP1,Aerovision Canada Inc.,Halifax,B3L 0B7,2900.00,1,44.64456362,-63.6183592,1,1
3302,2022-2023,2022,Clothing & Textiles,Halifax,1,EDP1,Botanical Fibres,Eastern Passage,B3G 1P1,1501.88,1,44.61297838,-63.46429177,1,1
3303,2022-2023,2022,Life Sciences,Cape Breton,1,EDP2,(U)Biquity Health Incorporated,Sydney,B1S3L4,20000.00,1,46.09729102,-60.21374102,1,1
3304,2022-2023,2022,Life Sciences,Halifax,1,EDP1,Photodynamic Incorporated,Halifax,B3H 0A8,6397.50,1,44.63964231,-63.58306912,1,1
3305,2022-2023,2022,Life Sciences,Halifax,1,EDP1,Detectica Inc.,Bedford,B4A 0G5,5800.00,1,44.70434649,-63.68210608,1,1
3306,2022-2023,2022,Fish & Seafood Processing,Shelburne,1,EDP1,Clark's Harbour Seafood Limited,Clark's Harbour,B0W 1P0,10050.00,1,43.44566899,-65.63587801,1,1
3307,2022-2023,2022,Business Services,Halifax,1,EDP2,Microhills Inc.,Halifax,B3A 4S5,6500.00,1,44.66894661,-63.57660919,1,1
3308,2022-2023,2022,Oceans Technology,Lunenburg,1,EDP1,Pro-Oceanus Systems Incorporated,Bridgewater,B4V 1N1,3100.00,1,44.37764799,-64.52006003,1,1
3309,2022-2023,2022,Fish & Seafood Processing,Halifax,1,EDP3,3231974 Nova Scotia Limited,Eastern Passage,B3G 1M4,9000.00,1,44.6173757,-63.50158931,1,1
3310,2022-2023,2022,Clothing & Textiles,Halifax,1,EDP2,Yaletown Applications Inc.,Halifax,B3J 1X1,2713.50,1,44.6464578,-63.57321938,1,1
3311,2022-2023,2022,Agri-food,Halifax,1,EDP1,3292607 Nova Scotia Limited,Halifax,B3N 3M3,3200.00,1,44.63950841,-63.63286861,1,1
3312,2022-2023,2022,Agri-food,Halifax,1,EDP1,2 Crows Brewing Ltd.,Halifax,B3H 2V5,1200.00,1,44.62834589,-63.57306381,1,1
3313,2022-2023,2022,Life Sciences,Halifax,1,EDP1,Ardea Outcomes Inc.,Halifax,B3J 3M8,5400.00,1,44.6472998,-63.57243299,1,1
3314,2022-2023,2022,Agri-food,Antigonish,1,EDP1,Tony's Meats Ltd.,Antigonish,B2G 2L2,6100.00,1,45.63273099,-61.96200603,1,1
3315,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,Leeway Yachts Limited,Dartmouth,B2Y 2W1,3350.00,1,44.66075972,-63.5564813,1,1
3316,2022-2023,2022,ICT (includes Digital Media),Cape Breton,1,EDP1,Breton Smartek Inc.,Sydney,B1P 3S6,1300.00,1,46.13584267,-60.17018249,1,1
3317,2022-2023,2022,Advanced Manufacturing,Shelburne,1,EDP1,Allendale Electronics Limited,Lockeport,B0T 1L0,4991.91,1,43.75445629,-65.3204333,1,1
3318,2022-2023,2022,Advanced Manufacturing,Halifax,1,IRP,Quality Blasting and Coatings Ltd.,Woodside,B2Y 4S9,261250.00,1,44.65668691,-63.53894393,1,1
3319,2022-2023,2022,Engineering & Professional,Halifax,1,EDP1,Nexus Coastal Resource Management Limited,Halifax,B3M 3Y7,5000.00,1,44.66292719,-63.65753596,1,1
3320,2022-2023,2022,Agri-food,Halifax,1,EDP1,Fundy Drinks Ltd.,Halifax,B3J 3J8,2400.00,1,44.64930639,-63.57850928,1,1
3321,2022-2023,2022,Agri-food,Halifax,1,EDP1,Glenora Distillers International Limited,Sackville,B4C 4G3,1925.00,1,44.75806431,-63.65357233,1,1
3322,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,QuickFacts Inc.,Bedford,B4B 1L5,800.00,1,44.71739242,-63.7126691,1,1
3323,2022-2023,2022,Clothing & Textiles,Halifax,1,EDP1,Sevaen Workwear Limited,Dartmouth,B3B 1L2,3900.00,1,44.7051481,-63.5933217,1,1
3324,2022-2023,2022,Fish & Seafood Processing,Halifax,1,EDP1,Fathom Fish & Seafood Inc.,Halifax,B3S 1A2,5110.13,1,44.63720648,-63.67069982,1,1
3325,2022-2023,2022,Other,Hants,1,EDP2,Beezy Eco Friendly Products,Rines Creek,B0N 2H0,3250.00,1,45.14734701,-63.39545204,1,1
3326,2022-2023,2022,Agri-food,Halifax,1,IRP,The Spindrift Brewing Company Limited,Dartmouth,B3B 1Z4,156675.00,1,44.71415671,-63.58308379,1,1
3327,2022-2023,2022,Life Sciences,Halifax,1,EDP1,Ring Rescue Incorporated,Dartmouth,B2Y 4W6,4475.00,1,44.65646378,-63.54008169,1,1
3328,2022-2023,2022,Life Sciences,Halifax,1,EDP2,Sweetspot Labs (Canada) Inc.,Halifax,B3J 1R9,30000.00,1,44.64425839,-63.57006476,1,1
3329,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Immediac Worldwide Incorporated,Halifax,B3J 3X8,2150.00,1,44.6472879,-63.5768469,1,1
3330,2022-2023,2022,Advanced Manufacturing,Hants,1,EDP1,Nu-Air Ventilation Systems Incorporated,Windsor,B0N 2T0,8570.72,1,44.98943099,-64.10510302,1,1
3331,2022-2023,2022,Advanced Manufacturing,Hants,1,Project Management,Nu-Air Ventilation Systems Inc.,Windsor,B0N 2T0,0.00,1,44.98943099,-64.10510302,1,1
3332,2022-2023,2022,ICT (includes Digital Media),Cape Breton,1,EDP3,Tracker Inventory Systems Inc.,Sydney,B1P 1P9,6400.00,1,46.14579701,-60.19729497,1,1
3333,2022-2023,2022,ICT (includes Digital Media),Lunenburg,1,EDP2,Dataguide Technologies Inc.,Conquerall Bank,B4V 0S7,11250.00,1,44.364399,-64.46948899,1,1
3334,2022-2023,2022,Other,Halifax,1,EDP1,Medika Beauty Institute Inc.,Hammonds Plains,B4B 0E1,1360.00,1,44.75949589,-63.80100581,1,1
3335,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Talkatoo Inc.,Halifax,B3J 3K5,630.25,1,44.6443969,-63.57215152,1,1
3336,2022-2023,2022,Advanced Manufacturing,Cumberland,1,EDP1,Surrette Battery Co. Ltd.,Springhill,B0M 1X0,5050.00,1,45.65348102,-64.06447903,1,1
3337,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,Ashored Inc.,Bedford,B4A 2T3,2050.00,1,44.7371875,-63.64741339,1,1
3338,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP2,Kangaroo Solutions Inc.,Halifax,B3J 1M5,5000.00,1,44.64890381,-63.57313363,1,1
3339,2022-2023,2022,Business Services,Halifax,1,EDP1,Fit First Holdings Inc.,Dartmouth,B3B 0A1,6387.50,1,44.71037061,-63.58494767,1,1
3340,2022-2023,2022,Business Services,Halifax,1,EDP3,DEVENOVA CONSULTING,Halifax,B3N 3J4,1650.00,1,44.63566832,-63.63739534,1,1
3341,2022-2023,2022,Advanced Manufacturing,Halifax,1,EDP1,Laughing Panda Hobbies and Toys,Upper Tantallon,B3Z 1H6,1325.00,1,44.70814882,-63.85244404,1,1
3342,2022-2023,2022,Life Sciences,Halifax,1,EDP1,"Clinical Logistics, Inc.",Dartmouth,B3B 1S8,6150.00,1,44.70058381,-63.58695857,1,1
3343,2022-2023,2022,Clothing & Textiles,Halifax,1,EDP1,Londolozi Trading Ltd.,Lower Sackville,B4E 1B2,4640.00,1,44.77556949,-63.69227006,1,1
3344,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,Xeos Technologies Inc.,Dartmouth,B3B 1L6,2300.00,1,44.71448181,-63.60500112,1,1
3345,2022-2023,2022,Agri-food,Halifax,1,EDP2,SeaChange Biochemistry Inc.,Dartmouth,B2X 2C2,13000.00,1,44.69076898,-63.5465749,1,1
3346,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Red Meat Games Inc.,Halifax,B3J 2G3,1723.23,1,44.64649648,-63.57647374,1,1
3347,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,Marine Thinking Inc.,Halifax,B3H 4N4,9321.91,1,44.6383266,-63.56697176,1,1
3348,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,QuickFacts Inc.,Bedford,B4B 1L5,5000.00,1,44.71739242,-63.7126691,1,1
3349,2022-2023,2022,ICT (includes Digital Media),Cape Breton,1,EDP3,Tracker Inventory Systems Inc.,Sydney,B1P 1P9,8320.00,1,46.14579701,-60.19729497,1,1
3350,2022-2023,2022,Business Services,Halifax,1,EDP1,Pink Ink Realty Ltd.,Halifax,B3K 4P6,2650.00,1,44.65916229,-63.60099633,1,1
3351,2022-2023,2022,Finance & Insurance,Halifax,1,EDP1,3343407 Nova Scotia Limited,Dartmouth,B2V 1K5,2200.00,1,44.66560119,-63.48080512,1,1
3352,2022-2023,2022,Life Sciences,Halifax,1,EDP1,Detectica Inc.,Bedford,B4A 0G5,4300.00,1,44.70434649,-63.68210608,1,1
3353,2022-2023,2022,CleanTech,Halifax,1,EDP3,Zen Electric Bikes Inc.,Dartmouth,B2Y 4M9,3410.00,1,44.661197,-63.54252116,1,1
3354,2022-2023,2022,Agri-food,Colchester,1,EDP1,Haskap Highland Orchards Ltd.,Truro,B2N 6V3,2650.00,1,45.348812,-63.28844296,1,1
3355,2022-2023,2022,CleanTech,Halifax,1,EDP1,Clean Valley Bio-Filtration Technologies CIC,Dartmouth,B2Y 1N8,1757.97,1,44.680985,-63.54576781,1,1
3356,2022-2023,2022,Agri-food,Halifax,1,EDP1,3330676 Nova Scotia Limited,Herring Cove,B3R 1Y9,1230.00,1,44.58450552,-63.5890569,1,1
3357,2022-2023,2022,ICT (includes Digital Media),Hants,1,EDP1,Academic Edge Inc.,Windsor,B0N 2T0,1650.00,1,44.99102799,-64.14318603,1,1
3358,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP3,National Wealth Management Inc.,Halifax,B3J 3N2,12500.00,1,44.65177398,-63.57414449,1,1
3359,2022-2023,2022,Business Services,Halifax,1,EDP1,Pink Ink Realty Ltd.,Halifax,B3K 4P6,575.00,1,44.65916229,-63.60099633,1,1
3360,2022-2023,2022,Advanced Manufacturing,Hants,1,PIVP,Halucenex Life Sciences Incorporated,Windsor,B0N 2T0,15000.00,1,44.98595899,-64.11823897,1,1
3361,2022-2023,2022,ICT (includes Digital Media),Hants,1,EDP1,En Point Inc.,Enfield,B2T 1J9,3605.00,1,44.95661399,-63.53269397,1,1
3362,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,DPP Golf Inc.,Halifax,B3J 2V1,1975.00,1,44.65264008,-63.5745241,1,1
3363,2022-2023,2022,Agri-food,Pictou,1,EDP1,3284906 Nova Scotia Limited,New Glasgow,B2H 2P5,5299.00,1,45.588971,-62.644633,1,1
3364,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Prosaris Solutions Ltd.,Bedford,B4B 1K5,3900.00,1,44.72376338,-63.71198371,1,1
3365,2022-2023,2022,Business Services,Digby,1,EDP3,Abbott Wealth Education,Smith Cove,B0S 1S0,1225.00,1,44.66453388,-65.60569205,1,1
3366,2022-2023,2022,Advanced Manufacturing,Halifax,1,PIVP,Mypaq Inc.,Halifax,B3H 4J6,15000.00,1,44.63566539,-63.57572221,1,1
3367,2022-2023,2022,Business Services,Halifax,1,EDP1,Innovar Training And Consulting Inc.,Halifax,B3L 2A1,2250.00,1,44.65447291,-63.60908906,1,1
3368,2022-2023,2022,Life Sciences,Halifax,1,PIVP,Medmira Inc.,Halifax,B3S 1B3,25000.00,1,44.64388011,-63.66677617,1,1
3369,2022-2023,2022,Aerospace & Defence,Halifax,1,EDP1,NewAE Technology Inc.,Dartmouth,B3B 1W1,9115.88,1,44.7084123,-63.59596384,1,1
3370,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Virtual Hallway Consults Inc.,Halifax,B3K 1B6,4897.00,1,44.6513447,-63.58610111,1,1
3371,2022-2023,2022,Engineering & Professional,Halifax,1,EDP2,Mitchelmore Engineering Company Ltd.,Dartmouth,B3B 1S8,7500.00,1,44.69999511,-63.58599122,1,1
3372,2022-2023,2022,Advanced Manufacturing,Antigonish,1,EDP1,Tightline Anchor Inc.,Antigonish,B2G 2S6,5162.50,1,45.62777498,-62.00365897,1,1
3373,2022-2023,2022,Advanced Manufacturing,Queens,1,EDP1,Lunenburg County Shipwrights Inc.,Lunenburg,B0J 2C0,3520.00,1,44.37513999,-64.30263003,1,1
3374,2022-2023,2022,Fish & Seafood Processing,Shelburne,1,EDP1,Fishermen's Premium Atlantic Lobster Inc.,North East Point,B0W 2P0,3500.00,1,43.51184839,-65.60704217,1,1
3375,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Master Merchant Systems Software Limited,Dartmouth,B3B 1T5,2850.00,1,44.69804359,-63.58181301,1,1
3376,2022-2023,2022,Aerospace & Defence,Halifax,1,EDP1,Bluedrop Training & Simulation Inc.,Halifax,B3S 1N2,13500.00,1,44.65513152,-63.6699628,1,1
3377,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,GeoSpectrum Technologies Incorporated,Dartmouth,B3B 1J4,2600.00,1,44.7046461,-63.60985458,1,1
3378,2022-2023,2022,Energy,Halifax,1,EDP1,Glas Ocean Electric Inc.,Halifax,B3P 2H3,1150.00,1,44.61460078,-63.57834516,1,1
3379,2022-2023,2022,Life Sciences,Cape Breton,1,EDP1,11979787 Canada Inc.,Sydney,B1S 3L8,1796.00,1,46.09566698,-60.21714499,1,1
3380,2022-2023,2022,Agri-food,Kings,1,EDP1,Lightfoot & Wolfville Vineyards Ltd.,Wolfville,B4P 2R1,800.00,1,44.99426948,-64.31280717,1,1
3381,2022-2023,2022,Business Services,Halifax,1,EDP1,Career Story Project Inc.,Halifax,B3M 1Z8,3200.00,1,44.67988198,-63.66162616,1,1
3382,2022-2023,2022,Advanced Manufacturing,Halifax,1,IRP,Cherubini Metal Works Limited,Dartmouth,B3B 0J4,2975000.00,1,44.71979979,-63.57103463,1,1
3383,2022-2023,2022,Fish & Seafood Processing,Cape Breton,1,EDP3,Donald B. Gillis & Son Fish Wholesaler Limited,North Sydney,B2A 3M1,6200.00,1,46.21912039,-60.24419029,1,1
3384,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Checkin Innovative Care Technologies Inc.,Dartmouth,B2Y 4J2,3126.00,1,44.6794361,-63.55246478,1,1
3385,2022-2023,2022,Agri-food,Kings,1,EDP1,McConnell Gordon Estates Limited,Gaspereau,B4P 2R1,2000.00,1,44.99426948,-64.31280717,1,1
3386,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,Sensor Technology Ltd.,Dartmouth,B2Y 4T5,2060.83,1,44.66275222,-63.5568393,1,1
3387,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Huminah Huminah Animation Limited,Dartmouth,B2Y 4V7,1775.00,1,44.6701179,-63.56273513,1,1
3388,2022-2023,2022,Advanced Manufacturing,Halifax,1,EDP1,Mil-Aero Electronics Atlantic Inc.,Dartmouth,B2Y 4V9,1201.00,1,44.65789562,-63.54001707,1,1
3389,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,Ashored Inc.,Bedford,B4A 2T3,1000.00,1,44.7371875,-63.64741339,1,1
3390,2022-2023,2022,Advanced Manufacturing,Halifax,1,EDP3,Graphite Innovation and Technologies Inc.,Dartmouth,B2Y 4M9,2631.70,1,44.661197,-63.54252116,1,1
3391,2022-2023,2022,Engineering & Professional,Halifax,1,EDP1,Enginuity Inc.,Halifax,B3P 1M1,1838.00,1,44.61831518,-63.61448139,1,1
3392,2022-2023,2022,CleanTech,Halifax,1,EDP1,Rayleigh Solar Tech Inc.,Dartmouth,B2Y 4M9,1775.00,1,44.661197,-63.54252116,1,1
3393,2022-2023,2022,Life Sciences,Halifax,1,EDP1,Ring Rescue Incorporated,Dartmouth,B2Y 4W6,1700.00,1,44.65646378,-63.54008169,1,1
3394,2022-2023,2022,Agri-food,Halifax,1,EDP2,Totally Raw Natural Dog Food Inc.,Dartmouth,B3B 1Y5,30000.00,1,44.69588232,-63.59418662,1,1
3395,2022-2023,2022,Chemicals & Plastics,Lunenburg,1,EDP2,Atlantick Repellent Products Inc.,Blockhouse,B0J 1E0,18125.00,1,44.44175316,-64.47923321,1,1
3396,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Peer Ledger Inc.,Halifax,B3J 3K5,12885.50,1,44.6443969,-63.57215152,1,1
3397,2022-2023,2022,Clothing & Textiles,Halifax,1,EDP3,Sevaen Workwear Limited,Dartmouth,B3B 1L2,2000.00,1,44.7051481,-63.5933217,1,1
3398,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP2,10432423 Canada Limited,Halifax,B3J 3M8,9162.50,1,44.6472998,-63.57243299,1,1
3399,2022-2023,2022,Agri-food,Lunenburg,1,EDP1,Sun Under The Sea Nutrition Inc.,Chester,B0J 1K0,2200.00,1,44.553777,-64.248911,1,1
3400,2022-2023,2022,Advanced Manufacturing,Halifax,1,EDP2,Eastern Slopes Directional Drilling Incorporated,Goodwood,B3T 1P3,5845.00,1,44.6043164,-63.67379828,1,1
3401,2022-2023,2022,Energy,Halifax,1,EDP2,Lorax Systems Inc.,Dartmouth,B3B 1S8,23450.00,1,44.69999511,-63.58599122,1,1
3402,2022-2023,2022,Business Services,Halifax,1,EDP1,Be Responsive Media Inc.,Bedford,B4B 2E6,1262.50,1,44.70705179,-63.70901576,1,1
3403,2022-2023,2022,Finance & Insurance,Halifax,1,EDP3,Bonfire Capital Inc.,Halifax,B3M 4B9,17500.00,1,44.68566201,-63.66191634,1,1
3404,2022-2023,2022,ICT (includes Digital Media),Halifax,1,EDP1,Korrai Technologies Ltd.,Halifax,B3J 3K5,4612.50,1,44.6443969,-63.57215152,1,1
3405,2022-2023,2022,Advanced Manufacturing,Kings,1,PIVP,Willow Box Manufacturing Limited,Berwick,B0P 1E0,25000.00,1,45.05447699,-64.72411202,1,1
3406,2022-2023,2022,Agri-food,Kings,1,IRP,Scotian Gold Co-operative Limited,Coldbrook,B4R 1A6,2153750.00,1,45.06829602,-64.58037998,1,1
3407,2022-2023,2022,Life Sciences,Halifax,1,EDP1,Precision BioLogic Incorporated,Dartmouth,B3B 0A9,6196.54,1,44.69614321,-63.57192069,1,1
3408,2022-2023,2022,Business Services,Halifax,1,EDP1,Partner International Incorporated,Dartmouth,B2Y 4T6,2250.00,1,44.66220488,-63.54466483,1,1
3409,2022-2023,2022,Oceans Technology,Halifax,1,EDP1,Xeos Technologies Inc.,Dartmouth,B3B 1L6,3000.00,1,44.71448181,-63.60500112,1,1
3410,2022-2023,2022,ICT (includes Digital Media),Halifax,1,PIVP,Acuicy Inc.,Halifax,B3J 3R7,15000.00,1,44.65264008,-63.5745241,1,1
