"site_id","datetimeutc","air_temperature","relative_humidity","avg_wind_speed"
"RNSCA","2024-01-13T23:48:00.000","1.5","88.0","17.4"
"RNSCA","2024-01-13T23:50:00.000","1.5","89.0","17.1"
"RNSCA","2024-01-13T23:52:00.000","1.5","89.0","16.7"
"RNSCA","2024-01-13T23:56:00.000","1.7","89.0","15.8"
"RNSCA","2024-01-13T23:58:00.000","1.7","88.0","18.8"
"RNSCA","2024-01-14T00:02:00.000","1.6","88.0","17.0"
"RNSCA","2024-01-14T00:04:00.000","1.7","88.0","16.9"
"RNSCA","2024-01-14T00:06:00.000","1.7","88.0","18.0"
"RNSCA","2024-01-14T00:08:00.000","1.7","88.0","19.3"
"RNSCA","2024-01-14T00:10:00.000","1.8","88.0","17.6"
"RNSCA","2024-01-14T00:12:00.000","1.8","89.0","17.3"
"RNSCA","2024-01-14T00:14:00.000","1.8","89.0","16.3"
"RNSCA","2024-01-14T00:16:00.000","1.8","88.0","18.5"
"RNSCA","2024-01-14T00:18:00.000","1.8","88.0","17.6"
"RNSCA","2024-01-14T00:20:00.000","1.8","88.0","17.6"
"RNSCA","2024-01-14T00:22:00.000","1.8","88.0","16.4"
"RNSCA","2024-01-14T00:24:00.000","1.8","88.0","16.3"
"RNSCA","2024-01-14T00:26:00.000","1.8","88.0","16.0"
"RNSCA","2024-01-14T00:28:00.000","1.8","88.0","15.6"
"RNSCA","2024-01-14T00:30:00.000","1.8","88.0","14.2"
"RNSCA","2024-01-14T00:32:00.000","1.8","88.0","14.9"
"RNSCA","2024-01-14T00:34:00.000","1.9","88.0","16.0"
"RNSCA","2024-01-14T00:36:00.000","1.9","88.0","16.4"
"RNSCA","2024-01-14T00:38:00.000","1.9","88.0","17.4"
"RNSCA","2024-01-14T00:40:00.000","2.0","89.0","17.1"
"RNSCA","2024-01-14T00:42:00.000","2.0","88.0","16.2"
"RNSCA","2024-01-14T00:44:00.000","2.1","88.0","17.2"
"RNSCA","2024-01-14T00:46:00.000","2.1","89.0","16.8"
"RNSCA","2024-01-14T00:48:00.000","2.0","89.0","17.6"
"RNSCA","2024-01-14T00:50:00.000","2.1","89.0","16.9"
"RNSCA","2024-01-14T00:52:00.000","2.1","89.0","17.4"
"RNSCA","2024-01-14T00:54:00.000","2.1","89.0","16.7"
"RNSCA","2024-01-14T00:56:00.000","2.0","89.0","18.0"
"RNSCA","2024-01-14T00:58:00.000","2.0","89.0","18.5"
"RNSCA","2024-01-14T01:00:00.000","2.0","89.0","17.3"
"RNSCA","2024-01-14T01:02:00.000","2.0","89.0","18.0"
"RNSCA","2024-01-14T01:04:00.000","2.0","90.0","16.1"
"RNSCA","2024-01-14T01:06:00.000","2.1","90.0","18.3"
"RNSCA","2024-01-14T01:08:00.000","2.1","90.0","16.8"
"RNSCA","2024-01-14T01:10:00.000","2.1","89.0","16.7"
"RNSCA","2024-01-14T01:12:00.000","2.2","89.0","17.7"
"RNSCA","2024-01-14T01:14:00.000","2.2","89.0","17.5"
"RNSCA","2024-01-14T01:16:00.000","2.2","89.0","16.7"
"RNSCA","2024-01-14T01:18:00.000","2.2","89.0","18.1"
"RNSCA","2024-01-14T01:20:00.000","2.2","89.0","17.4"
"RNSCA","2024-01-14T01:22:00.000","2.2","89.0","17.0"
"RNSCA","2024-01-14T01:24:00.000","2.2","89.0","17.2"
"RNSCA","2024-01-14T01:26:00.000","2.2","89.0","16.6"
"RNSCA","2024-01-14T01:28:00.000","2.3","89.0","17.5"
"RNSCA","2024-01-14T01:30:00.000","2.3","89.0","17.4"
"RNSCA","2024-01-14T01:32:00.000","2.3","89.0","17.2"
"RNSCA","2024-01-14T01:34:00.000","2.3","89.0","17.2"
"RNSCA","2024-01-14T01:36:00.000","2.3","89.0","16.2"
"RNSCA","2024-01-14T01:38:00.000","2.3","89.0","17.0"
"RNSCA","2024-01-14T01:40:00.000","2.3","89.0","17.8"
"RNSCA","2024-01-14T01:42:00.000","2.3","88.0","18.2"
"RNSCA","2024-01-14T01:44:00.000","2.3","89.0","17.6"
"RNSCA","2024-01-14T01:46:00.000","2.3","89.0","18.1"
"RNSCA","2024-01-14T01:48:00.000","2.2","89.0","19.2"
"RNSCA","2024-01-14T01:52:00.000","2.3","89.0","18.3"
"RNSCA","2024-01-14T01:54:00.000","2.2","89.0","17.6"
"RNSCA","2024-01-14T01:56:00.000","2.2","89.0","19.0"
"RNSCA","2024-01-14T01:58:00.000","2.2","90.0","17.3"
"RNSCA","2024-01-14T02:00:00.000","2.1","90.0","18.3"
"RNSCA","2024-01-14T02:02:00.000","2.1","90.0","18.3"
"RNSCA","2024-01-14T02:04:00.000","2.0","91.0","19.4"
"RNSCA","2024-01-14T02:06:00.000","1.9","91.0","18.3"
"RNSCA","2024-01-14T02:08:00.000","1.9","92.0","18.4"
"RNSCA","2024-01-14T02:10:00.000","1.9","93.0","18.1"
"RNSCA","2024-01-14T02:12:00.000","1.9","93.0","17.7"
"RNSCA","2024-01-14T02:14:00.000","1.9","94.0","17.2"
"RNSCA","2024-01-14T02:16:00.000","2.0","94.0","17.6"
"RNSCA","2024-01-14T02:18:00.000","2.0","94.0","16.6"
"RNSCA","2024-01-14T02:20:00.000","1.9","94.0","18.1"
"RNSCA","2024-01-14T02:22:00.000","1.9","94.0","17.4"
"RNSCA","2024-01-14T02:24:00.000","1.9","94.0","18.5"
"RNSCA","2024-01-14T02:26:00.000","1.9","95.0","16.1"
"RNSCA","2024-01-14T02:28:00.000","1.8","95.0","18.1"
"RNSCA","2024-01-14T02:30:00.000","1.8","96.0","17.7"
"RNSCA","2024-01-14T02:32:00.000","1.8","96.0","18.6"
"RNSCA","2024-01-14T02:34:00.000","1.9","97.0","18.9"
"RNSCA","2024-01-14T02:36:00.000","1.9","97.0","17.7"
"RNSCA","2024-01-14T02:38:00.000","2.0","98.0","19.2"
"RNSCA","2024-01-14T02:40:00.000","2.0","98.0","19.6"
"RNSCA","2024-01-14T02:42:00.000","2.0","98.0","19.6"
"RNSCA","2024-01-14T02:44:00.000","2.1","98.0","18.9"
"RNSCA","2024-01-14T02:46:00.000","2.2","98.0","19.3"
"RNSCA","2024-01-14T02:48:00.000","2.2","98.0","19.9"
"RNSCA","2024-01-14T02:50:00.000","2.3","98.0","19.0"
"RNSCA","2024-01-14T02:52:00.000","2.3","98.0","19.9"
"RNSCA","2024-01-14T02:54:00.000","2.3","97.0","19.4"
"RNSCA","2024-01-14T02:56:00.000","2.3","97.0","19.0"
"RNSCA","2024-01-14T02:58:00.000","2.3","97.0","17.7"
"RNSCA","2024-01-14T03:00:00.000","2.3",,
"RNSCA","2024-01-14T03:02:00.000","2.3","97.0","18.2"
"RNSCA","2024-01-14T03:04:00.000","2.2","97.0","18.5"
"RNSCA","2024-01-14T03:06:00.000","2.2","97.0","18.3"
"RNSCA","2024-01-14T03:08:00.000","2.2","98.0","18.7"
"RNSCA","2024-01-14T03:12:00.000",,,
"RNSCA","2024-01-14T03:14:00.000","2.2","98.0","17.2"
"RNSCA","2024-01-14T03:16:00.000","2.3","98.0","17.9"
"RNSCA","2024-01-14T03:18:00.000","2.3","98.0","17.8"
"RNSCA","2024-01-14T03:20:00.000","2.3","98.0","17.1"
"RNSCA","2024-01-14T03:22:00.000","2.3","98.0","17.4"
"RNSCA","2024-01-14T03:24:00.000","2.3","98.0","18.4"
"RNSCA","2024-01-14T03:26:00.000","2.5","98.0","17.5"
"RNSCA","2024-01-14T03:28:00.000","2.5","98.0","18.4"
"RNSCA","2024-01-14T03:30:00.000","2.6","98.0","16.2"
"RNSCA","2024-01-14T03:32:00.000","2.6","98.0","17.3"
"RNSCA","2024-01-14T03:34:00.000","2.6","98.0","18.3"
"RNSCA","2024-01-14T03:36:00.000","2.5","98.0","19.0"
"RNSCA","2024-01-14T03:38:00.000","2.5","98.0","16.9"
"RNSCA","2024-01-14T03:40:00.000","2.5","98.0","17.6"
"RNSCA","2024-01-14T03:42:00.000","2.5","98.0","17.9"
"RNSCA","2024-01-14T03:44:00.000","2.6","98.0","17.4"
"RNSCA","2024-01-14T03:46:00.000","2.6","99.0","16.5"
"RNSCA","2024-01-14T03:48:00.000","2.6","99.0","16.7"
"RNSCA","2024-01-14T03:50:00.000","2.7","99.0","17.2"
"RNSCA","2024-01-14T03:52:00.000","2.7","99.0","17.5"
"RNSCA","2024-01-14T03:54:00.000","2.8","98.0","17.9"
"RNSCA","2024-01-14T03:56:00.000","2.8","98.0","18.0"
"RNSCA","2024-01-14T03:58:00.000","2.8","98.0","17.9"
"RNSCA","2024-01-14T04:00:00.000","2.8","98.0","18.6"
"RNSCA","2024-01-14T04:02:00.000","2.9","98.0","19.0"
"RNSCA","2024-01-14T04:06:00.000","2.8","98.0","18.3"
"RNSCA","2024-01-14T04:08:00.000","2.8","98.0","17.5"
"RNSCA","2024-01-14T04:10:00.000","2.8","98.0","16.7"
"RNSCA","2024-01-14T04:12:00.000","2.8","99.0","17.5"
"RNSCA","2024-01-14T04:14:00.000","2.9","99.0","19.3"
"RNSCA","2024-01-14T04:16:00.000","2.9","99.0","17.9"
"RNSCA","2024-01-14T04:18:00.000","2.9","99.0","16.2"
"RNSCA","2024-01-14T04:20:00.000","2.9","99.0","15.7"
"RNSCA","2024-01-14T04:22:00.000","2.9","99.0","16.5"
"RNSCA","2024-01-14T04:24:00.000","3.0","99.0","15.2"
"RNSCA","2024-01-14T04:26:00.000","3.0","99.0","15.5"
"RNSCA","2024-01-14T04:28:00.000","3.0","99.0","14.8"
"RNSCA","2024-01-14T04:30:00.000","3.0","99.0","15.9"
"RNSCA","2024-01-14T04:32:00.000","3.0","99.0","15.3"
"RNSCA","2024-01-14T04:34:00.000","3.0","99.0","16.7"
"RNSCA","2024-01-14T04:36:00.000","3.0","100.0","15.3"
"RNSCA","2024-01-14T04:38:00.000","3.1","100.0","16.4"
"RNSCA","2024-01-14T04:40:00.000","3.1","100.0","16.1"
"RNSCA","2024-01-14T04:42:00.000","3.1","100.0","16.5"
"RNSCA","2024-01-14T04:44:00.000","3.2","100.0","17.4"
"RNSCA","2024-01-14T04:46:00.000","3.2","100.0","14.6"
"RNSCA","2024-01-14T04:48:00.000","3.3","100.0","14.9"
"RNSCA","2024-01-14T04:50:00.000","3.3","100.0","16.1"
"RNSCA","2024-01-14T04:52:00.000","3.3","100.0","16.3"
"RNSCA","2024-01-14T04:54:00.000","3.3","100.0","17.1"
"RNSCA","2024-01-14T04:56:00.000","3.3","100.0","16.7"
"RNSCA","2024-01-14T04:58:00.000","3.3","100.0","15.1"
"RNSCA","2024-01-14T05:00:00.000","3.3","100.0","15.3"
"RNSCA","2024-01-14T05:02:00.000","3.3","100.0","15.2"
"RNSCA","2024-01-14T05:04:00.000","3.4","100.0","15.6"
"RNSCA","2024-01-14T05:06:00.000","3.4","100.0","16.6"
"RNSCA","2024-01-14T05:08:00.000","3.4","100.0","15.1"
"RNSCA","2024-01-14T05:10:00.000","3.4","100.0","14.2"
"RNSCA","2024-01-14T05:12:00.000","3.5","100.0","14.8"
"RNSCA","2024-01-14T05:14:00.000","3.5","100.0","15.4"
"RNSCA","2024-01-14T05:16:00.000","3.6","100.0","16.1"
"RNSCA","2024-01-14T05:18:00.000","3.6","100.0","16.6"
"RNSCA","2024-01-14T05:20:00.000","3.7","100.0","16.6"
"RNSCA","2024-01-14T05:22:00.000","3.7","100.0","16.2"
"RNSCA","2024-01-14T05:24:00.000","3.8","100.0","15.7"
"RNSCA","2024-01-14T05:26:00.000","3.9","100.0","17.8"
"RNSCA","2024-01-14T05:28:00.000","4.0","100.0","16.2"
"RNSCA","2024-01-14T05:30:00.000","4.2","100.0","19.7"
"RNSCA","2024-01-14T05:32:00.000","4.1","100.0","17.5"
"RNSCA","2024-01-14T05:34:00.000","4.2","100.0","19.0"
"RNSCA","2024-01-14T05:36:00.000","4.1","100.0","18.0"
"RNSCA","2024-01-14T05:38:00.000","4.1","100.0","17.5"
"RNSCA","2024-01-14T05:40:00.000","4.1","100.0","18.7"
"RNSCA","2024-01-14T05:42:00.000","4.0","100.0","17.7"
"RNSCA","2024-01-14T05:44:00.000","4.0","100.0","18.6"
"RNSCA","2024-01-14T05:46:00.000","4.0","100.0","17.6"
"RNSCA","2024-01-14T05:48:00.000","4.0","100.0","16.2"
"RNSCA","2024-01-14T05:50:00.000","4.0","100.0","16.6"
"RNSCA","2024-01-14T05:52:00.000","4.0","100.0","16.0"
"RNSCA","2024-01-14T05:54:00.000","4.1","100.0","17.8"
"RNSCA","2024-01-14T05:56:00.000","4.2","100.0","18.2"
"RNSCA","2024-01-14T05:58:00.000","4.2","100.0","18.8"
"RNSCA","2024-01-14T06:00:00.000","4.1","100.0","16.7"
"RNSCA","2024-01-14T06:02:00.000","4.2","100.0","17.8"
"RNSCA","2024-01-14T06:04:00.000","4.2","100.0","17.3"
"RNSCA","2024-01-14T06:06:00.000","4.2","100.0","15.8"
"RNSCA","2024-01-14T06:08:00.000","4.2","100.0","17.1"
"RNSCA","2024-01-14T06:10:00.000","4.2","100.0","18.0"
"RNSCA","2024-01-14T06:12:00.000","4.3","100.0","18.3"
"RNSCA","2024-01-14T06:14:00.000","4.2","100.0","17.3"
"RNSCA","2024-01-14T06:16:00.000","4.3","100.0","16.5"
"RNSCA","2024-01-14T06:18:00.000","4.3","100.0","17.4"
"RNSCA","2024-01-14T06:20:00.000","4.3","100.0","17.3"
"RNSCA","2024-01-14T06:22:00.000","4.3","100.0","17.2"
"RNSCA","2024-01-14T06:24:00.000","4.3","100.0","16.2"
"RNSCA","2024-01-14T06:26:00.000","4.4","100.0","17.4"
"RNSCA","2024-01-14T06:28:00.000","4.4","100.0","18.0"
"RNSCA","2024-01-14T06:30:00.000","4.4","100.0","17.3"
"RNSCA","2024-01-14T06:32:00.000","4.5","100.0","18.0"
"RNSCA","2024-01-14T06:34:00.000","4.5","100.0","18.0"
"RNSCA","2024-01-14T06:36:00.000","4.5","100.0","17.5"
"RNSCA","2024-01-14T06:38:00.000","4.4","100.0","16.7"
"RNSCA","2024-01-14T06:40:00.000","4.5","100.0","17.7"
"RNSCA","2024-01-14T06:42:00.000","4.6","100.0","17.8"
"RNSCA","2024-01-14T06:44:00.000","4.6","100.0","17.4"
"RNSCA","2024-01-14T06:46:00.000","4.6","100.0","17.2"
"RNSCA","2024-01-14T06:48:00.000","4.7","100.0","17.7"
"RNSCA","2024-01-14T06:50:00.000","4.7","100.0","17.2"
"RNSCA","2024-01-14T06:52:00.000","4.8","100.0","17.1"
"RNSCA","2024-01-14T06:54:00.000","4.9","100.0","17.1"
"RNSCA","2024-01-14T06:56:00.000","5.0","100.0","17.8"
"RNSCA","2024-01-14T06:58:00.000","5.1","100.0","17.7"
"RNSCA","2024-01-14T07:00:00.000","5.1","100.0","16.1"
"RNSCA","2024-01-14T07:02:00.000","5.2","100.0","17.0"
"RNSCA","2024-01-14T07:06:00.000","5.4","100.0","18.1"
"RNSCA","2024-01-14T07:08:00.000","5.4","100.0","17.6"
"RNSCA","2024-01-14T07:10:00.000","5.4","100.0","17.4"
"RNSCA","2024-01-14T07:12:00.000","5.4","100.0","17.7"
"RNSCA","2024-01-14T07:14:00.000","5.4","100.0","17.0"
"RNSCA","2024-01-14T07:16:00.000","5.5","100.0","16.6"
"RNSCA","2024-01-14T07:18:00.000","5.4","100.0","15.5"
"RNSCA","2024-01-14T07:20:00.000","5.6","100.0","16.4"
"RNSCA","2024-01-14T07:22:00.000","5.6","100.0","15.7"
"RNSCA","2024-01-14T07:24:00.000","5.6","100.0","15.5"
"RNSCA","2024-01-14T07:26:00.000","5.5","100.0","16.0"
"RNSCA","2024-01-14T07:28:00.000","5.5","100.0","15.2"
"RNSCA","2024-01-14T07:30:00.000","5.6","100.0","15.9"
"RNSCA","2024-01-14T07:32:00.000","5.9","100.0","18.0"
"RNSCA","2024-01-14T07:34:00.000","6.0","100.0","17.4"
"RNSCA","2024-01-14T07:36:00.000","6.1","100.0","17.6"
"RNSCA","2024-01-14T07:38:00.000","5.9","100.0","17.7"
"RNSCA","2024-01-14T07:40:00.000","6.1","100.0","16.2"
"RNSCA","2024-01-14T07:42:00.000","6.3","100.0","16.8"
"RNSCA","2024-01-14T07:44:00.000","6.3","100.0","16.5"
"RNSCA","2024-01-14T07:46:00.000","6.1","100.0","16.0"
"RNSCA","2024-01-14T07:48:00.000","6.1","100.0","16.2"
"RNSCA","2024-01-14T07:50:00.000","6.2","100.0","16.8"
"RNSCA","2024-01-14T07:52:00.000","6.1","100.0","16.8"
"RNSCA","2024-01-14T07:54:00.000","6.1","100.0","17.6"
"RNSCA","2024-01-14T07:56:00.000","6.1","100.0","16.2"
"RNSCA","2024-01-14T07:58:00.000","6.3","100.0","17.0"
"RNSCA","2024-01-14T08:00:00.000","6.3","100.0","15.0"
"RNSCA","2024-01-14T08:02:00.000","6.3","100.0","15.8"
"RNSCA","2024-01-14T08:04:00.000","6.6","100.0","17.3"
"RNSCA","2024-01-14T08:06:00.000","6.6","100.0","15.9"
"RNSCA","2024-01-14T08:08:00.000","6.6","100.0","15.3"
"RNSCA","2024-01-14T08:10:00.000","6.7","100.0","15.8"
"RNSCA","2024-01-14T08:12:00.000","6.7","100.0","13.5"
"RNSCA","2024-01-14T08:14:00.000","6.8","100.0","13.5"
"RNSCA","2024-01-14T08:16:00.000","6.9","100.0","12.4"
"RNSCA","2024-01-14T08:18:00.000","6.8","100.0","12.4"
"RNSCA","2024-01-14T08:20:00.000","7.0","100.0","15.5"
"RNSCA","2024-01-14T08:22:00.000","6.9","100.0","12.4"
"RNSCA","2024-01-14T08:24:00.000","6.9","100.0","12.1"
"RNSCA","2024-01-14T08:26:00.000","6.9","100.0","12.3"
"RNSCA","2024-01-14T08:28:00.000","6.8","100.0","10.4"
"RNSCA","2024-01-14T08:30:00.000","6.8","100.0","10.1"
"RNSCA","2024-01-14T08:32:00.000","6.9","100.0","9.6"
"RNSCA","2024-01-14T08:34:00.000","7.0","100.0","9.9"
"RNSCA","2024-01-14T08:36:00.000","7.0","100.0","8.5"
"RNSCA","2024-01-14T08:38:00.000","7.2","100.0","9.8"
"RNSCA","2024-01-14T08:40:00.000","6.9","100.0","8.3"
"RNSCA","2024-01-14T08:42:00.000","6.9","100.0","8.9"
"RNSCA","2024-01-14T08:44:00.000","6.8","100.0","6.9"
"RNSCA","2024-01-14T08:46:00.000","6.7","100.0","7.1"
"RNSCA","2024-01-14T08:50:00.000","6.9","100.0","7.5"
"RNSCA","2024-01-14T08:52:00.000","7.1","100.0","7.7"
"RNSCA","2024-01-14T08:54:00.000","7.0","100.0","7.7"
"RNSCA","2024-01-14T08:56:00.000","7.0","100.0","6.3"
"RNSCA","2024-01-14T08:58:00.000","6.9","100.0","6.3"
"RNSCA","2024-01-14T09:00:00.000","6.8","100.0","6.2"
"RNSCA","2024-01-14T09:02:00.000","6.6","100.0","6.4"
"RNSCA","2024-01-14T09:04:00.000","6.9","100.0","5.8"
"RNSCA","2024-01-14T09:06:00.000","6.8","100.0","5.1"
"RNSCA","2024-01-14T09:08:00.000","7.0","100.0","5.2"
"RNSCA","2024-01-14T09:10:00.000","6.8","100.0","4.6"
"RNSCA","2024-01-14T09:12:00.000","7.2","100.0","5.0"
"RNSCA","2024-01-14T09:14:00.000","7.0","100.0","4.2"
"RNSCA","2024-01-14T09:16:00.000","7.2","100.0","4.4"
"RNSCA","2024-01-14T09:18:00.000","7.2","100.0","4.6"
"RNSCA","2024-01-14T09:20:00.000","7.5","100.0","4.4"
"RNSCA","2024-01-14T09:22:00.000","7.5","100.0","3.5"
"RNSCA","2024-01-14T09:24:00.000","7.6","100.0","4.7"
"RNSCA","2024-01-14T09:26:00.000","7.5","100.0","2.9"
"RNSCA","2024-01-14T09:28:00.000","7.4","100.0","3.9"
"RNSCA","2024-01-14T09:30:00.000","7.4","99.0","3.5"
"RNSCA","2024-01-14T09:32:00.000","7.6","99.0","4.1"
"RNSCA","2024-01-14T09:34:00.000","7.4","99.0","4.1"
"RNSCA","2024-01-14T09:36:00.000","7.7","99.0","4.4"
"RNSCA","2024-01-14T09:38:00.000","7.4","98.0","4.3"
"RNSCA","2024-01-14T09:40:00.000","7.6","98.0","6.0"
"RNSCA","2024-01-14T09:42:00.000","7.4","97.0","2.4"
"RNSCA","2024-01-14T09:44:00.000","7.2","97.0","2.8"
"RNSCA","2024-01-14T09:46:00.000","7.4","98.0","1.2"
"RNSCA","2024-01-14T09:48:00.000","7.3","97.0","1.8"
"RNSCA","2024-01-14T09:50:00.000","7.1","97.0","2.6"
"RNSCA","2024-01-14T09:52:00.000","7.2","97.0","4.4"
"RNSCA","2024-01-14T09:54:00.000","7.0","96.0","3.3"
"RNSCA","2024-01-14T09:56:00.000","7.1","96.0","3.8"
"RNSCA","2024-01-14T09:58:00.000","7.0","96.0","4.0"
"RNSCA","2024-01-14T10:00:00.000","6.9","96.0","2.9"
"RNSCA","2024-01-14T10:02:00.000","6.8","96.0","2.8"
"RNSCA","2024-01-14T10:04:00.000","6.7","96.0","1.9"
"RNSCA","2024-01-14T10:06:00.000","6.5","96.0","2.3"
"RNSCA","2024-01-14T10:08:00.000","6.7","97.0","2.7"
"RNSCA","2024-01-14T10:10:00.000","6.7","96.0","4.3"
"RNSCA","2024-01-14T10:12:00.000","6.7","95.0","3.8"
"RNSCA","2024-01-14T10:14:00.000","6.6","95.0","4.0"
"RNSCA","2024-01-14T10:16:00.000","6.5","95.0","4.4"
"RNSCA","2024-01-14T10:18:00.000","6.5","95.0","2.9"
"RNSCA","2024-01-14T10:20:00.000","6.5","95.0","3.4"
"RNSCA","2024-01-14T10:22:00.000","6.6","95.0","3.2"
"RNSCA","2024-01-14T10:24:00.000","6.6","94.0","5.1"
"RNSCA","2024-01-14T10:26:00.000","6.5","94.0","4.6"
"RNSCA","2024-01-14T10:28:00.000","6.4","93.0","4.3"
"RNSCA","2024-01-14T10:30:00.000","6.2","93.0","3.8"
"RNSCA","2024-01-14T10:32:00.000","6.2","93.0","4.0"
"RNSCA","2024-01-14T10:34:00.000","6.2","93.0","3.2"
"RNSCA","2024-01-14T10:36:00.000","6.1","93.0","4.9"
"RNSCA","2024-01-14T10:38:00.000","6.2","93.0","4.9"
"RNSCA","2024-01-14T10:40:00.000","6.1","93.0","4.6"
"RNSCA","2024-01-14T10:42:00.000","6.1","93.0","3.3"
"RNSCA","2024-01-14T10:44:00.000","5.9","93.0","2.3"
"RNSCA","2024-01-14T10:46:00.000","6.0","93.0","3.7"
"RNSCA","2024-01-14T10:48:00.000","5.9","93.0","3.0"
"RNSCA","2024-01-14T10:50:00.000","5.8","93.0","2.5"
"RNSCA","2024-01-14T10:52:00.000","5.9","93.0","2.9"
"RNSCA","2024-01-14T10:54:00.000","5.8","93.0","3.0"
"RNSCA","2024-01-14T10:56:00.000","5.8","93.0","3.2"
"RNSCA","2024-01-14T10:58:00.000","5.8","93.0","3.5"
"RNSCA","2024-01-14T11:00:00.000","5.8","93.0","3.9"
"RNSCA","2024-01-14T11:02:00.000","5.7","93.0","3.0"
"RNSCA","2024-01-14T11:04:00.000","5.7","93.0","2.6"
"RNSCA","2024-01-14T11:06:00.000","5.6","93.0","2.0"
"RNSCA","2024-01-14T11:08:00.000","5.6","94.0","3.2"
"RNSCA","2024-01-14T11:10:00.000","5.5","93.0","2.2"
"RNSCA","2024-01-14T11:12:00.000","5.5","94.0","2.4"
"RNSCA","2024-01-14T11:14:00.000","5.6","94.0","2.9"
"RNSCA","2024-01-14T11:16:00.000","5.6","94.0","2.4"
"RNSCA","2024-01-14T11:18:00.000","5.5","94.0","1.9"
"RNSCA","2024-01-14T11:20:00.000","5.5","94.0","1.0"
"RNSCA","2024-01-14T11:22:00.000","5.5","94.0","2.2"
"RNSCA","2024-01-14T11:24:00.000","5.4","94.0","2.6"
"RNSCA","2024-01-14T11:26:00.000","5.5","94.0","2.6"
"RNSCA","2024-01-14T11:28:00.000","5.5","94.0","3.4"
"RNSCA","2024-01-14T11:30:00.000","5.4","93.0","3.5"
"RNSCA","2024-01-14T11:32:00.000","5.4","93.0","3.5"
"RNSCA","2024-01-14T11:34:00.000","5.4","93.0","4.4"
"RNSCA","2024-01-14T11:36:00.000","5.4","93.0","3.5"
"RNSCA","2024-01-14T11:38:00.000","5.5","93.0","4.1"
"RNSCA","2024-01-14T11:40:00.000","5.4","93.0","4.4"
"RNSCA","2024-01-14T11:42:00.000","5.3","93.0","3.1"
"RNSCA","2024-01-14T11:44:00.000","5.2","92.0","2.7"
"RNSCA","2024-01-14T11:46:00.000","5.2","93.0","4.1"
"RNSCA","2024-01-14T11:48:00.000","5.2","93.0","4.8"
"RNSCA","2024-01-14T11:50:00.000","5.1","93.0","3.8"
"RNSCA","2024-01-14T11:52:00.000","5.1","93.0","3.1"
"RNSCA","2024-01-14T11:54:00.000","5.1","93.0","5.3"
"RNSCA","2024-01-14T11:56:00.000","5.1","93.0","5.0"
"RNSCA","2024-01-14T11:58:00.000","5.0","93.0","4.7"
"RNSCA","2024-01-14T12:00:00.000","5.0","93.0","4.4"
"RNSCA","2024-01-14T12:02:00.000","4.9","93.0","3.3"
"RNSCA","2024-01-14T12:04:00.000","5.0","93.0","3.7"
"RNSCA","2024-01-14T12:06:00.000","5.0","93.0","2.6"
"RNSCA","2024-01-14T12:08:00.000","5.0","93.0","4.1"
"RNSCA","2024-01-14T12:10:00.000","5.0","93.0","4.1"
"RNSCA","2024-01-14T12:12:00.000","5.1","93.0","3.8"
"RNSCA","2024-01-14T12:14:00.000","5.0","93.0","3.9"
"RNSCA","2024-01-14T12:16:00.000","5.0","93.0","3.0"
"RNSCA","2024-01-14T12:18:00.000","5.1","93.0","3.5"
"RNSCA","2024-01-14T12:20:00.000","5.1","93.0","4.1"
"RNSCA","2024-01-14T12:22:00.000","5.2","93.0","3.3"
"RNSCA","2024-01-14T12:24:00.000","5.2","92.0","3.5"
"RNSCA","2024-01-14T12:26:00.000","5.2","92.0","3.2"
"RNSCA","2024-01-14T12:28:00.000","5.3","92.0","2.6"
"RNSCA","2024-01-14T12:30:00.000","5.2","92.0","4.1"
"RNSCA","2024-01-14T12:32:00.000","5.2","92.0","4.3"
"RNSCA","2024-01-14T12:34:00.000","5.3","92.0","5.0"
"RNSCA","2024-01-14T12:36:00.000","5.3","92.0","4.2"
"RNSCA","2024-01-14T12:38:00.000","5.3","91.0","5.3"
"RNSCA","2024-01-14T12:40:00.000","5.4","91.0","4.4"
"RNSCA","2024-01-14T12:42:00.000","5.5","91.0","5.3"
"RNSCA","2024-01-14T12:44:00.000","5.5","90.0","5.4"
"RNSCA","2024-01-14T12:46:00.000","5.5","90.0","5.1"
"RNSCA","2024-01-14T12:48:00.000","5.5","89.0","5.3"
"RNSCA","2024-01-14T12:50:00.000","5.6","90.0","6.0"
"RNSCA","2024-01-14T12:52:00.000","5.5","89.0","5.7"
"RNSCA","2024-01-14T12:54:00.000","5.5","89.0","5.8"
"RNSCA","2024-01-14T12:56:00.000","5.4","89.0","5.4"
"RNSCA","2024-01-14T12:58:00.000","5.5","89.0","5.1"
"RNSCA","2024-01-14T13:00:00.000","5.5","89.0","5.0"
"RNSCA","2024-01-14T13:02:00.000","5.4","89.0","5.6"
"RNSCA","2024-01-14T13:04:00.000","5.4","89.0","4.7"
"RNSCA","2024-01-14T13:06:00.000","5.5","89.0","6.3"
"RNSCA","2024-01-14T13:08:00.000","5.6","89.0","6.0"
"RNSCA","2024-01-14T13:10:00.000","5.6","88.0","6.3"
"RNSCA","2024-01-14T13:12:00.000","5.6","89.0","6.1"
"RNSCA","2024-01-14T13:14:00.000","5.7","89.0","5.4"
"RNSCA","2024-01-14T13:16:00.000","5.6","88.0","6.0"
"RNSCA","2024-01-14T13:18:00.000","5.7","88.0","5.4"
