county,waterbody,waterbody_type,species,stocking_year,stocking_events,fish_released,avg_length_cm,avg_weight_g
Guysborough,UPPER INDIAN HARBOUR(4TH),Lake,Brook Trout,2004,4,2320,31.63,571.5
Guysborough,UPPER INDIAN HARBOUR(4TH),Lake,Brook Trout,2005,2,1730,30.2,547.5
Guysborough,UPPER INDIAN HARBOUR(4TH),Lake,Brook Trout,2006,2,1268,32.0,568.5
Guysborough,UPPER INDIAN HARBOUR(4TH),Lake,Brook Trout,2007,1,960,24.5,167.0
Guysborough,UPPER INDIAN HARBOUR(4TH),Lake,Brook Trout,2008,1,860,25.0,175.0
Guysborough,UPPER INDIAN HARBOUR(4TH),Lake,Brook Trout,2010,2,1355,31.5,562.5
Guysborough,UPPER INDIAN HARBOUR(4TH),Lake,Brook Trout,2012,6,2845,31.15,564.05
Guysborough,UPPER INDIAN HARBOUR(4TH),Lake,Brown Trout,1997,1,4200,6.9,3.0
Guysborough,UPPER INDIAN HARBOUR(5TH),Lake,Brook Trout,1990,1,1500,20.5,99.0
Guysborough,UPPER INDIAN HARBOUR(5TH),Lake,Brook Trout,1991,1,1049,16.0,65.0
Guysborough,UPPER INDIAN HARBOUR(5TH),Lake,Brook Trout,2006,1,2800,13.0,25.0
Guysborough,UPPER INDIAN HARBOUR(5TH),Lake,Brown Trout,1989,1,250,12.0,23.0
Guysborough,UPPER INDIAN HARBOUR(5TH),Lake,Brown Trout,1990,2,1000,16.0,50.0
Guysborough,UPPER INDIAN HARBOUR(5TH),Lake,Brown Trout,1991,3,2300,10.13,11.67
Guysborough,UPPER INDIAN HARBOUR(5TH),Lake,Brown Trout,1993,1,3850,10.5,10.0
Guysborough,UPPER INDIAN HARBOUR(5TH),Lake,Brown Trout,1997,1,4200,6.9,3.0
Guysborough,UPPER INDIAN HARBOUR(5TH),Lake,Brown Trout,2006,1,5400,10.0,11.0
Guysborough,UPPER INDIAN HARBOUR(6TH),Lake,Brook Trout,2013,3,925,23.0,343.33
Guysborough,UPPER INDIAN HARBOUR(6TH),Lake,Brook Trout,2014,3,1640,23.0,332.33
Guysborough,UPPER INDIAN HARBOUR(6TH),Lake,Brook Trout,2019,2,1150,31.05,545.45
Guysborough,UPPER INDIAN HARBOUR(6TH),Lake,Brook Trout,2024,2,640,33.25,555.55
Guysborough,UPPER INDIAN HARBOUR(6TH),Lake,Brook Trout,2025,2,900,29.5,518.5
Guysborough,WEIRS,Lake,Brook Trout,1985,1,807,12.6,22.0
Guysborough,WELLS,Lake,Brook Trout,2013,1,720,16.0,83.0
Guysborough,WELLS,Lake,Brook Trout,2014,1,900,17.0,100.0
Guysborough,WELLS,Lake,Brook Trout,2019,1,1000,20.8,100.0
Guysborough,WELLS,Lake,Brook Trout,2020,2,950,25.0,283.0
Guysborough,WHIDDEN,Lake,Brook Trout,1983,1,175,20.0,142.0
Guysborough,WHIDDEN,Lake,Brook Trout,1990,1,200,19.0,91.0
Guysborough,WHISTLEHOUSE,Lake,Brook Trout,1992,1,1000,16.7,51.0
Guysborough,hattie,Lake,Brook Trout,2025,1,60000,2.7,0.22
Halifax,ABRAHAMS,Lake,Brook Trout,1988,1,1550,19.1,91.0
Halifax,ALBRO,Lake,Brook Trout,1976,6,6163,23.52,178.17
Halifax,ALBRO,Lake,Brook Trout,1977,1,399,39.0,909.0
Halifax,ALBRO,Lake,Brook Trout,1983,1,1000,22.3,151.0
Halifax,ALBRO,Lake,Brook Trout,1984,4,4000,22.2,154.5
Halifax,ALBRO,Lake,Brook Trout,1985,4,4175,26.03,307.0
Halifax,ALBRO,Lake,Brook Trout,1986,8,9828,23.54,319.75
Halifax,ALBRO,Lake,Brook Trout,1987,6,6850,19.77,187.33
Halifax,ALBRO,Lake,Brook Trout,1988,3,4790,20.4,85.33
Halifax,ALBRO,Lake,Brook Trout,1989,4,5056,23.25,326.5
Halifax,ALBRO,Lake,Brook Trout,1990,7,10623,20.14,103.0
Halifax,ALBRO,Lake,Brook Trout,1992,3,8085,17.97,58.67
Halifax,ALBRO,Lake,Brook Trout,1993,2,3000,19.15,79.5
Halifax,ALBRO,Lake,Brook Trout,1994,1,75,40.0,1000.0
Halifax,ALBRO,Lake,Brook Trout,1995,1,684,20.0,88.0
Halifax,ALBRO,Lake,Brook Trout,1997,1,200,20.7,100.0
Halifax,ALBRO,Lake,Brook Trout,1999,2,2840,19.45,82.5
Halifax,ALBRO,Lake,Brook Trout,2002,2,2184,23.0,164.0
Halifax,ALBRO,Lake,Brook Trout,2006,2,2020,30.5,552.0
Halifax,ALBRO,Lake,Brook Trout,2007,2,1805,24.75,165.0
Halifax,ALBRO,Lake,Brook Trout,2010,1,2100,23.0,133.0
Halifax,ALBRO,Lake,Brook Trout,2013,1,1000,20.0,360.0
Halifax,ALBRO,Lake,Brook Trout,2021,4,4150,30.35,549.4
Halifax,ALBRO,Lake,Brook Trout,2023,3,2508,27.57,383.08
Halifax,ALBRO,Lake,Brook Trout,2025,2,663,29.95,518.5
Halifax,ALBRO,Lake,Rainbow Trout,1976,11,9605,24.71,192.0
Halifax,ALBRO,Lake,Rainbow Trout,1977,18,14628,24.8,174.17
Halifax,ALBRO,Lake,Rainbow Trout,1978,15,12275,23.07,177.53
Halifax,ALBRO,Lake,Rainbow Trout,1979,25,17699,24.61,231.24
Halifax,ALBRO,Lake,Rainbow Trout,1980,17,8176,27.3,292.59
Halifax,ALBRO,Lake,Rainbow Trout,1981,10,15030,22.05,137.9
Halifax,ALBRO,Lake,Rainbow Trout,1982,9,13130,23.47,178.22
Halifax,ALBRO,Lake,Rainbow Trout,1983,3,4602,20.67,146.67
Halifax,ALBRO,Lake,Rainbow Trout,1984,3,9500,23.13,155.0
Halifax,ALBRO,Lake,Rainbow Trout,1985,3,4878,23.67,146.67
Halifax,ALBRO,Lake,Rainbow Trout,1986,3,2670,24.4,173.0
Halifax,ALBRO,Lake,Rainbow Trout,1987,3,8220,20.27,95.0
Halifax,ALBRO,Lake,Rainbow Trout,1988,1,2600,21.5,108.0
Halifax,ALBRO,Lake,Rainbow Trout,1989,4,3005,27.0,205.25
Halifax,ALBRO,Lake,Rainbow Trout,1990,6,5800,26.72,243.33
Halifax,ALBRO,Lake,Rainbow Trout,1991,4,2746,24.5,179.5
Halifax,ALBRO,Lake,Rainbow Trout,1992,4,3164,25.23,202.0
Halifax,ALBRO,Lake,Rainbow Trout,1993,3,3280,24.6,169.33
Halifax,ALBRO,Lake,Rainbow Trout,1994,3,4590,27.07,205.33
Halifax,ALBRO,Lake,Rainbow Trout,1995,5,4740,29.0,246.0
Halifax,ALBRO,Lake,Rainbow Trout,1996,4,5216,26.5,245.75
Halifax,ALBRO,Lake,Rainbow Trout,1997,4,8020,28.75,229.75
Halifax,ALBRO,Lake,Rainbow Trout,1998,3,5188,25.0,208.33
Halifax,ALBRO,Lake,Rainbow Trout,1999,4,4454,27.38,274.75
Halifax,ALBRO,Lake,Rainbow Trout,2000,4,5400,26.0,259.5
Halifax,ALBRO,Lake,Rainbow Trout,2001,5,7272,25.2,241.6
Halifax,ALBRO,Lake,Rainbow Trout,2002,2,3585,24.0,143.5
Halifax,ALBRO,Lake,Rainbow Trout,2003,3,4200,26.0,266.0
Halifax,ALBRO,Lake,Rainbow Trout,2004,7,9371,25.71,246.71
Halifax,ALBRO,Lake,Rainbow Trout,2005,3,3668,25.67,254.67
Halifax,ALBRO,Lake,Rainbow Trout,2006,4,5370,23.25,198.25
Halifax,ALBRO,Lake,Rainbow Trout,2007,4,4675,26.0,198.0
Halifax,ALBRO,Lake,Rainbow Trout,2008,3,3339,25.33,229.33
Halifax,ALBRO,Lake,Rainbow Trout,2009,2,2120,25.0,188.5
Halifax,ALBRO,Lake,Rainbow Trout,2010,4,2920,28.5,297.75
Halifax,ALBRO,Lake,Rainbow Trout,2012,4,3960,27.0,332.75
Halifax,ALBRO,Lake,Rainbow Trout,2013,3,3000,22.67,273.33
Halifax,ALBRO,Lake,Rainbow Trout,2014,3,4110,23.9,182.2
Halifax,ALBRO,Lake,Rainbow Trout,2015,3,3120,25.83,217.43
Halifax,ALBRO,Lake,Rainbow Trout,2021,1,1400,26.8,182.0
Halifax,ALBRO,Lake,Rainbow Trout,2022,3,3880,24.1,169.0
Halifax,ALBRO,Lake,Rainbow Trout,2023,3,3164,25.7,211.35
Halifax,ALBRO,Lake,Rainbow Trout,2024,2,1212,28.0,242.69
Halifax,ALBRO,Lake,Rainbow Trout,2025,3,4440,25.37,187.0
Halifax,ALMA,Lake,Brook Trout,1990,1,6000,14.0,30.0
Halifax,ANTIDAM,Lake,Brook Trout,1981,1,2010,24.0,149.0
Halifax,ANTIDAM,Lake,Brook Trout,1982,1,1000,23.0,161.0
Halifax,ANTIDAM,Lake,Brook Trout,1996,2,1623,31.0,558.0
Halifax,BARE ROCK,Lake,Brook Trout,1981,1,1005,24.0,149.0
Halifax,BARE ROCK,Lake,Brook Trout,1982,1,500,19.5,82.0
Halifax,BARE ROCK,Lake,Brook Trout,1983,1,2237,11.6,16.0
Halifax,BARRETT,Lake,Brook Trout,1981,1,503,24.0,149.0
Halifax,BARRETT,Lake,Brook Trout,1982,1,500,23.0,161.0
Halifax,BARRETT,Lake,Brook Trout,1990,2,1285,20.0,121.5
Halifax,BARRETT,Lake,Brook Trout,1991,1,500,20.0,91.0
Halifax,BARRETT,Lake,Brook Trout,1992,1,750,21.0,110.0
Halifax,BARRETT,Lake,Brook Trout,1993,1,750,22.0,101.0
Halifax,BEAR,Lake,Brook Trout,1981,1,2010,24.0,149.0
Halifax,BEAR,Lake,Brook Trout,1982,2,3483,19.0,99.5
Halifax,BEAR,Lake,Brook Trout,1983,1,500,25.2,217.0
Halifax,BEAR,Lake,Brook Trout,1984,4,2098,20.08,128.25
Halifax,BEAR,Lake,Brook Trout,1985,2,1701,16.6,74.0
Halifax,BEAR,Lake,Brook Trout,1986,3,5874,17.4,77.0
Halifax,BEAR,Lake,Brook Trout,1987,2,1250,19.2,105.5
Halifax,BEAR,Lake,Brook Trout,1990,7,1750,20.13,92.86
Halifax,BEAR,Lake,Brook Trout,1991,1,680,16.5,67.0
Halifax,BEAR,Lake,Brook Trout,1992,1,1300,16.7,53.0
Halifax,BEAR,Lake,Brook Trout,1993,1,1000,14.0,31.0
Halifax,BEAR,Lake,Brook Trout,1994,1,970,16.7,50.0
Halifax,BEAR,Lake,Brook Trout,1995,1,1040,19.0,76.0
Halifax,BEAR,Lake,Brook Trout,1996,1,1600,18.0,63.0
Halifax,BEAR,Lake,Brook Trout,1998,2,2896,16.15,51.0
Halifax,BEAR,Lake,Brook Trout,1999,2,1720,19.6,91.5
Halifax,BEAR,Lake,Brook Trout,2000,1,880,20.0,91.0
Halifax,BEAR,Lake,Brook Trout,2001,1,720,20.0,83.0
Halifax,BEAR,Lake,Brook Trout,2002,2,1048,22.5,128.0
Halifax,BEAR,Lake,Brook Trout,2003,1,525,23.0,133.0
Halifax,BEAR,Lake,Brook Trout,2004,2,1558,20.0,90.0
Halifax,BEAR,Lake,Brook Trout,2005,2,1280,19.75,86.0
Halifax,BEAR,Lake,Brook Trout,2006,1,696,20.0,86.0
Halifax,BEAR,Lake,Brook Trout,2007,1,980,21.0,102.0
Halifax,BEAR,Lake,Brook Trout,2008,1,508,22.0,118.0
Halifax,BEAR,Lake,Brook Trout,2010,1,650,24.0,154.0
Halifax,BEAR,Lake,Brook Trout,2014,1,700,17.0,83.0
Halifax,BEAR,Lake,Brook Trout,2019,1,1200,20.8,100.0
Halifax,BEAR,Lake,Brook Trout,2020,2,1515,25.7,290.5
Halifax,BEAR,Lake,Brook Trout,2025,2,791,29.6,516.1
Halifax,BEAVER,Lake,Brook Trout,1995,1,900,13.9,33.0
Halifax,BEAVER,Lake,Brook Trout,1996,1,1960,16.7,51.0
Halifax,BEAVER,Lake,Brook Trout,1998,1,700,20.0,100.0
Halifax,BEAVER,Lake,Brook Trout,1999,1,800,24.0,125.0
Halifax,BIG,Lake,Brook Trout,2025,1,1200,15.0,50.0
Halifax,BIG INDIAN,Lake,Brook Trout,1998,2,1010,30.0,550.0
Halifax,BIG INDIAN,Lake,Brook Trout,1999,1,1500,22.0,100.0
Halifax,BIG INDIAN,Lake,Brook Trout,2000,1,1250,20.0,80.0
Halifax,BIG INDIAN,Lake,Brook Trout,2001,1,1680,23.0,125.0
Halifax,BIG INDIAN,Lake,Brook Trout,2002,1,1500,20.0,100.0
Halifax,BIG INDIAN,Lake,Brook Trout,2003,1,1400,20.0,100.0
Halifax,BIG INDIAN,Lake,Brook Trout,2005,1,1500,25.0,200.0
Halifax,BIG INDIAN,Lake,Brook Trout,2006,1,1500,25.0,100.0
Halifax,BIG INDIAN,Lake,Brook Trout,2008,1,2000,20.0,100.0
Halifax,BIG INDIAN,Lake,Brook Trout,2009,1,1000,20.0,100.0
Halifax,BISSETT,Lake,Brook Trout,1991,1,2070,16.0,51.0
Halifax,BISSETT,Lake,Brook Trout,1993,1,4120,16.3,49.0
Halifax,BISSETT,Lake,Brook Trout,1994,1,2720,21.0,125.0
Halifax,BISSETT,Lake,Brook Trout,1995,1,1088,22.0,125.0
Halifax,BISSETT,Lake,Brook Trout,1997,1,5600,18.0,67.0
Halifax,BISSETT,Lake,Brook Trout,1998,2,2415,29.5,533.5
Halifax,BISSETT,Lake,Brook Trout,1999,1,3520,20.2,91.0
Halifax,BISSETT,Lake,Brook Trout,2000,1,1710,21.0,105.0
Halifax,BISSETT,Lake,Brook Trout,2001,1,2000,21.0,100.0
Halifax,BISSETT,Lake,Brook Trout,2002,1,1120,23.0,142.0
Halifax,BISSETT,Lake,Brook Trout,2003,1,1480,23.0,135.0
Halifax,BISSETT,Lake,Brook Trout,2004,2,4650,22.0,116.0
Halifax,BISSETT,Lake,Brook Trout,2005,1,4032,19.4,79.4
Halifax,BISSETT,Lake,Brook Trout,2006,1,1095,23.0,137.0
Halifax,BISSETT,Lake,Brook Trout,2007,1,1185,25.0,169.0
Halifax,BISSETT,Lake,Brook Trout,2008,1,1356,22.0,118.0
Halifax,BISSETT,Lake,Brook Trout,2009,1,2050,19.0,78.0
Halifax,BISSETT,Lake,Brook Trout,2012,2,1874,31.45,565.8
Halifax,BOTTLE,Lake,Brook Trout,1988,1,1000,14.0,30.0
Halifax,BOTTLE,Lake,Brook Trout,1989,1,1000,14.0,32.0
Halifax,BOTTLE,Lake,Brook Trout,1998,1,2400,20.0,66.7
Halifax,BURKE,Lake,Brook Trout,1983,1,2080,10.8,14.0
Halifax,BURKE,Lake,Brook Trout,1984,1,2000,13.6,28.0
Halifax,BURKE,Lake,Brook Trout,1986,1,1740,13.3,26.0
Halifax,BURKE,Lake,Brook Trout,2004,1,2890,12.5,22.5
Halifax,BURKE,Lake,Brook Trout,2005,1,1183,21.0,110.0
Halifax,BURKE,Lake,Brook Trout,2006,2,5032,17.55,70.5
Halifax,BURKE,Lake,Brook Trout,2007,2,3320,17.5,66.5
Halifax,BURKE,Lake,Brook Trout,2008,1,1944,19.0,72.0
Halifax,BURKE,Lake,Brook Trout,2009,1,1900,19.0,79.0
Halifax,BURKE,Lake,Brook Trout,2010,1,1125,23.0,133.0
Halifax,BURKE,Lake,Brook Trout,2012,1,1032,21.5,116.3
Halifax,BURKE,Lake,Brook Trout,2013,2,1650,12.0,66.5
Halifax,BURKE,Lake,Brook Trout,2014,2,2200,12.0,49.5
Halifax,BURKE,Lake,Brook Trout,2015,1,2140,11.0,25.0
Halifax,BURKE,Lake,Brook Trout,2019,2,2413,16.3,57.45
Halifax,BURKE,Lake,Brook Trout,2022,2,1285,28.45,526.32
Halifax,CHARLES,Lake,Brook Trout,1988,1,450,16.0,51.0
Halifax,CHARLES,Lake,Brook Trout,1997,1,1600,21.0,100.0
Halifax,CHARLES,Lake,Brook Trout,2004,2,3510,17.75,81.0
Halifax,CHARLES,Lake,Brook Trout,2007,1,1490,24.5,161.0
Halifax,CHARLES,Lake,Brook Trout,2008,1,678,22.0,118.0
Halifax,CHARLES,Lake,Landlocked Salmon,1995,1,2100,11.4,17.0
Halifax,CHARLES,Lake,Landlocked Salmon,1997,1,400,26.2,219.0
Halifax,CHARLES,Lake,Landlocked Salmon,2000,1,3740,,
Halifax,CHARLES,Lake,Landlocked Salmon,2002,3,2758,21.67,137.33
Halifax,CHARLES,Lake,Landlocked Salmon,2004,2,100,30.0,500.0
Halifax,CHARLOTTE,Lake,Brook Trout,2006,1,1820,15.1,38.5
Halifax,CHARLOTTE,Lake,Brook Trout,2014,2,1250,24.5,433.5
Halifax,CHARLOTTE,Lake,Brook Trout,2019,2,1010,30.8,541.65
Halifax,CHARLOTTE,Lake,Landlocked Salmon,1990,1,4500,15.0,46.0
Halifax,CHARLOTTE,Lake,Landlocked Salmon,1993,1,6078,8.1,6.0
Halifax,CHARLOTTE,Lake,Landlocked Salmon,1994,2,43155,12.2,44.0
Halifax,CHARLOTTE,Lake,Landlocked Salmon,1995,1,24000,8.2,6.0
Halifax,CHARLOTTE,Lake,Landlocked Salmon,1996,1,12060,11.0,15.0
Halifax,CHARLOTTE,Lake,Landlocked Salmon,1998,1,6360,9.5,9.4
Halifax,CHARLOTTE,Lake,Landlocked Salmon,1999,1,3645,10.7,13.7
Halifax,CHARLOTTE,Lake,Landlocked Salmon,2000,1,3240,10.3,12.5
Halifax,CHARLOTTE,Lake,Landlocked Salmon,2002,1,7905,7.1,4.0
Halifax,CHARLOTTE,Lake,Landlocked Salmon,2003,1,2800,11.0,14.0
Halifax,CHARLOTTE,Lake,Landlocked Salmon,2005,1,7000,6.4,2.9
Halifax,CHEZZETCOOK,Lake,Brook Trout,1981,1,1005,24.0,149.0
Halifax,CHEZZETCOOK,Lake,Brook Trout,1982,1,1000,19.5,82.0
Halifax,CHEZZETCOOK,Lake,Brook Trout,1999,1,2100,13.7,28.0
Halifax,CHEZZETCOOK,Lake,Brook Trout,2005,1,3132,9.2,8.6
Halifax,CHEZZETCOOK,Lake,Brook Trout,2007,1,2085,13.0,24.0
Halifax,CHEZZETCOOK,Lake,Brook Trout,2008,1,2350,11.0,17.0
Halifax,CHURCH,Lake,Brook Trout,1981,1,1005,24.0,149.0
Halifax,CHURCH,Lake,Brook Trout,1982,1,1000,19.0,82.0
Halifax,COLLEGE,Lake,Brook Trout,1981,1,2010,24.0,149.0
Halifax,COLLEGE,Lake,Brook Trout,1982,1,1000,23.0,161.0
Halifax,COLLEGE,Lake,Brook Trout,2004,3,5857,19.5,100.17
Halifax,COLLEGE,Lake,Brook Trout,2005,2,6032,15.4,61.8
Halifax,COLLEGE,Lake,Brook Trout,2006,2,2450,18.1,73.7
Halifax,COLLEGE,Lake,Brook Trout,2007,2,2870,18.75,95.5
Halifax,COLLEGE,Lake,Brook Trout,2008,1,915,25.0,175.0
Halifax,COLLEGE,Lake,Brook Trout,2013,2,1650,12.0,66.5
Halifax,COLLEGE,Lake,Brook Trout,2014,1,1400,8.0,16.0
Halifax,COLLEGE,Lake,Brook Trout,2019,2,2744,15.75,49.6
Halifax,COLLEGE,Lake,Brook Trout,2020,2,1490,19.4,81.0
Halifax,COLLEGE,Lake,Brook Trout,2025,2,1025,29.65,516.65
Halifax,CONROD,Lake,Brook Trout,1979,3,5520,11.93,24.33
Halifax,CONROD,Lake,Brook Trout,1981,1,2010,24.0,149.0
Halifax,CONROD,Lake,Brook Trout,1982,2,6479,17.25,60.0
Halifax,CONROD,Lake,Brook Trout,1983,2,28090,13.35,26.5
Halifax,CONROD,Lake,Brook Trout,1984,1,9603,11.9,18.0
Halifax,CONROD,Lake,Brook Trout,1985,1,9961,10.5,12.0
Halifax,CONROD,Lake,Brook Trout,1986,1,1423,12.6,22.0
Halifax,CONROD,Lake,Brook Trout,1987,1,3000,13.4,25.0
Halifax,CONROD,Lake,Brook Trout,1988,1,2000,14.0,30.0
Halifax,CONROD,Lake,Brook Trout,1989,1,2000,14.5,35.0
Halifax,CONROD,Lake,Brook Trout,1990,1,2000,12.0,20.0
Halifax,CONROD,Lake,Brook Trout,1991,1,5000,12.0,18.0
Halifax,CONROD,Lake,Brook Trout,1992,2,8695,10.75,14.0
Halifax,CONROD,Lake,Brook Trout,1993,1,3100,11.8,18.0
Halifax,CONROD,Lake,Brook Trout,1994,1,6720,17.5,63.0
Halifax,CONROD,Lake,Brook Trout,1995,1,3000,13.1,25.0
Halifax,CONROD,Lake,Brook Trout,1996,1,2350,16.7,51.0
Halifax,CONROD,Lake,Brook Trout,1997,1,2820,12.4,21.0
Halifax,CONROD,Lake,Brook Trout,1998,1,2000,12.7,22.7
Halifax,CONROD,Lake,Brook Trout,1999,2,7800,13.1,24.0
Halifax,CONROD,Lake,Brook Trout,2000,1,2000,17.6,80.0
Halifax,CONROD,Lake,Brook Trout,2001,1,3880,9.7,10.3
Halifax,CONROD,Lake,Brook Trout,2002,1,3450,9.2,8.7
Halifax,CONROD,Lake,Brook Trout,2003,1,2304,12.0,21.0
Halifax,CONROD,Lake,Brook Trout,2004,1,1845,12.5,21.7
Halifax,CONROD,Lake,Brook Trout,2005,1,3132,9.2,8.6
Halifax,CONROD,Lake,Brook Trout,2006,2,4096,15.6,33.95
Halifax,CONROD,Lake,Brook Trout,2007,1,2085,13.0,24.0
Halifax,CONROD,Lake,Brook Trout,2008,1,2950,11.0,17.0
Halifax,CONROD,Lake,Brook Trout,2013,1,1200,8.0,45.0
Halifax,CONROD,Lake,Brook Trout,2014,1,1600,8.0,15.0
Halifax,COOKS,Lake,Brook Trout,1986,1,1000,18.8,90.0
Halifax,COOKS,Lake,Brook Trout,1987,1,2000,20.3,121.0
Halifax,COOKS,Lake,Brook Trout,1988,1,2700,16.0,51.0
Halifax,COOKS,Lake,Brook Trout,1989,3,3550,24.17,384.67
Halifax,COOKS,Lake,Brook Trout,1990,2,2650,18.3,74.5
Halifax,COOKS,Lake,Brook Trout,1991,3,2075,19.5,204.0
Halifax,COOKS,Lake,Brook Trout,1992,1,1517,19.3,79.0
Halifax,COOKS,Lake,Brook Trout,1994,1,1770,18.8,74.0
Halifax,COOKS,Lake,Brook Trout,1995,1,936,20.5,96.0
Halifax,COOKS,Lake,Brook Trout,1996,1,1640,17.0,61.0
Halifax,COOKS,Lake,Brook Trout,1997,1,1728,21.0,104.0
Halifax,COOKS,Lake,Brook Trout,1998,1,1920,17.0,52.0
Halifax,COOKS,Lake,Brook Trout,1999,1,2790,18.5,64.5
Halifax,COOKS,Lake,Brook Trout,2003,1,1232,22.0,114.0
Halifax,COOKS,Lake,Brook Trout,2004,2,4614,21.0,104.0
Halifax,COOKS,Lake,Brook Trout,2005,1,1768,20.4,97.0
Halifax,COOKS,Lake,Brook Trout,2006,1,2336,23.0,137.0
Halifax,COOKS,Lake,Brook Trout,2007,1,2180,21.5,110.0
Halifax,COOKS,Lake,Brook Trout,2008,1,1151,23.0,139.0
Halifax,COOKS,Lake,Brook Trout,2009,1,2255,18.5,71.0
Halifax,COOKS,Lake,Brook Trout,2010,1,937,23.0,133.0
Halifax,COOKS,Lake,Brook Trout,2012,1,1000,20.0,89.3
Halifax,COOKS,Lake,Brook Trout,2013,1,700,16.0,91.0
Halifax,COOKS,Lake,Brook Trout,2015,1,820,15.4,40.0
Halifax,COOKS,Lake,Brook Trout,2019,1,540,19.5,83.3
Halifax,COOKS,Lake,Brook Trout,2020,1,1500,18.0,66.0
Halifax,COOKS,Lake,Brook Trout,2022,2,1050,28.91,531.25
Halifax,COOKS,Lake,Brook Trout,2025,1,806,14.3,32.2
Halifax,COOKS BROOK DERBY,Pond,Brook Trout,1990,1,1500,19.6,85.0
Halifax,COOKS BROOK DERBY,Pond,Brook Trout,1991,2,1175,21.25,280.5
Halifax,COOKS BROOK DERBY,Pond,Brook Trout,1992,2,1562,32.15,789.5
Halifax,COOKS BROOK DERBY,Pond,Brook Trout,1993,2,1563,28.9,531.5
Halifax,COOKS BROOK DERBY,Pond,Brook Trout,1994,2,1845,29.4,537.0
Halifax,COOKS BROOK DERBY,Pond,Brook Trout,1995,2,986,30.25,548.0
Halifax,COOKS BROOK DERBY,Pond,Brook Trout,1996,2,955,30.5,545.5
Halifax,COOKS BROOK DERBY,Pond,Brook Trout,1997,2,2571,30.0,548.0
Halifax,COOKS BROOK DERBY,Pond,Brook Trout,1998,2,1970,28.5,526.0
Halifax,COOKS BROOK DERBY,Pond,Brook Trout,1999,2,1640,30.25,550.0
Halifax,COOKS BROOK DERBY,Pond,Brook Trout,2000,2,1092,30.0,544.5
Halifax,COON,Lake,Brook Trout,1981,1,1005,24.0,149.0
Halifax,COON,Lake,Brook Trout,1982,2,2177,19.0,99.5
Halifax,COON,Lake,Brook Trout,1983,1,4138,10.8,14.0
Halifax,COOPER,Lake,Brook Trout,1983,1,599,15.1,37.0
Halifax,COOPER,Lake,Brook Trout,1988,1,980,18.5,65.0
Halifax,COOPER,Lake,Brook Trout,1990,1,500,21.0,130.0
Halifax,COOPER,Lake,Brook Trout,1992,1,500,21.0,110.0
Halifax,COOPER,Lake,Brook Trout,2023,1,350,26.0,190.0
Halifax,COOPER,Lake,Brook Trout,2024,1,300,25.4,220.0
Halifax,COOPER,Lake,Brook Trout,2025,1,1000,15.0,50.0
Halifax,COPPER,Lake,Brook Trout,1981,1,1005,24.0,149.0
Halifax,COPPER,Lake,Brook Trout,1982,1,1000,23.0,161.0
Halifax,COPPER,Lake,Brook Trout,1984,1,600,12.1,19.0
Halifax,COPPER,Lake,Brook Trout,1985,1,1003,11.7,18.0
Halifax,COPPER,Lake,Brook Trout,1986,3,2598,16.57,69.33
Halifax,COPPER,Lake,Brook Trout,1987,1,1000,20.5,121.0
Halifax,COPPER,Lake,Brook Trout,1989,1,550,18.0,74.5
Halifax,COPPER,Lake,Brook Trout,1994,1,480,19.7,83.0
Halifax,COPPER,Lake,Brook Trout,1996,1,950,16.7,53.0
Halifax,COPPER,Lake,Brook Trout,1997,2,2060,18.2,82.0
Halifax,COPPER,Lake,Brook Trout,1998,1,960,12.3,20.0
Halifax,COPPER,Lake,Brook Trout,2003,1,150,23.0,133.0
Halifax,COPPER,Lake,Brook Trout,2004,1,470,23.0,128.0
Halifax,COPPER,Lake,Brook Trout,2006,1,600,24.0,133.0
Halifax,COPPER,Lake,Brook Trout,2007,1,510,23.5,147.0
Halifax,COW BAY,Lake,Brook Trout,2013,1,200,18.0,130.0
Halifax,COW BAY,Lake,Brook Trout,2014,1,400,17.0,100.0
Halifax,COW BAY,Lake,Brook Trout,2019,1,733,20.8,100.0
Halifax,COW BAY,Lake,Brook Trout,2020,1,953,17.4,59.0
Halifax,COW BAY,Lake,Brook Trout,2021,2,850,30.65,545.85
Halifax,COW BAY,Lake,Brook Trout,2022,2,1050,29.08,533.33
Halifax,COW BAY,Lake,Brook Trout,2023,1,800,18.7,72.46
Halifax,COW BAY,Lake,Brook Trout,2024,2,905,32.55,545.45
Halifax,COW BAY,Lake,Brook Trout,2025,2,663,29.5,518.5
Halifax,COXS,Lake,Brook Trout,1989,4,4020,18.75,100.5
Halifax,COXS,Lake,Brook Trout,1990,3,2500,21.0,127.0
Halifax,COXS,Lake,Brook Trout,1998,1,1820,20.0,77.0
Halifax,COXS,Lake,Brook Trout,2008,1,1500,12.5,25.0
Halifax,CRUICKSHANK,Lake,Brook Trout,1981,1,1005,24.0,149.0
Halifax,CRUICKSHANK,Lake,Brook Trout,1982,1,1000,23.0,161.0
Halifax,CRUICKSHANK,Lake,Brook Trout,1984,1,875,23.6,178.0
Halifax,CRUICKSHANK,Lake,Brook Trout,1985,1,1148,22.9,158.0
Halifax,CRUICKSHANK,Lake,Brook Trout,1990,7,1750,20.13,92.86
Halifax,CRUICKSHANK,Lake,Brook Trout,1994,1,1280,13.5,28.0
Halifax,CRUICKSHANK,Lake,Brook Trout,1996,1,3040,16.7,51.0
