"county","name","type","easting","northing","primary_stocking_objective","secondary_stocking_objective","number_released","stocking_date","growth_stage","mark","hatchery","fish_length_cm","fish_weight_g","stock","stock_strain"
"Annapolis","LOWER WRIGHTS","Lake","312666","4955230","Spring Stocking Program",,"475","2020-04-28T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","28","180","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","LOWER WRIGHTS","Lake","312666","4955230","Spring Stocking Program",,"300","2021-05-12T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","25.9","178.3","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","LOWER WRIGHTS","Lake","312666","4955230","Fall Stocking Program",,"1100","2021-10-14T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","12.7","50","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","LOWER WRIGHTS","Lake","312666","4955230","Spring Stocking Program",,"300","2022-05-02T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","28","185","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","LOWER WRIGHTS","Lake","312666","4955230","Spring Stocking Program",,"300","2025-05-08T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","30","226","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","MILBURY","Lake","305813","4966650","Spring Stocking Program",,"500","2019-06-04T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","29","195","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","MILBURY","Lake","305813","4966650","Spring Stocking Program",,"465","2020-05-26T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","27","170","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","MILBURY","Lake","305813","4966650","Spring Stocking Program",,"300","2021-06-01T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","25.6","176","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","MILBURY","Lake","305813","4966650","Fall Stocking Program",,"1000","2022-10-19T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","12.7","30","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","MILBURY","Lake","305813","4966650","Spring Stocking Program",,"300","2024-06-11T00:00:00.000","1-2 years from date of hatch","No mark or tag","McGowan Lake","26","220","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","MILBURY","Lake","305813","4966650","Spring Stocking Program",,"300","2025-05-22T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","30","226","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","PRETTY MARY","Lake","328235","4926280","Spring Stocking Program",,"8000","2019-06-25T00:00:00.000","8-14 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","2","1","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","PRETTY MARY","Lake","328235","4926280","Fall Stocking Program",,"600","2019-12-12T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","13.5","43","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","PRETTY MARY","Lake","328235","4926280","Fall Stocking Program",,"1100","2020-10-28T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","12.8","31","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","PRETTY MARY","Lake","328235","4926280","Spring Stocking Program",,"350","2021-05-12T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","24.9","177","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","PRETTY MARY","Lake","328235","4926280","Fall Stocking Program",,"700","2021-11-02T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","13","55","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","PRETTY MARY","Lake","328235","4926280","Fall Stocking Program",,"650","2022-11-16T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","12.7","30","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","RUMSEY","Lake","320483","4973860","Spring Stocking Program",,"2640","2019-05-13T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","22","182","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Annapolis","RUMSEY","Lake","320483","4973860","Spring Stocking Program",,"3000","2020-04-30T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","24","200","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Annapolis","RUMSEY","Lake","320483","4973860","Spring Stocking Program",,"300","2021-06-01T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","25","170","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","RUMSEY","Lake","320483","4973860","Spring Stocking Program",,"1600","2022-05-11T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","26.8","182","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Annapolis","RUMSEY","Lake","320483","4973860","Spring Stocking Program",,"1274","2023-05-08T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","26.4","204.08","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Annapolis","RUMSEY","Lake","320483","4973860","Spring Stocking Program",,"1600","2024-05-06T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","28.3","250","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Annapolis","RUMSEY","Lake","320483","4973860","Spring Stocking Program",,"1500","2025-05-05T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","26.2","200","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Annapolis","SAND","Lake","325677","4976990","Spring Stocking Program",,"500","2019-06-04T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","29.5","200","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","SAND","Lake","325677","4976990","Spring Stocking Program",,"460","2020-05-26T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","27","177","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","SAND","Lake","325677","4976990","Spring Stocking Program",,"350","2021-06-01T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","26.1","169.9","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","SANDY BOTTOM","Lake","306629","4939770","Fall Stocking Program",,"1000","2019-12-12T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","13.5","43","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","SANDY BOTTOM","Lake","306629","4939770","Spring Stocking Program",,"440","2020-06-10T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","28","335","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","SANDY BOTTOM","Lake","306629","4939770","Fall Stocking Program",,"1000","2021-11-02T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","13","55","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","SANDY BOTTOM","Lake","306629","4939770","Fall Stocking Program",,"1000","2025-10-28T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","15","50","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","SHANNON","Lake","341278","4956370","Spring Stocking Program",,"400","2019-05-14T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","27.5","278","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","SHANNON","Lake","341278","4956370","Fall Stocking Program",,"2500","2020-10-28T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","12.5","30","Brown Trout","Brown Trout - from various wild stocks reared at Fraser's Mills Hatchery"
"Annapolis","SHANNON","Lake","341278","4956370","Fall Stocking Program",,"2500","2021-10-14T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","12.7","40","Brown Trout","Brown Trout - from various wild stocks reared at Fraser's Mills Hatchery"
"Annapolis","SPECTACLE 1","Lake","329509","4953060","Spring Stocking Program","Fishing Derby","750","2019-05-30T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","28.5","290","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","SPECTACLE 1","Lake","329509","4953060","Spring Stocking Program",,"350","2022-05-25T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","26.5","160","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","SPECTACLE 1","Lake","329509","4953060","Spring Stocking Program","Fishing Derby","400","2024-05-30T00:00:00.000","1-2 years from date of hatch","No mark or tag","McGowan Lake","26","220","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","SPECTACLE 1","Lake","329509","4953060","Spring Stocking Program","Fishing Derby","400","2025-06-05T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","30","226","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","SPRINGFIELD","Lake","352595","4944240","Spring Stocking Program",,"500","2019-06-06T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","29","295","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","SPRINGFIELD","Lake","352595","4944240","Spring Stocking Program",,"400","2021-06-16T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","28","190","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","SPRINGFIELD","Lake","352595","4944240","Spring Stocking Program",,"300","2023-05-17T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","25.4","180","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","TROUT","Lake","336249","4960010","Fall Stocking Program",,"700","2019-12-12T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","13.5","43","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","TROUT","Lake","336249","4960010","Fall Stocking Program",,"1500","2020-10-28T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","12.9","32","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","TROUT","Lake","336249","4960010","Spring Stocking Program",,"440","2020-06-17T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","27","175","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","TROUT","Lake","336249","4960010","Spring Stocking Program",,"350","2021-05-12T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","25.9","177.2","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","TROUT","Lake","336249","4960010","Spring Stocking Program",,"400","2022-08-15T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","26.5","160","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","TROUT","Lake","336249","4960010","Spring Stocking Program",,"300","2023-05-17T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","25.4","180","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","TROUT","Lake","336249","4960010","Spring Stocking Program",,"400","2025-05-08T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","30","226","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","UPPER WRIGHTS","Lake","312448","4956250","Fall Stocking Program",,"1100","2022-10-19T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","12.7","30","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","UPPER WRIGHTS","Lake","312448","4956250","Fall Stocking Program",,"1000","2023-10-31T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","12.7","28","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","UPPER WRIGHTS","Lake","312448","4956250","Fall Stocking Program",,"600","2024-10-21T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","McGowan Lake","12.7","30","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","ZWICKERS","Lake","338784","4955340","Spring Stocking Program",,"250","2021-06-15T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","27","185","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","ZWICKERS","Lake","338784","4955340","Spring Stocking Program",,"300","2023-06-14T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","26","190","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","ZWICKERS","Lake","338784","4955340","Spring Stocking Program",,"350","2024-06-05T00:00:00.000","1-2 years from date of hatch","No mark or tag","McGowan Lake","26","220","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Annapolis","ZWICKERS","Lake","338784","4955340","Spring Stocking Program",,"300","2025-06-13T00:00:00.000","2-3 years from date of hatch","No mark or tag","McGowan Lake","30","226","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","BLACK AVON","River","594109","5044801","Fall Stocking Program",,"1000","2021-10-21T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","12.7","50","Brook Trout","Brook Trout  - hybrids produced by crossing domestic females with wild males from Flat Lake, Nova Scotia"
"Antigonish","BLACK AVON","River","594109","5044801","Spring Stocking Program",,"53000","2025-06-10T00:00:00.000","8-14 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","2.7","0.22","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","BORDENS","Lake","613949","5025809","Fall Stocking Program",,"2200","2022-10-07T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","11.92","18.18","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"800","2019-04-10T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","22.5","200","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"800","2019-04-29T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","9.25","200","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"150","2019-05-03T00:00:00.000","> 3 years from date of hatch","No mark or tag","Frasers Mills","50","2000","Brown Trout","Brown Trout - from various wild stocks reared at Fraser's Mills Hatchery"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"800","2019-06-05T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","23.1","200","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"133","2019-06-27T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","42","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"800","2019-04-10T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","22.5","200","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"800","2019-04-29T00:00:00.000","1-2 years from date of hatch","Magnetic nose tag only","Frasers Mills","21","200","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","CAMERON","Lake","579581","5040710","Fall Stocking Program","Winter Fishery","800","2019-11-29T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","27","250","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"1800","2020-04-14T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","21.2","133","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"1920","2020-06-01T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","19.4","81","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"100","2020-06-01T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","28","475","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"125","2020-06-10T00:00:00.000","> 3 years from date of hatch","No mark or tag","Frasers Mills","60","2500","Brown Trout","Brown Trout - from various wild stocks reared at Fraser's Mills Hatchery"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"1200","2020-06-18T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","18","66","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"50","2020-06-18T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","28","475","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Fall Stocking Program",,"165","2020-08-13T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","20.7","98.8","Brown Trout","Brown Trout - from various wild stocks reared at Fraser's Mills Hatchery"
"Antigonish","CAMERON","Lake","579581","5040710","Fall Stocking Program",,"1200","2020-09-10T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","20.1","90.9","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","CAMERON","Lake","579581","5040710","Fall Stocking Program",,"1200","2020-09-25T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","20.7","98.8","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"2640","2021-05-10T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","10","90.9","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"150","2021-05-10T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","40","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"2400","2021-06-15T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","20.7","98.8","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"100","2021-06-15T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","40","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"660","2022-06-20T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","20.1","90.9","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"60","2022-06-20T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","40","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"420","2023-04-18T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","31.1","330","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"378","2023-05-03T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","27.8","238.09","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"660","2023-06-15T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","18.9","74.62","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Fall Stocking Program","Winter Fishery","972","2023-11-24T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","25.6","185.18","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"760","2024-04-12T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","28.8","263.15","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","CAMERON","Lake","579581","5040710","Fall Stocking Program","Winter Fishery","256","2024-12-04T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","24.2","156.25","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"480","2025-04-16T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","28.3","250","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program","Learn to Fish Program","200","2025-05-07T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","26.2","200","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program","Learn to Fish Program","25","2025-05-07T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","44.9","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"300","2025-06-04T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","44.9","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"100","2025-06-06T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","26.2","200","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"100","2025-06-06T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","44.9","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Spring Stocking Program",,"688","2025-08-05T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","21.9","116.2","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","CAMERON","Lake","579581","5040710","Fall Stocking Program","Winter Fishery","2000","2025-09-15T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","20.8","100","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","COLLEGE","Lake","571747","5029891","Spring Stocking Program",,"600","2025-05-21T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","14.4","33.3","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","COPPER","Lake","579407","5028292","Spring Stocking Program",,"840","2019-07-02T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","14.7","35.7","Brown Trout","Brown Trout - from various wild stocks reared at Fraser's Mills Hatchery"
"Antigonish","COPPER","Lake","579407","5028292","Spring Stocking Program",,"40000","2020-06-16T00:00:00.000","8-14 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","2.5","1.5","Brown Trout","Brown Trout - from various wild stocks reared at Fraser's Mills Hatchery"
"Antigonish","COPPER","Lake","579407","5028292","Fall Stocking Program",,"6660","2020-09-21T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","5.2","1.5","Brown Trout","Brown Trout - from various wild stocks reared at Fraser's Mills Hatchery"
"Antigonish","COPPER","Lake","579407","5028292","Spring Stocking Program",,"24242","2023-06-29T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","4.9","1.32","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","COPPER","Lake","579407","5028292","Spring Stocking Program",,"1030","2025-05-28T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","14.3","32.2","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","COPPER","Lake","579407","5028292","Spring Stocking Program",,"25","2025-05-28T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","44.9","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","COPPER","Lake","579407","5028292","Spring Stocking Program",,"21000","2025-05-28T00:00:00.000","26-52 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","2.7","0.21","Brown Trout","Brown Trout - from various wild stocks reared at Fraser's Mills Hatchery"
"Antigonish","DONNELLYS","Lake","602921","5044625","Spring Stocking Program",,"900","2019-06-03T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","21.5","111.1","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","DONNELLYS","Lake","602921","5044625","Spring Stocking Program",,"25","2019-06-03T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","42","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","DONNELLYS","Lake","602921","5044625","Spring Stocking Program",,"1300","2020-05-19T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","19","77","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","DONNELLYS","Lake","602921","5044625","Spring Stocking Program",,"50","2020-05-19T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","32","500","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","DONNELLYS","Lake","602921","5044625","Spring Stocking Program",,"1200","2021-05-13T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","20.7","98.8","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","DONNELLYS","Lake","602921","5044625","Spring Stocking Program",,"75","2021-05-13T00:00:00.000","2-3 years from date of hatch","No mark or tag","Frasers Mills","40","1000","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","DUCKS UNLIMITED","Pond","579192","5039737","Spring Stocking Program",,"550","2019-05-13T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","22","182","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","DUCKS UNLIMITED","Pond","579192","5039737","Spring Stocking Program",,"600","2020-04-14T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","21.2","133","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","DUCKS UNLIMITED","Pond","579192","5039737","Spring Stocking Program",,"112","2024-04-18T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","29","270.27","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","DUCKS UNLIMITED","Pond","579192","5039737","Spring Stocking Program",,"320","2024-04-19T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","28.3","250","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","DUCKS UNLIMITED","Pond","579192","5039737","Spring Stocking Program",,"28180","2025-06-26T00:00:00.000","8-14 weeks after absorption of yolk sac","No mark or tag","Frasers Mills","4","0.7","Brook Trout","Brook Trout - Domestic stock - Antigonish"
"Antigonish","DUCKS UNLIMITED","Pond","579192","5039737","Fall Stocking Program","Winter Fishery","560","2025-10-16T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","23.5","143","Rainbow Trout","Rainbow Trout - Trout Lodge, Washington"
"Antigonish","FLYNN","Lake","601695.8","5048046.35","Spring Stocking Program",,"900","2019-06-03T00:00:00.000","1-2 years from date of hatch","No mark or tag","Frasers Mills","21.5","111.1","Brook Trout","Brook Trout - Domestic stock - Antigonish"
