site_id,reading_date,cadence_seconds,readings_actual,readings_expected,slots_covered,surplus_readings,uptime_pct,gap_count,frozen_run_count,out_of_range_count,missing_air_temperature,missing_relative_humidity,missing_avg_wind_speed,missing_values,station_completeness_rank,station_uptime_pct,station_readings_actual,station_readings_expected,station_gap_count,station_frozen_run_count,station_out_of_range_count,station_missing_values,station_days_with_no_readings,station_flag,station_flag_reasons
RNSAM,2024-01-01,240,360,360,360,0,100.00,0,0,0,60,1,2,63,30,99.50,5043,5040,0,0,0,805,0,ok,""
RNSAM,2024-01-02,240,358,360,354,4,98.33,0,0,0,56,2,1,59,30,99.50,5043,5040,0,0,0,805,0,ok,""
RNSAM,2024-01-03,240,363,360,358,5,99.44,0,0,0,56,2,2,60,30,99.50,5043,5040,0,0,0,805,0,ok,""
RNSAM,2024-01-04,240,362,360,358,4,99.44,0,0,0,60,0,2,62,30,99.50,5043,5040,0,0,0,805,0,ok,""
RNSAM,2024-01-05,240,361,360,360,1,100.00,0,0,0,52,0,3,55,30,99.50,5043,5040,0,0,0,805,0,ok,""
RNSAM,2024-01-06,240,358,360,356,2,98.89,0,0,0,57,0,0,57,30,99.50,5043,5040,0,0,0,805,0,ok,""
RNSAM,2024-01-07,240,357,360,357,0,99.17,0,0,0,56,2,0,58,30,99.50,5043,5040,0,0,0,805,0,ok,""
RNSAM,2024-01-08,240,360,360,359,1,99.72,0,0,0,55,1,0,56,30,99.50,5043,5040,0,0,0,805,0,ok,""
RNSAM,2024-01-09,240,361,360,360,1,100.00,0,0,0,52,1,0,53,30,99.50,5043,5040,0,0,0,805,0,ok,""
RNSAM,2024-01-10,240,358,360,358,0,99.44,0,0,0,57,1,1,59,30,99.50,5043,5040,0,0,0,805,0,ok,""
RNSAM,2024-01-11,240,362,360,358,4,99.44,0,0,0,59,2,0,61,30,99.50,5043,5040,0,0,0,805,0,ok,""
RNSAM,2024-01-12,240,361,360,358,3,99.44,0,0,0,50,1,1,52,30,99.50,5043,5040,0,0,0,805,0,ok,""
RNSAM,2024-01-13,240,362,360,360,2,100.00,0,0,0,52,2,0,54,30,99.50,5043,5040,0,0,0,805,0,ok,""
RNSAM,2024-01-14,240,360,360,359,1,99.72,0,0,0,54,2,0,56,30,99.50,5043,5040,0,0,0,805,0,ok,""
RNSBD,2024-01-01,240,359,360,359,0,99.72,0,0,0,2,2,2,6,33,99.54,5017,5040,0,0,0,110,0,ok,""
RNSBD,2024-01-02,240,360,360,360,0,100.00,0,0,0,1,2,1,4,33,99.54,5017,5040,0,0,0,110,0,ok,""
RNSBD,2024-01-03,240,358,360,358,0,99.44,0,0,0,1,1,2,4,33,99.54,5017,5040,0,0,0,110,0,ok,""
RNSBD,2024-01-04,240,354,360,354,0,98.33,0,0,0,5,5,5,15,33,99.54,5017,5040,0,0,0,110,0,ok,""
RNSBD,2024-01-05,240,359,360,359,0,99.72,0,0,0,6,6,7,19,33,99.54,5017,5040,0,0,0,110,0,ok,""
RNSBD,2024-01-06,240,359,360,359,0,99.72,0,0,0,2,2,2,6,33,99.54,5017,5040,0,0,0,110,0,ok,""
RNSBD,2024-01-07,240,355,360,355,0,98.61,0,0,0,2,2,3,7,33,99.54,5017,5040,0,0,0,110,0,ok,""
RNSBD,2024-01-08,240,360,360,360,0,100.00,0,0,0,2,2,2,6,33,99.54,5017,5040,0,0,0,110,0,ok,""
RNSBD,2024-01-09,240,357,360,357,0,99.17,0,0,0,4,4,4,12,33,99.54,5017,5040,0,0,0,110,0,ok,""
RNSBD,2024-01-10,240,359,360,359,0,99.72,0,0,0,1,1,2,4,33,99.54,5017,5040,0,0,0,110,0,ok,""
RNSBD,2024-01-11,240,360,360,360,0,100.00,0,0,0,2,2,2,6,33,99.54,5017,5040,0,0,0,110,0,ok,""
RNSBD,2024-01-12,240,359,360,359,0,99.72,0,0,0,1,2,2,5,33,99.54,5017,5040,0,0,0,110,0,ok,""
RNSBD,2024-01-13,240,359,360,359,0,99.72,0,0,0,2,2,1,5,33,99.54,5017,5040,0,0,0,110,0,ok,""
RNSBD,2024-01-14,240,359,360,359,0,99.72,0,0,0,4,4,3,11,33,99.54,5017,5040,0,0,0,110,0,ok,""
RNSBL,2024-01-01,240,357,360,357,0,99.17,0,0,0,1,1,1,3,17,99.21,5000,5040,0,0,0,39,0,ok,""
RNSBL,2024-01-02,240,359,360,359,0,99.72,0,0,0,0,0,0,0,17,99.21,5000,5040,0,0,0,39,0,ok,""
RNSBL,2024-01-03,240,357,360,357,0,99.17,0,0,0,4,4,4,12,17,99.21,5000,5040,0,0,0,39,0,ok,""
RNSBL,2024-01-04,240,355,360,355,0,98.61,0,0,0,3,4,3,10,17,99.21,5000,5040,0,0,0,39,0,ok,""
RNSBL,2024-01-05,240,356,360,356,0,98.89,0,0,0,2,2,1,5,17,99.21,5000,5040,0,0,0,39,0,ok,""
RNSBL,2024-01-06,240,359,360,359,0,99.72,0,0,0,0,0,0,0,17,99.21,5000,5040,0,0,0,39,0,ok,""
RNSBL,2024-01-07,240,355,360,355,0,98.61,0,0,0,0,1,0,1,17,99.21,5000,5040,0,0,0,39,0,ok,""
RNSBL,2024-01-08,240,356,360,356,0,98.89,0,0,0,1,1,1,3,17,99.21,5000,5040,0,0,0,39,0,ok,""
RNSBL,2024-01-09,240,357,360,357,0,99.17,0,0,0,0,0,0,0,17,99.21,5000,5040,0,0,0,39,0,ok,""
RNSBL,2024-01-10,240,358,360,358,0,99.44,0,0,0,0,0,0,0,17,99.21,5000,5040,0,0,0,39,0,ok,""
RNSBL,2024-01-11,240,358,360,358,0,99.44,0,0,0,0,0,0,0,17,99.21,5000,5040,0,0,0,39,0,ok,""
RNSBL,2024-01-12,240,357,360,357,0,99.17,0,0,0,0,0,0,0,17,99.21,5000,5040,0,0,0,39,0,ok,""
RNSBL,2024-01-13,240,358,360,358,0,99.44,0,0,0,0,1,0,1,17,99.21,5000,5040,0,0,0,39,0,ok,""
RNSBL,2024-01-14,240,358,360,358,0,99.44,0,0,0,1,2,1,4,17,99.21,5000,5040,0,0,0,39,0,ok,""
RNSBU,2024-01-01,240,358,360,358,0,99.44,0,0,0,3,3,3,9,27,99.44,5012,5040,0,1,1,37,0,flagged,frozen air temperature run; out-of-range values
RNSBU,2024-01-02,240,357,360,357,0,99.17,0,0,0,0,0,0,0,27,99.44,5012,5040,0,1,1,37,0,flagged,frozen air temperature run; out-of-range values
RNSBU,2024-01-03,240,360,360,360,0,100.00,0,0,0,2,2,2,6,27,99.44,5012,5040,0,1,1,37,0,flagged,frozen air temperature run; out-of-range values
RNSBU,2024-01-04,240,355,360,355,0,98.61,0,1,0,1,2,1,4,27,99.44,5012,5040,0,1,1,37,0,flagged,frozen air temperature run; out-of-range values
RNSBU,2024-01-05,240,359,360,359,0,99.72,0,0,0,0,0,0,0,27,99.44,5012,5040,0,1,1,37,0,flagged,frozen air temperature run; out-of-range values
RNSBU,2024-01-06,240,358,360,358,0,99.44,0,0,0,2,2,2,6,27,99.44,5012,5040,0,1,1,37,0,flagged,frozen air temperature run; out-of-range values
RNSBU,2024-01-07,240,357,360,357,0,99.17,0,0,0,1,1,1,3,27,99.44,5012,5040,0,1,1,37,0,flagged,frozen air temperature run; out-of-range values
RNSBU,2024-01-08,240,357,360,357,0,99.17,0,0,0,1,1,1,3,27,99.44,5012,5040,0,1,1,37,0,flagged,frozen air temperature run; out-of-range values
RNSBU,2024-01-09,240,359,360,359,0,99.72,0,0,0,0,0,0,0,27,99.44,5012,5040,0,1,1,37,0,flagged,frozen air temperature run; out-of-range values
RNSBU,2024-01-10,240,358,360,358,0,99.44,0,0,0,1,1,1,3,27,99.44,5012,5040,0,1,1,37,0,flagged,frozen air temperature run; out-of-range values
RNSBU,2024-01-11,240,359,360,359,0,99.72,0,0,1,1,1,1,3,27,99.44,5012,5040,0,1,1,37,0,flagged,frozen air temperature run; out-of-range values
RNSBU,2024-01-12,240,359,360,359,0,99.72,0,0,0,0,0,0,0,27,99.44,5012,5040,0,1,1,37,0,flagged,frozen air temperature run; out-of-range values
RNSBU,2024-01-13,240,359,360,359,0,99.72,0,0,0,0,0,0,0,27,99.44,5012,5040,0,1,1,37,0,flagged,frozen air temperature run; out-of-range values
RNSBU,2024-01-14,240,357,360,357,0,99.17,0,0,0,0,0,0,0,27,99.44,5012,5040,0,1,1,37,0,flagged,frozen air temperature run; out-of-range values
RNSBV,2024-01-01,240,359,360,359,0,99.72,0,0,0,1,1,1,3,19,99.25,5002,5040,0,0,0,21,0,ok,""
RNSBV,2024-01-02,240,359,360,359,0,99.72,0,0,0,0,0,0,0,19,99.25,5002,5040,0,0,0,21,0,ok,""
RNSBV,2024-01-03,240,357,360,357,0,99.17,0,0,0,0,0,0,0,19,99.25,5002,5040,0,0,0,21,0,ok,""
RNSBV,2024-01-04,240,355,360,355,0,98.61,0,0,0,0,0,0,0,19,99.25,5002,5040,0,0,0,21,0,ok,""
RNSBV,2024-01-05,240,356,360,356,0,98.89,0,0,0,0,1,0,1,19,99.25,5002,5040,0,0,0,21,0,ok,""
RNSBV,2024-01-06,240,357,360,357,0,99.17,0,0,0,1,2,0,3,19,99.25,5002,5040,0,0,0,21,0,ok,""
RNSBV,2024-01-07,240,356,360,356,0,98.89,0,0,0,0,1,0,1,19,99.25,5002,5040,0,0,0,21,0,ok,""
RNSBV,2024-01-08,240,358,360,358,0,99.44,0,0,0,1,1,1,3,19,99.25,5002,5040,0,0,0,21,0,ok,""
RNSBV,2024-01-09,240,356,360,356,0,98.89,0,0,0,0,1,0,1,19,99.25,5002,5040,0,0,0,21,0,ok,""
RNSBV,2024-01-10,240,357,360,357,0,99.17,0,0,0,0,0,0,0,19,99.25,5002,5040,0,0,0,21,0,ok,""
RNSBV,2024-01-11,240,357,360,357,0,99.17,0,0,0,0,0,0,0,19,99.25,5002,5040,0,0,0,21,0,ok,""
RNSBV,2024-01-12,240,359,360,359,0,99.72,0,0,0,1,1,1,3,19,99.25,5002,5040,0,0,0,21,0,ok,""
RNSBV,2024-01-13,240,358,360,358,0,99.44,0,0,0,0,0,0,0,19,99.25,5002,5040,0,0,0,21,0,ok,""
RNSBV,2024-01-14,240,358,360,358,0,99.44,0,0,0,2,2,2,6,19,99.25,5002,5040,0,0,0,21,0,ok,""
RNSBW,2024-01-01,240,359,360,359,0,99.72,0,0,0,359,359,3,721,46,99.70,5025,5040,0,0,0,5634,0,ok,""
RNSBW,2024-01-02,240,359,360,359,0,99.72,0,0,0,359,359,1,719,46,99.70,5025,5040,0,0,0,5634,0,ok,""
RNSBW,2024-01-03,240,360,360,360,0,100.00,0,0,0,360,360,0,720,46,99.70,5025,5040,0,0,0,5634,0,ok,""
RNSBW,2024-01-04,240,359,360,359,0,99.72,0,0,0,359,359,0,718,46,99.70,5025,5040,0,0,0,5634,0,ok,""
RNSBW,2024-01-05,240,360,360,360,0,100.00,0,0,0,360,360,0,720,46,99.70,5025,5040,0,0,0,5634,0,ok,""
RNSBW,2024-01-06,240,359,360,359,0,99.72,0,0,0,359,359,2,720,46,99.70,5025,5040,0,0,0,5634,0,ok,""
RNSBW,2024-01-07,240,358,360,358,0,99.44,0,0,0,358,358,3,719,46,99.70,5025,5040,0,0,0,5634,0,ok,""
RNSBW,2024-01-08,240,357,360,357,0,99.17,0,0,0,293,293,1,587,46,99.70,5025,5040,0,0,0,5634,0,ok,""
RNSBW,2024-01-09,240,358,360,358,0,99.44,0,0,0,0,0,0,0,46,99.70,5025,5040,0,0,0,5634,0,ok,""
RNSBW,2024-01-10,240,360,360,360,0,100.00,0,0,0,0,0,0,0,46,99.70,5025,5040,0,0,0,5634,0,ok,""
RNSBW,2024-01-11,240,360,360,360,0,100.00,0,0,0,1,2,1,4,46,99.70,5025,5040,0,0,0,5634,0,ok,""
RNSBW,2024-01-12,240,359,360,359,0,99.72,0,0,0,2,2,0,4,46,99.70,5025,5040,0,0,0,5634,0,ok,""
RNSBW,2024-01-13,240,358,360,358,0,99.44,0,0,0,0,0,0,0,46,99.70,5025,5040,0,0,0,5634,0,ok,""
RNSBW,2024-01-14,240,359,360,359,0,99.72,0,0,0,0,1,1,2,46,99.70,5025,5040,0,0,0,5634,0,ok,""
RNSCA,2024-01-01,120,709,720,709,0,98.47,0,0,0,2,3,3,8,10,98.44,9923,10080,1,1,0,63,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSCA,2024-01-02,120,706,720,706,0,98.06,0,0,0,0,1,1,2,10,98.44,9923,10080,1,1,0,63,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSCA,2024-01-03,120,710,720,710,0,98.61,0,1,0,4,4,4,12,10,98.44,9923,10080,1,1,0,63,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSCA,2024-01-04,120,706,720,706,0,98.06,0,0,0,0,2,0,2,10,98.44,9923,10080,1,1,0,63,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSCA,2024-01-05,120,711,720,711,0,98.75,0,0,0,4,4,4,12,10,98.44,9923,10080,1,1,0,63,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSCA,2024-01-06,120,706,720,706,0,98.06,0,0,0,0,1,1,2,10,98.44,9923,10080,1,1,0,63,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSCA,2024-01-07,120,705,720,705,0,97.92,0,0,0,1,4,3,8,10,98.44,9923,10080,1,1,0,63,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSCA,2024-01-08,120,707,720,707,0,98.19,1,0,0,0,1,0,1,10,98.44,9923,10080,1,1,0,63,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSCA,2024-01-09,120,711,720,711,0,98.75,0,0,0,0,0,0,0,10,98.44,9923,10080,1,1,0,63,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSCA,2024-01-10,120,711,720,711,0,98.75,0,0,0,0,1,1,2,10,98.44,9923,10080,1,1,0,63,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSCA,2024-01-11,120,708,720,708,0,98.33,0,0,0,0,1,1,2,10,98.44,9923,10080,1,1,0,63,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSCA,2024-01-12,120,712,720,712,0,98.89,0,0,0,0,0,0,0,10,98.44,9923,10080,1,1,0,63,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSCA,2024-01-13,120,708,720,708,0,98.33,0,0,0,1,2,2,5,10,98.44,9923,10080,1,1,0,63,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSCA,2024-01-14,120,713,720,713,0,99.03,0,0,0,1,3,3,7,10,98.44,9923,10080,1,1,0,63,0,flagged,uptime below 99.00 percent; frozen air temperature run
RNSCB,2024-01-01,240,360,360,360,0,100.00,0,0,0,1,1,1,3,16,99.19,5312,5040,1,0,0,48,0,ok,""
RNSCB,2024-01-02,240,357,360,357,0,99.17,0,0,0,2,2,3,7,16,99.19,5312,5040,1,0,0,48,0,ok,""
RNSCB,2024-01-03,240,359,360,359,0,99.72,0,0,0,0,0,0,0,16,99.19,5312,5040,1,0,0,48,0,ok,""
RNSCB,2024-01-04,240,358,360,358,0,99.44,0,0,0,2,2,2,6,16,99.19,5312,5040,1,0,0,48,0,ok,""
RNSCB,2024-01-05,240,360,360,360,0,100.00,0,0,0,1,1,1,3,16,99.19,5312,5040,1,0,0,48,0,ok,""
RNSCB,2024-01-06,240,358,360,358,0,99.44,0,0,0,2,2,2,6,16,99.19,5312,5040,1,0,0,48,0,ok,""
RNSCB,2024-01-07,240,358,360,358,0,99.44,0,0,0,1,1,1,3,16,99.19,5312,5040,1,0,0,48,0,ok,""
RNSCB,2024-01-08,240,358,360,358,0,99.44,0,0,0,2,1,1,4,16,99.19,5312,5040,1,0,0,48,0,ok,""
RNSCB,2024-01-09,240,360,360,360,0,100.00,0,0,0,0,1,0,1,16,99.19,5312,5040,1,0,0,48,0,ok,""
RNSCB,2024-01-10,240,418,360,333,85,92.50,1,0,0,2,2,4,8,16,99.19,5312,5040,1,0,0,48,0,ok,""
RNSCB,2024-01-11,240,588,360,360,228,100.00,0,0,0,0,0,0,0,16,99.19,5312,5040,1,0,0,48,0,ok,""
RNSCB,2024-01-12,240,359,360,359,0,99.72,0,0,0,0,0,0,0,16,99.19,5312,5040,1,0,0,48,0,ok,""
RNSCB,2024-01-13,240,360,360,360,0,100.00,0,0,0,0,0,1,1,16,99.19,5312,5040,1,0,0,48,0,ok,""
RNSCB,2024-01-14,240,359,360,359,0,99.72,0,0,0,2,2,2,6,16,99.19,5312,5040,1,0,0,48,0,ok,""
RNSCH,2024-01-01,240,359,360,359,0,99.72,0,0,0,4,4,2,10,44,99.68,5024,5040,0,0,0,115,0,ok,""
RNSCH,2024-01-02,240,360,360,360,0,100.00,0,0,0,2,3,0,5,44,99.68,5024,5040,0,0,0,115,0,ok,""
RNSCH,2024-01-03,240,358,360,358,0,99.44,0,0,0,2,3,3,8,44,99.68,5024,5040,0,0,0,115,0,ok,""
RNSCH,2024-01-04,240,356,360,356,0,98.89,0,0,0,3,5,23,31,44,99.68,5024,5040,0,0,0,115,0,ok,""
RNSCH,2024-01-05,240,359,360,359,0,99.72,0,0,0,4,4,2,10,44,99.68,5024,5040,0,0,0,115,0,ok,""
RNSCH,2024-01-06,240,360,360,360,0,100.00,0,0,0,1,1,3,5,44,99.68,5024,5040,0,0,0,115,0,ok,""
RNSCH,2024-01-07,240,358,360,358,0,99.44,0,0,0,5,5,2,12,44,99.68,5024,5040,0,0,0,115,0,ok,""
RNSCH,2024-01-08,240,359,360,359,0,99.72,0,0,0,2,0,2,4,44,99.68,5024,5040,0,0,0,115,0,ok,""
RNSCH,2024-01-09,240,359,360,359,0,99.72,0,0,0,1,1,1,3,44,99.68,5024,5040,0,0,0,115,0,ok,""
RNSCH,2024-01-10,240,359,360,359,0,99.72,0,0,0,2,1,1,4,44,99.68,5024,5040,0,0,0,115,0,ok,""
RNSCH,2024-01-11,240,358,360,358,0,99.44,0,0,0,1,2,1,4,44,99.68,5024,5040,0,0,0,115,0,ok,""
RNSCH,2024-01-12,240,360,360,360,0,100.00,0,0,0,2,3,4,9,44,99.68,5024,5040,0,0,0,115,0,ok,""
RNSCH,2024-01-13,240,359,360,359,0,99.72,0,0,0,0,0,2,2,44,99.68,5024,5040,0,0,0,115,0,ok,""
RNSCH,2024-01-14,240,360,360,360,0,100.00,0,0,0,3,4,1,8,44,99.68,5024,5040,0,0,0,115,0,ok,""
RNSCHB,2024-01-01,240,357,360,356,1,98.89,0,0,0,1,1,1,3,22,99.27,5023,5040,0,1,0,33,0,flagged,frozen air temperature run
RNSCHB,2024-01-02,240,358,360,358,0,99.44,0,1,0,0,0,1,1,22,99.27,5023,5040,0,1,0,33,0,flagged,frozen air temperature run
RNSCHB,2024-01-03,240,358,360,358,0,99.44,0,0,0,0,0,0,0,22,99.27,5023,5040,0,1,0,33,0,flagged,frozen air temperature run
RNSCHB,2024-01-04,240,358,360,357,1,99.17,0,0,0,1,1,2,4,22,99.27,5023,5040,0,1,0,33,0,flagged,frozen air temperature run
RNSCHB,2024-01-05,240,358,360,357,1,99.17,0,0,0,1,1,1,3,22,99.27,5023,5040,0,1,0,33,0,flagged,frozen air temperature run
RNSCHB,2024-01-06,240,356,360,356,0,98.89,0,0,0,0,0,0,0,22,99.27,5023,5040,0,1,0,33,0,flagged,frozen air temperature run
RNSCHB,2024-01-07,240,359,360,356,3,98.89,0,0,0,0,0,2,2,22,99.27,5023,5040,0,1,0,33,0,flagged,frozen air temperature run
RNSCHB,2024-01-08,240,359,360,357,2,99.17,0,0,0,1,1,3,5,22,99.27,5023,5040,0,1,0,33,0,flagged,frozen air temperature run
RNSCHB,2024-01-09,240,360,360,358,2,99.44,0,0,0,0,0,2,2,22,99.27,5023,5040,0,1,0,33,0,flagged,frozen air temperature run
RNSCHB,2024-01-10,240,360,360,359,1,99.72,0,0,0,0,0,0,0,22,99.27,5023,5040,0,1,0,33,0,flagged,frozen air temperature run
RNSCHB,2024-01-11,240,359,360,359,0,99.72,0,0,0,0,0,3,3,22,99.27,5023,5040,0,1,0,33,0,flagged,frozen air temperature run
RNSCHB,2024-01-12,240,361,360,359,2,99.72,0,0,0,1,1,4,6,22,99.27,5023,5040,0,1,0,33,0,flagged,frozen air temperature run
RNSCHB,2024-01-13,240,361,360,355,6,98.61,0,0,0,0,0,0,0,22,99.27,5023,5040,0,1,0,33,0,flagged,frozen air temperature run
RNSCHB,2024-01-14,240,359,360,358,1,99.44,0,0,0,2,1,1,4,22,99.27,5023,5040,0,1,0,33,0,flagged,frozen air temperature run
RNSCO,2024-01-01,240,357,360,357,0,99.17,0,0,0,1,1,2,4,36,99.58,5023,5040,0,0,0,54,0,ok,""
RNSCO,2024-01-02,240,360,360,360,0,100.00,0,0,0,0,0,1,1,36,99.58,5023,5040,0,0,0,54,0,ok,""
RNSCO,2024-01-03,240,361,360,360,1,100.00,0,0,0,3,2,1,6,36,99.58,5023,5040,0,0,0,54,0,ok,""
RNSCO,2024-01-04,240,359,360,359,0,99.72,0,0,0,3,3,2,8,36,99.58,5023,5040,0,0,0,54,0,ok,""
RNSCO,2024-01-05,240,358,360,358,0,99.44,0,0,0,0,0,1,1,36,99.58,5023,5040,0,0,0,54,0,ok,""
RNSCO,2024-01-06,240,357,360,356,1,98.89,0,0,0,1,2,1,4,36,99.58,5023,5040,0,0,0,54,0,ok,""
RNSCO,2024-01-07,240,357,360,357,0,99.17,0,0,0,0,0,1,1,36,99.58,5023,5040,0,0,0,54,0,ok,""
RNSCO,2024-01-08,240,359,360,359,0,99.72,0,0,0,3,3,4,10,36,99.58,5023,5040,0,0,0,54,0,ok,""
RNSCO,2024-01-09,240,358,360,358,0,99.44,0,0,0,1,1,2,4,36,99.58,5023,5040,0,0,0,54,0,ok,""
RNSCO,2024-01-10,240,360,360,359,1,99.72,0,0,0,0,0,0,0,36,99.58,5023,5040,0,0,0,54,0,ok,""
RNSCO,2024-01-11,240,360,360,359,1,99.72,0,0,0,1,2,1,4,36,99.58,5023,5040,0,0,0,54,0,ok,""
RNSCO,2024-01-12,240,359,360,359,0,99.72,0,0,0,0,1,1,2,36,99.58,5023,5040,0,0,0,54,0,ok,""
RNSCO,2024-01-13,240,359,360,359,0,99.72,0,0,0,0,0,1,1,36,99.58,5023,5040,0,0,0,54,0,ok,""
RNSCO,2024-01-14,240,359,360,359,0,99.72,0,0,0,3,2,3,8,36,99.58,5023,5040,0,0,0,54,0,ok,""
RNSCP,2024-01-01,240,359,360,358,1,99.44,0,0,0,3,3,26,32,31,99.50,5032,5040,1,1,0,1080,0,flagged,frozen air temperature run
RNSCP,2024-01-02,240,362,360,359,3,99.72,0,0,0,1,1,24,26,31,99.50,5032,5040,1,1,0,1080,0,flagged,frozen air temperature run
RNSCP,2024-01-03,240,360,360,360,0,100.00,0,0,0,2,2,23,27,31,99.50,5032,5040,1,1,0,1080,0,flagged,frozen air temperature run
RNSCP,2024-01-04,240,356,360,355,1,98.61,1,0,0,3,3,22,28,31,99.50,5032,5040,1,1,0,1080,0,flagged,frozen air temperature run
RNSCP,2024-01-05,240,362,360,360,2,100.00,0,1,0,0,32,22,54,31,99.50,5032,5040,1,1,0,1080,0,flagged,frozen air temperature run
RNSCP,2024-01-06,240,359,360,357,2,99.17,0,0,0,2,2,26,30,31,99.50,5032,5040,1,1,0,1080,0,flagged,frozen air temperature run
RNSCP,2024-01-07,240,356,360,356,0,98.89,0,0,0,3,3,19,25,31,99.50,5032,5040,1,1,0,1080,0,flagged,frozen air temperature run
RNSCP,2024-01-08,240,360,360,356,4,98.89,0,0,0,1,1,23,25,31,99.50,5032,5040,1,1,0,1080,0,flagged,frozen air temperature run
RNSCP,2024-01-09,240,360,360,358,2,99.44,0,0,0,1,1,24,26,31,99.50,5032,5040,1,1,0,1080,0,flagged,frozen air temperature run
RNSCP,2024-01-10,240,361,360,360,1,100.00,0,0,0,0,105,24,129,31,99.50,5032,5040,1,1,0,1080,0,flagged,frozen air temperature run
RNSCP,2024-01-11,240,360,360,360,0,100.00,0,0,0,1,360,22,383,31,99.50,5032,5040,1,1,0,1080,0,flagged,frozen air temperature run
RNSCP,2024-01-12,240,359,360,358,1,99.44,0,0,0,1,26,28,55,31,99.50,5032,5040,1,1,0,1080,0,flagged,frozen air temperature run
RNSCP,2024-01-13,240,358,360,358,0,99.44,0,0,0,1,0,18,19,31,99.50,5032,5040,1,1,0,1080,0,flagged,frozen air temperature run
RNSCP,2024-01-14,240,360,360,360,0,100.00,0,0,0,1,199,21,221,31,99.50,5032,5040,1,1,0,1080,0,flagged,frozen air temperature run
RNSEB,2024-01-01,240,370,360,358,12,99.44,0,0,0,15,15,15,45,7,97.02,5053,5040,5,0,1,568,0,flagged,uptime below 99.00 percent; out-of-range values
RNSEB,2024-01-02,240,371,360,359,12,99.72,0,0,0,12,12,12,36,7,97.02,5053,5040,5,0,1,568,0,flagged,uptime below 99.00 percent; out-of-range values
RNSEB,2024-01-03,240,372,360,360,12,100.00,0,0,0,13,13,14,40,7,97.02,5053,5040,5,0,1,568,0,flagged,uptime below 99.00 percent; out-of-range values
RNSEB,2024-01-04,240,370,360,358,12,99.44,0,0,0,14,14,14,42,7,97.02,5053,5040,5,0,1,568,0,flagged,uptime below 99.00 percent; out-of-range values
RNSEB,2024-01-05,240,372,360,360,12,100.00,0,0,0,13,13,13,39,7,97.02,5053,5040,5,0,1,568,0,flagged,uptime below 99.00 percent; out-of-range values
RNSEB,2024-01-06,240,370,360,358,12,99.44,0,0,0,13,13,13,39,7,97.02,5053,5040,5,0,1,568,0,flagged,uptime below 99.00 percent; out-of-range values
RNSEB,2024-01-07,240,370,360,358,12,99.44,0,0,0,13,13,13,39,7,97.02,5053,5040,5,0,1,568,0,flagged,uptime below 99.00 percent; out-of-range values
RNSEB,2024-01-08,240,230,360,223,7,61.94,5,0,1,13,13,13,39,7,97.02,5053,5040,5,0,1,568,0,flagged,uptime below 99.00 percent; out-of-range values
RNSEB,2024-01-09,240,371,360,359,12,99.72,0,0,0,13,13,13,39,7,97.02,5053,5040,5,0,1,568,0,flagged,uptime below 99.00 percent; out-of-range values
RNSEB,2024-01-10,240,372,360,360,12,100.00,0,0,0,13,13,13,39,7,97.02,5053,5040,5,0,1,568,0,flagged,uptime below 99.00 percent; out-of-range values
RNSEB,2024-01-11,240,372,360,360,12,100.00,0,0,0,14,29,14,57,7,97.02,5053,5040,5,0,1,568,0,flagged,uptime below 99.00 percent; out-of-range values
RNSEB,2024-01-12,240,371,360,359,12,99.72,0,0,0,13,13,13,39,7,97.02,5053,5040,5,0,1,568,0,flagged,uptime below 99.00 percent; out-of-range values
RNSEB,2024-01-13,240,371,360,359,12,99.72,0,0,0,12,12,12,36,7,97.02,5053,5040,5,0,1,568,0,flagged,uptime below 99.00 percent; out-of-range values
RNSEB,2024-01-14,240,371,360,359,12,99.72,0,0,0,13,13,13,39,7,97.02,5053,5040,5,0,1,568,0,flagged,uptime below 99.00 percent; out-of-range values
RNSGV,2024-01-01,240,357,360,356,1,98.89,0,0,0,2,2,4,8,4,94.42,4893,5040,6,0,0,192,0,flagged,uptime below 99.00 percent
RNSGV,2024-01-02,240,336,360,316,20,87.78,0,0,0,7,5,9,21,4,94.42,4893,5040,6,0,0,192,0,flagged,uptime below 99.00 percent
RNSGV,2024-01-03,240,353,360,342,11,95.00,0,0,0,6,6,4,16,4,94.42,4893,5040,6,0,0,192,0,flagged,uptime below 99.00 percent
RNSGV,2024-01-04,240,349,360,338,11,93.89,0,0,0,10,4,2,16,4,94.42,4893,5040,6,0,0,192,0,flagged,uptime below 99.00 percent
RNSGV,2024-01-05,240,357,360,354,3,98.33,0,0,0,5,6,3,14,4,94.42,4893,5040,6,0,0,192,0,flagged,uptime below 99.00 percent
