"region","variable","common_name","description","rcp45_p05_2010","rcp45_p05_2045","rcp45_p05_2065","rcp45_p05_2095","rcp45_p50_2010","rcp45_p50_2045","rcp45_p50_2065","rcp45_p50_2095","rcp45_p95_2010","rcp45_p95_2045","rcp45_p95_2065","rcp45_p95_2095","rcp85_p05_2010","rcp85_p05_2045","rcp85_p05_2065","rcp85_p05_2095","rcp85_p50_2010","rcp85_p50_2045","rcp85_p50_2065","rcp85_p50_2095","rcp85_p95_2010","rcp85_p95_2045","rcp85_p95_2065","rcp85_p95_2095"
"Richmond","snowdays_annual","Snowdays","Number of days with snowfall above 15 cm","1.758289242","0.913580247","0.654320988","0.435626102","4.787477954","3.620811287","3.070546737","2.615520282","8.79638448","7.409171076","6.677248677","5.992063492","1.661640212","0.96031746","0.352733686","0.052028219","4.783950617","3.647266314","2.557319224","1.548500882","8.925132275","7.616402116","6.289241623","4.415343915"
"Richmond","snowdays_winter","Snowdays","Number of days with snowfall above 15 cm","0.948677249","0.524691358","0.28042328","0.212522046","3.587301587","2.783068783","2.377425044","2.063492063","7.028130511","6.024691358","5.590828924","4.898589065","0.990388007","0.494708995","0.154320988","0.009700176","3.541446208","2.661375661","1.955908289","1.208112875","7.156349206","6.305114638","5.062610229","3.796296296"
"Richmond","spei","Standardized Precipitation Evapotranspiration Index","The three month running accumulated moisture values are fit to a log-logistic distribution. The distribution is used to standardize the accumulated moisture values, and the SPEI value is the result. SPEI is therefore simply a standardized value for the accumulated moisture index.","-0.233040899","-0.226801109","-0.223977382","-0.231228945","0.040377424","0.064101208","0.074184337","0.074687475","0.364658901","0.397304041","0.412584324","0.410710987","-0.223063099","-0.213767439","-0.239453406","-0.225571202","0.036844822","0.064113429","0.073695494","0.071569056","0.372132983","0.402285265","0.416438035","0.378537784"
"Richmond","sr_annual","Ratio of snow to precipitation","Fraction of total precipitation that fell as snow","0.141732859","0.095470415","0.079537643","0.064236563","0.223302354","0.173983278","0.151648895","0.130736208","0.317833623","0.267530783","0.237937107","0.2206605","0.139313916","0.09064196","0.058490178","0.027881448","0.223665339","0.173797658","0.130787605","0.08022758","0.317103782","0.273950513","0.22793066","0.163291487"
"Richmond","sr_winter","Ratio of snow to precipitation","Fraction of total precipitation that fell as snow","0.365693969","0.250957342","0.212343118","0.175288427","0.594627609","0.468203243","0.411149079","0.371051183","0.786823382","0.712425315","0.63983787","0.589493817","0.367272796","0.248389751","0.160263559","0.073436685","0.593675592","0.466541455","0.353071122","0.224608754","0.790659704","0.687039718","0.607548922","0.452915099"
"Richmond","swe_annual","Snow water equivalent","Depth of the equivalent amount of water that fell as snow (i.e. mass of water that fell as snow)","194.4262712","136.0401755","114.338249","94.5337307","309.2117972","247.9037611","218.6266932","191.9603148","448.4785457","384.6101996","347.3610008","318.0037687","192.4959382","131.8326508","85.73054023","42.49980643","308.8454387","250.34417","189.9361505","122.6233869","447.5873268","394.8056632","337.4129683","247.4980586"
"Richmond","swe_winter","Snow water equivalent","Depth of the equivalent amount of water that fell as snow (i.e. mass of water that fell as snow)","135.8733514","99.63238617","82.83916203","70.08245481","228.1202369","189.866981","173.1064053","152.9918594","326.2663945","294.5736074","277.8911779","257.9948598","133.0623285","97.12871687","65.88453516","31.87344971","227.6230215","185.9114373","148.7597858","99.2686062","330.76869","305.7408359","268.7672996","203.8007073"
"Richmond","tgmean_annual","Average Daily Mean Temperature","The average of the daily mean temperature","5.020413001","6.335339802","7.018037708","7.963141547","6.421316443","7.747252089","8.373850023","9.060370556","7.828946601","9.039652385","9.694805524","10.19563592","5.007610091","6.510119111","7.479011098","9.613573531","6.429759887","7.74915535","8.94595896","10.97718874","7.772375523","9.222510874","10.65588449","12.52471766"
"Richmond","tgmean_spring","Average Daily Mean Temperature","The average of the daily mean temperature","1.161954759","2.323566196","3.146886387","3.948071472","3.025354287","4.338200484","4.989293937","5.591344068","4.857106487","6.107540519","6.785279768","7.474435739","1.104760981","2.417568833","3.659733145","5.547485749","3.026923988","4.309430801","5.510724392","7.397630179","4.823282942","6.220706335","7.469357302","9.304728062"
"Richmond","tgmean_summer","Average Daily Mean Temperature","The average of the daily mean temperature","14.28907398","15.72785587","16.31068405","17.17822928","16.18899566","17.46084914","18.12878175","18.75725973","17.96313358","19.14303819","19.86965644","20.37932836","14.25532725","15.94387446","16.82347049","19.08882055","16.20082551","17.55047275","18.79192689","20.8187719","17.92337196","19.2594729","20.73415354","22.62762551"
"Richmond","tgmean_fall","Average Daily Mean Temperature","The average of the daily mean temperature","7.995335099","9.206575749","9.754537324","10.58383763","9.53480838","10.69183139","11.34634459","11.95271653","11.11650553","12.27451369","13.00949647","13.32992299","7.975779249","9.285078628","10.30763831","12.46658204","9.528770408","10.75640226","12.02241966","13.98026937","11.00613694","12.5330346","13.74040612","15.6237019"
"Richmond","tgmean_winter","Average Daily Mean Temperature","The average of the daily mean temperature","-5.441031172","-4.127679872","-3.164012155","-2.308080025","-3.162218053","-1.726417718","-0.968777571","-0.217479879","-0.912652379","0.411199648","1.132892184","1.785641144","-5.454138012","-3.905726467","-2.689878222","-0.48013874","-3.184433869","-1.682521812","-0.29918954","1.710595157","-1.010799071","0.545184906","1.909752739","3.789532841"
"Richmond","tnlt15_annual","Number of Days with Minimum Temperature < -15 °C","The number of days the daily minimum temperature was below -15°C","1.07345679","0.234567901","0.052028219","0.001763668","7.929453263","3.453262787","2.104056437","1","20.98253968","13.25396825","8.729276896","5.723104056","0.981922399","0.223985891","0.01675485","0","7.97707231","3.28042328","1.105820106","0.021164021","20.96261023","12.36684303","7.363315697","1.441798942"
"Richmond","tnlt25_annual","Number of Days with Minimum Temperature < -25 °C","The number of days the daily minimum temperature was below -25°C","0","0","0","0","0","0","0","0","0.304232804","0.058201058","0.009700176","0.031746032","0","0","0","0","0","0","0","0","0.285714286","0.058201058","0.00617284","0"
"Richmond","tnlt5_winter","Number of Days with Minimum Temperature < -5 °C","The number of days the daily minimum temperature was below -5°C","35.87266314","26.40388007","21.72486772","18.19047619","54.28924162","44.74603175","39.93121693","34.24162257","68.88095238","62.96825397","57.5617284","51.48677249","35.40555556","25.62786596","17.23985891","7.527336861","54.18430335","44.28571429","34.98941799","21.29982363","68.77231041","61.25220459","54.60141093","40.83156966"
"Richmond","tnmean","Mean of Minimum Daily Temperature","The average minimum daily temperature over the season","1.030714124","2.370015667","3.108384726","4.059219822","2.497015773","3.848547928","4.472529149","5.225736809","3.925942117","5.189158467","5.843244863","6.364729772","1.017761201","2.517392395","3.526997618","5.758007341","2.496046148","3.849191932","5.124084151","7.19176101","3.900836753","5.390258525","6.81796849","8.76762003"
"Richmond","tnmin","Minimum Daily Temperature","The lowest minimum temperature over the season","-24.05215662","-21.63964188","-19.94704788","-18.58394648","-19.63613259","-17.39140972","-16.26469125","-14.93435234","-15.27060056","-13.48128729","-12.3917637","-11.05209175","-24.01525351","-21.29368196","-19.48701943","-15.24872848","-19.69468736","-17.31123932","-15.09497838","-11.5926378","-15.34659266","-13.11130853","-11.07642275","-8.182050471"
"Richmond","tr16","Number of Tropical Nights > 16°C","The number of days when the minimum temperature was above 16°C","1.649559083","7.05643739","13.22134039","22.74514991","9.945326279","23.10934744","32.32627866","40.59435626","28.4978836","43.39417989","52.74514991","59.71252205","1.604585538","8.272486772","16.84391534","45.12522046","9.85361552","24.91887125","40.68606702","68.2680776","28.34276896","46.2010582","65.43474427","88.85449735"
"Richmond","tr18","Number of Tropical Nights > 18°C","The number of days when the minimum temperature was above 18°C","0","0.52292769","2.092592593","6.24691358","1.051146384","5.890652557","11.55731922","17.85714286","8.808994709","20.46825397","28.45238095","33.48148148","0","0.642857143","3.104056437","21.15167549","1.002645503","6.543209877","17.24691358","42.18871252","8.923544974","22.55026455","39.3324515","64.52645503"
"Richmond","tr20","Number of Tropical Nights >  20°C","The number of days when the minimum temperature was above 20°C","0","0.001763668","0.075837743","0.39329806","0","0.283950617","1.455026455","4.153439153","0.861022928","5.361552028","10.08024691","13.99647266","0","0","0.015873016","4.988536155","0","0.178130511","3.405643739","19.39506173","0.988447972","6.23633157","17.670194","39.77513228"
"Richmond","tr22","Number of Tropical Nights >  22°C","The number of days when the minimum temperature was above 22°C","0","0","0","0","0","0","0.010582011","0.169312169","0","0.207231041","1.440035273","3.329805996","0","0","0","0.284832451","0","0","0.059964727","4.525573192","0.000970018","0.448853616","4.082010582","18.00793651"
"Richmond","txgt24.7","Number of Days with Maximum Temperature > 24.7°C","The number of days the daily maximum temperature exceeded 24.7°C","1.441887125","6.003527337","11.04585538","19.72222222","9.582892416","20.49029982","29.72310406","39.16931217","29.22442681","43.5361552","54.7345679","62.81040564","1.397001764","7.282186949","15.48765432","44.44620811","9.554673721","22.21693122","39.52028219","67.97883598","28.25908289","46.50705467","67.62522046","90.54673721"
"Richmond","txgt25","Number of Days with Maximum Temperature > 25°C","The number of days the daily maximum temperature exceeded 25°C","0.99329806","4.699294533","8.954144621","16.57671958","7.914462081","17.53791887","26.21164021","35.27336861","25.89920635","39.76895944","50.78747795","58.65608466","0.988800705","5.664902998","12.64814815","40.19664903","7.875661376","18.8324515","35.21164021","63.90652557","24.96640212","42.59435626","63.52292769","86.89241623"
"Richmond","txgt26.7","Number of Days with Maximum Temperature > 26.7°C","The number of days the daily maximum temperature exceeded 26.7°C","0.037037037","0.711640212","1.816578483","4.872134039","1.634038801","6.026455026","10.07583774","16.12522046","10.18201058","20.59700176","29.60405644","35.28042328","0.037037037","0.843915344","2.956790123","19.49118166","1.704585538","6.077601411","15.59964727","40.56084656","10.05590829","22.79717813","40.15343915","64.78659612"
"Richmond","txgt27","Number of Days with Maximum Temperature > 27°C","The number of days the daily maximum temperature exceeded 27°C","0.017548501","0.433862434","1.310405644","3.783068783","1.125220459","4.82010582","8.199294533","13.72134039","8.413051146","17.78924162","26.40564374","31.70723104","0.015961199","0.545855379","2.16313933","16.54144621","1.186067019","4.80952381","12.98412698","36.75132275","8.401940035","19.76984127","36.26631393","60.83421517"
"Richmond","txgt29","Number of Days with Maximum Temperature > 29°C","The number of days the daily maximum temperature exceeded 29°C","0","0.004409171","0.044973545","0.328042328","0.052910053","0.60670194","1.500881834","3.410934744","2.370546737","5.776895944","9.742504409","13.17195767","0","0.008818342","0.19664903","3.41005291","0.054673721","0.617283951","2.818342152","14.75308642","2.292151675","6.455908289","15.31040564","36.3659612"
"Richmond","txgt30","Number of Days with Maximum Temperature > 30°C","The number of days the daily maximum temperature exceeded 30°C","0","0","0.002645503","0.030864198","0.002645503","0.134038801","0.442680776","1.285714286","1.241534392","3.225749559","5.285714286","7.708112875","0","0","0.032627866","0.992063492","0.004409171","0.128747795","0.941798942","7.991181658","1.172222222","3.425044092","9.131393298","25.39241623"
"Richmond","txgt33","Number of Days with Maximum Temperature > 33°C","The number of days the daily maximum temperature exceeded 33°C","0","0","0","0","0","0","0","0.003527337","0.010493827","0.19664903","0.477954145","1.003527337","0","0","0","0.002645503","0","0","0.008818342","0.433862434","0.003880071","0.184303351","1.223985891","5.933862434"
"Richmond","txmax","Maximum Daily Temperature","The highest maximum daily temperature over the season","24.95014182","26.27352348","26.93666105","27.78608792","27.37125787","28.72705817","29.41975837","30.08111177","30.64522372","32.10512787","32.6317766","33.28061057","24.97407101","26.45339422","27.50665678","29.52663344","27.41772118","28.85339847","30.00349254","32.08281524","30.51210803","31.95736025","33.51375064","35.19391397"
"Richmond","txmean_annual","Mean of Maximum Daily Temperature","The average maximum daily temperature over the season.","8.982344434","10.29755018","10.90134394","11.82872861","10.3725099","11.61775288","12.27512756","12.89013695","11.76934628","12.93718044","13.59251124","14.05283498","8.969172709","10.44519975","11.40010332","13.4530792","10.36125338","11.65636063","12.78401831","14.78344858","11.69093097","13.07725432","14.51773785","16.30224178"
"Richmond","txmean_summer","Mean of Maximum Daily Temperature","The average maximum daily temperature over the season.","18.61343911","20.0797318","20.65243116","21.52065576","20.6413351","21.88664929","22.57157354","23.18036904","22.53099111","23.71726879","24.46547484","24.96917548","18.56809311","20.27987526","21.1809475","23.43081887","20.635671","22.00873647","23.23181972","25.26123613","22.44501186","23.84700277","25.33663027","27.20377726"
"Shelburne","am","Accumulated Moisture","The average estimated difference between total precipitation and evapo-transpiration over a running total of 3 months. For each year, the difference between total precipitation and Thornthwaite potential evaporation is calculated for a three month moving window. The annual value is the average over those 12 values.","146.6030503","148.1006604","148.7686809","148.0612769","206.2871787","210.4932091","210.5664116","208.6226884","269.6377725","272.037222","274.7252811","279.0314468","147.4502494","149.1487393","143.8674971","142.8207247","207.1959284","208.9469799","207.5424708","206.4339835","273.0258983","280.9801194","277.5061633","277.8307075"
"Shelburne","cdd","Consecutive Dry Days","The maximum number of consecutive days over the season for which the precipitation was less than 1 mm.","9.547777778","9.511111111","9.559670782","9.682716049","13.33127572","13.4436214","13.40740741","13.42222222","20.75633745","21.2600823","20.89876543","20.5563786","9.476790123","9.551028807","9.610699588","9.72962963","13.45308642","13.14074074","13.44197531","13.95226337","20.77374486","20.68683128","21.03415638","21.6744856"
"Shelburne","cddcold18","Cooling Degree Days","The accumulated total of degrees celsius above 18°C mean temperature over the season. For any day above 18°C, the temperature that is accumulated is just the amount over 18°C. If the temperature is less than 18°C, nothing is accumulated. E.g, a day of 20°C accumulates 2°C.","8.29114968","30.43883477","53.18050622","82.08746554","38.66459573","86.36047555","129.6873713","166.728034","112.1341912","193.8224331","243.0986811","287.4797006","8.196906465","33.91382989","70.06966096","199.177708","38.13660899","96.8521397","171.0371151","333.2148788","115.3036546","206.4484069","329.1680919","527.570242"
"Shelburne","chd","Consecutive Hot Days","Maximum number of consecutive days where the maximum temperature was above 30°C","0","0","0","0","0","0","0","0","0","0","0","0.002469136","0","0","0","0","0","0","0","0","0","0","0","0.231687243"
"Shelburne","chdd","Critical heat days duration","Maximum length of the number of spells when maximum temperature is above 29°C and minimum temperature is below 16°C","0","0","0.003292181","0.087242798","0","0.083950617","0.426337449","0.957201646","0.610493827","2.427160494","3.493004115","4.62345679","0","0","0.024691358","0.904115226","0","0.10781893","0.925102881","4.243621399","0.792386831","2.351440329","5.489300412","14.67489712"
"Shelburne","chdf","Critical heat days frequency","Total number of days in spells when the maximum temperature is above 29°C and minimum temperature is below 16°C","0","0","0.003703704","0.108230453","0","0.096296296","0.574485597","1.590123457","0.699588477","4.032510288","6.922633745","9.495884774","0","0","0.02962963","1.925925926","0","0.116049383","1.448559671","9.696296296","0.889753086","4.026748971","12.00740741","29.57078189"
"Shelburne","cwf_tn10p","Coldwave frequency","Number of days in all coldwaves","0","0","0","0","4.183539095","0.800823045","0.059259259","0.022222222","15.61378601","8.518106996","5.065020576","3.517283951","0","0","0","0","4.07654321","0.344855967","0.111111111","0","15.09716049","7.509465021","4.375720165","0.813580247"
"Shelburne","cwm_tn10p","Coldwave magnitude","Average minimum temperature over all the days in all coldwaves","-18.65893172","-18.54851977","-18.29814775","-16.48736428","-14.14472142","-14.50804063","-14.35167345","-13.60535273","-6.985482561","-7.499747585","-8.034581765","-8.995098525","-18.75629984","-18.60721214","-17.6603693","-13.56941031","-14.28242208","-14.50580264","-14.23163946","-11.89855251","-6.92666501","-8.582432395","-9.444726848","-10.17141261"
"Shelburne","cwn_tn10p","Coldwave Number","A baseline daily temperature is computed over the years 1981 through 2010. A coldwave occurs when there are three or more consecutive days below the 10th percentile baseline temperature. The coldwave number is the number of times this occurs over the period November 1 through March 31.","0","0","0","0","1.124691358","0.279012346","0.023045267","0.009053498","3.85090535","2.310699588","1.408641975","0.977777778","0","0","0","0","1.104938272","0.119341564","0.037037037","0","3.807654321","2.049794239","1.171604938","0.256378601"
"Shelburne","dwr_annual","Days with Rain","Number of days in a season for which the precipitation was above 1 mm and the mean temperature was above 0°C.","96.17720165","102.0539095","105.7559671","107.882716","113.8674897","119.8584362","122.9127572","124.7522634","130.4198354","137.7164609","140.6757202","140.7897119","95.68004115","103.0251029","107.8395062","112.499177","113.6868313","119.744856","123.9967078","130.326749","130.6516461","136.3683128","141.5271605","146.9205761"
"Shelburne","dwr_spring","Days with Rain","Number of days in a season for which the precipitation was above 1 mm and the mean temperature was above 0°C.","23.41341564","24.90493827","26.21646091","26.40946502","31.16502058","33.06419753","33.91604938","34.32592593","40.17395062","41.84074074","42.29670782","42.31316872","23.18530864","25.14526749","25.99506173","27.80946502","31.37860082","32.92510288","33.79423868","35.27901235","40.0745679","40.91111111","42.25967078","43.81604938"
"Shelburne","dwr_summer","Days with Rain","Number of days in a season for which the precipitation was above 1 mm and the mean temperature was above 0°C.","20.67263374","20.71604938","20.9909465","21.24650206","28.44156379","28.78436214","28.90288066","28.43703704","36.41847737","37.28024691","37.15843621","36.89341564","20.71444444","21.11851852","20.81481481","20.31851852","28.27160494","28.37366255","28.40658436","28.07489712","36.48485597","36.31481481","36.45802469","37.00699588"
"Shelburne","dwr_fall","Days with Rain","Number of days in a season for which the precipitation was above 1 mm and the mean temperature was above 0°C.","24.84497942","25.01358025","24.94938272","25.45596708","32.15925926","32.26337449","32.42222222","32.58765432","39.97662551","40.82139918","40.1526749","39.98806584","24.86604938","24.61975309","25.11316872","24.15761317","32.12510288","32.48971193","32.28395062","31.93415638","40.21312757","41.02674897","40.3255144","39.73621399"
"Shelburne","dwr_winter","Days with Rain","Number of days in a season for which the precipitation was above 1 mm and the mean temperature was above 0°C.","12.58045267","15.8127572","18.53045267","19.64567901","21.22469136","25.30288066","27.52263374","29.04855967","30.7427572","35.32427984","36.78436214","38.44444444","12.62024691","16.60617284","19.54526749","24.6781893","21.13909465","25.67983539","29.31440329","34.49465021","30.27436214","35.1909465","39.45061728","43.96872428"
"Shelburne","dws_annual","Days with Snow","The number of days for which there was more than 1 mm of precipitation when the mean temperature was less than 0°C.","17.90938272","12.33539095","10.52469136","8.405349794","28.2909465","22.29053498","19.31934156","16.67654321","40.94074074","34.97407407","31.20493827","26.91604938","17.77860082","11.82757202","7.79218107","3.631687243","28.37242798","22.06090535","16.74814815","9.948971193","41.04555556","34.23251029","28.26625514","19.481893"
"Shelburne","dws_spring","Days with Snow","The number of days for which there was more than 1 mm of precipitation when the mean temperature was less than 0°C.","0.91308642","0.388477366","0.216872428","0.047325103","4.387242798","2.90781893","2.314403292","1.78600823","10.07345679","7.633333333","6.494650206","5.642386831","0.923580247","0.211522634","0.058436214","0","4.404115226","2.974485597","1.70781893","0.624691358","10.00835391","8.115226337","5.748971193","3.440740741"
"Shelburne","dws_fall","Days with Snow","The number of days for which there was more than 1 mm of precipitation when the mean temperature was less than 0°C.","0","0","0","0","0.381481481","0.055967078","0","0.001646091","2.815761317","1.526337449","1.05473251","0.833333333","0","0","0","0","0.351851852","0.007407407","0","0","2.87218107","1.471604938","0.89218107","0.24526749"
"Shelburne","dws_winter","Days with Snow","The number of days for which there was more than 1 mm of precipitation when the mean temperature was less than 0°C.","13.54728395","9.760493827","7.941152263","6.536213992","23.07366255","18.41646091","16.20329218","14.34156379","32.91962963","29.60617284","27.18312757","23.79588477","13.59876543","9.513168724","6.203292181","2.868312757","23.02633745","18.24444444","14.36049383","8.81399177","33.28650206","28.96131687","24.44855967","17.75020576"
"Shelburne","ff","Frost Free Season Length","The number of days between the last occurrence of minimum temperature less than 0°C and the first occurrence of minimum temperature less than 0°C.","147.3045267","163.9572016","173.783786","182.0592593","175.7572016","192.9555556","202.455144","210.3078189","202.9090947","222.790535","230.2673251","238.8864198","146.6112757","166.6707819","180.6311111","209.6136214","175.018107","193.637037","210.5777778","238.5979424","203.4016872","222.9757202","241.395144","266.0185597"
"Shelburne","frostdays","Frost Days","The number of days in the season for which the minimum temperature was below 0°C.","106.0795473","84.71563786","76.74526749","68.98641975","128.1559671","107.8222222","97.2872428","88.35720165","149.3130453","129.3020576","118.8497942","108.5806584","105.8568724","82.97901235","64.82716049","44.48065844","128.3168724","106.8329218","89.90781893","65.7654321","149.0097531","128.5613169","113.0497942","87.77201646"
"Shelburne","ft_annual","Number of Freeze-thaw Cycles","The number of days when the minimum temperature was below -2°C and the maximum temperature was above 2°C","32.53082305","29.01728395","27.42674897","25.62633745","43.50823045","39.75144033","37.60576132","35.31769547","55.78938272","51.52962963","48.37078189","46.02674897","32.31604938","28.73333333","24.78971193","18.4909465","43.45144033","39.57119342","35.77777778","29.88395062","56.04967078","51.30534979","47.36460905","40.95061728"
"Shelburne","ft_spring","Number of Freeze-thaw Cycles","The number of days when the minimum temperature was below -2°C and the maximum temperature was above 2°C","7.748353909","5.513168724","4.766255144","3.633333333","14.11604938","11.57283951","10.31028807","9.111934156","21.04152263","18.44403292","17.12633745","15.37283951","7.582510288","5.586419753","3.451440329","1.414814815","14.12386831","11.51358025","9.251851852","5.978600823","21.13205761","18.65761317","15.69711934","12.15843621"
"Shelburne","ft_fall","Number of Freeze-thaw Cycles","The number of days when the minimum temperature was below -2°C and the maximum temperature was above 2°C","1.573292181","0.377777778","0.16872428","0.071193416","5.98600823","3.468312757","2.297942387","1.612345679","11.76909465","8.404526749","6.517283951","5.357201646","1.59399177","0.274485597","0.032510288","0.003292181","5.988065844","3.151440329","1.488065844","0.27654321","11.69230453","7.736213992","5.866255144","2.716049383"
"Shelburne","ft_winter","Number of Freeze-thaw Cycles","The number of days when the minimum temperature was below -2°C and the maximum temperature was above 2°C","15.77794239","16.73786008","17.29917695","17.0781893","23.35720165","24.41646091","24.50699588","24.16460905","30.79176955","32.32016461","32.08559671","31.52263374","15.88794239","17.54938272","16.86131687","13.73703704","23.26419753","24.3563786","24.4691358","22.49794239","30.67316872","32.25761317","32.20288066","31.50329218"
"Shelburne","gddgrow0","Growing Degree Days >0°C","The accumulated total of degrees celsius above 0°C mean temperature over the season. For any day above the threshold, the temperature that is accumulated is just the amount over the threshold. Similar to Cooling Degree Days. In the abbreviation the numeric suffix refers to the threshold temperature. E.g., gddgrow0 has a threshold temperature of 0°C.","2640.50828","3002.504759","3201.793635","3403.491006","3017.658191","3374.118872","3569.654124","3742.775398","3401.423337","3797.87562","3947.221216","4106.208619","2640.785592","3048.266075","3304.208546","3939.812623","3015.59679","3401.76209","3742.417548","4329.388803","3399.45098","3798.677104","4261.613464","4822.071875"
"Shelburne","gddgrow5","Growing Degree Days >5°C","The accumulated total of degrees celsius above 5°C mean temperature over the season. For any day above the threshold, the temperature that is accumulated is just the amount over the threshold. Similar to Cooling Degree Days. In the abbreviation the numeric suffix refers to the threshold temperature. E.g., gddgrow0 has a threshold temperature of 0°C.","1421.442623","1704.045835","1854.556028","2014.092628","1728.557521","2004.894632","2155.2495","2296.140576","2040.498442","2346.395802","2475.659379","2597.005402","1420.391534","1741.882738","1941.970516","2452.181991","1725.80065","2026.022882","2299.11678","2784.903323","2046.048888","2349.384642","2724.798528","3201.927381"
"Shelburne","gddgrow10","Growing Degree Days >10°C","The accumulated total of degrees celsius above 10°C mean temperature over the season. For any day above the threshold, the temperature that is accumulated is just the amount over the threshold. Similar to Cooling Degree Days. In the abbreviation the numeric suffix refers to the threshold temperature. E.g., gddgrow0 has a threshold temperature of 0°C.","566.5262044","766.5737575","874.1962626","989.1337357","791.1539245","993.8836698","1100.157907","1201.65853","1033.014251","1248.34005","1353.232981","1438.349576","564.0911469","791.335124","941.4355356","1307.949456","787.4140453","1012.616093","1214.701298","1568.744773","1036.174865","1258.6463","1532.450652","1905.785267"
"Shelburne","gddgrow15","Growing Degree Days >15°C","The accumulated total of degrees celsius above 15°C mean temperature over the season. For any day above the threshold, the temperature that is accumulated is just the amount over the threshold. Similar to Cooling Degree Days. In the abbreviation the numeric suffix refers to the threshold temperature. E.g., gddgrow0 has a threshold temperature of 0°C.","89.83167246","176.6797967","240.2593235","305.5380011","200.8889645","312.0840753","385.1320841","447.7922431","349.7780901","487.6828162","560.5343623","618.4895297","87.57561509","192.9536039","281.7656467","507.1517241","200.7439694","331.2107773","457.4773517","699.3258064","355.5540476","498.0227553","681.142929","948.5048035"
"Shelburne","gsl","Growing Season Length","The number of days in the season between the occurrence of six days in a row of mean daily temperature above 5°C and the occurrence of six days in a row of mean daily temperature below 5°C.","190.7818519","205.690535","213.5872428","220.8609053","215.8065844","232.7176955","242.4773663","249.9835391","246.8532922","275.499177","288.918107","307.8736626","190.9750206","206.4106996","218.4320988","242.745679","216.227572","233.473251","250.9794239","282.1078189","245.171893","278.9687243","310.5226337","343.6312757"
"Shelburne","hdd18","Heating Degree Days <18°C","The accumulated total of degrees celsius below 18°C mean temperature over the season. For any day below 18°C, the temperature that is accumulated is just the amount under 18°C. The direct analogue of Cooling Degree Days.","3480.81408","3097.972606","2947.563679","2807.605352","3908.050492","3500.145314","3311.360095","3133.108727","4369.171389","3926.7164","3704.765527","3483.943962","3494.469472","3086.327688","2683.501086","2264.856151","3907.237594","3482.560903","3147.720333","2640.438649","4367.496594","3883.986197","3582.521667","2992.760118"
"Shelburne","hwf_tx90p","Heatwave frequency","Number of days in all heatwaves","0","1.57037037","4.657021605","11.36304012","3.09837963","13.55473251","24.11419753","36.63966049","23.80227623","48.48765432","61.02469136","75.14776235","0","1.563657407","8.004938272","45.12757202","3.111111111","15.77083333","37.2781893","86.81481481","23.68135802","49.86226852","85.6909465","120.8489712"
"Shelburne","hwm_tx90p","Heatwave magnitude","Average maximum temperature over all the days in all heatwaves","21.28655315","22.20943833","22.65040687","23.06836301","25.16078533","25.05430742","25.22577053","25.06993161","27.42776748","27.02215529","26.99465983","26.61065409","21.43507202","22.31385591","22.98875844","23.77168293","25.10097092","25.13666231","25.06406076","25.10647299","27.41840735","26.95391857","26.65273648","26.55028946"
"Shelburne","hwn_tx90p","Heatwave Number","A baseline daily temperature is computed over the years 1981 through 2010. A heatwave occurs when there are three or more consecutive days above the 90th percentile baseline temperature. The heatwave number is the number of times this occurs over the period May 1 through September 30.","0","0.413580247","1.130787037","2.325617284","0.864583333","3.156378601","4.80632716","6.335648148","5.318904321","8.483539095","9.927469136","10.80092593","0","0.451774691","1.756790123","4.09382716","0.867489712","3.491512346","6.373662551","8.218106996","5.246707819","8.467978395","11.46707819","12.3218107"
"Shelburne","icedays","Ice Days","The number of days that the maximum daily temperature was below 0°C.","18.29814815","11.75761317","9.235802469","6.611522634","31.65390947","22.64773663","18.63045267","15.52592593","48.05736626","38.09753086","31.86419753","27.13580247","18.56786008","11.44197531","6.072427984","2.071604938","31.72716049","22.25679012","15.818107","7.2781893","48.17502058","37.34526749","28.09876543","17.07654321"
"Shelburne","prcptot_annual","Total Precipitation","The total precipitation above 1 mm for the season.","1126.528255","1154.608277","1180.868251","1205.028437","1367.198561","1416.25214","1438.861386","1448.000513","1637.56863","1676.418189","1712.787231","1742.677895","1134.591882","1175.833392","1194.796967","1239.649643","1368.268773","1414.292928","1444.066059","1504.000895","1645.834478","1701.691466","1731.247921","1795.24318"
"Shelburne","prcptot_spring","Total Precipitation","The total precipitation above 1 mm for the season.","226.0993334","240.5944767","245.2848269","241.1984201","328.0987504","343.2506573","351.6723365","354.5054941","461.9349587","477.8122547","488.4271784","492.133112","226.1663159","247.6571181","232.221877","244.2713086","332.0118365","349.1961742","357.2886195","377.7690528","466.6538588","489.8498057","499.1400821","519.9220014"
"Shelburne","prcptot_summer","Total Precipitation","The total precipitation above 1 mm for the season.","151.6156177","156.0365378","158.8682331","155.2475019","256.236471","269.4745165","264.0221454","261.813159","388.1487693","410.0548624","412.5098601","419.6997022","151.7872606","159.1032582","154.7664408","160.8418999","255.672439","260.6258592","257.8154354","270.875083","391.3095485","401.5425769","417.5134262","441.0292302"
"Shelburne","prcptot_fall","Total Precipitation","The total precipitation above 1 mm for the season.","239.195192","243.9323964","250.3548611","247.7587821","356.5636474","361.2978186","374.1622149","378.6954812","510.7363558","521.9771706","522.380042","540.0202994","242.2323547","238.5897367","248.9436621","245.3982749","359.227577","365.5262851","376.1683442","375.7527641","510.3485931","515.3318791","527.0083429","544.7728228"
